0.000	26.8
10.000	25.4
20.000	25.1
30.000	24.9
40.000	24.8
50.000	24.7
60.000	24.7
70.000	24.7
80.000	24.7
90.000	24.6
100.000	24.6
110.000	24.6
120.000	24.6
130.000	24.6
140.000	24.6
150.000	24.6
160.000	24.6
170.000	24.5
180.000	24.5
190.000	24.6
200.000	24.5
210.000	24.5
220.000	24.5
230.000	24.5
240.000	24.5
250.000	24.5
260.000	24.5
270.000	24.5
280.000	24.5
290.000	24.4
300.000	24.4
310.000	24.4
320.000	24.4
330.000	24.4
340.000	24.4
350.000	24.4
360.000	24.5
370.000	25.0
380.000	25.4
390.000	26.2
400.000	30.7
410.000	31.5
420.000	31.6
430.000	31.6
440.000	31.6
450.000	31.6
460.000	31.6
470.000	31.6
480.000	31.5
490.000	31.6
500.000	31.6
510.000	31.6
520.000	31.6
