#Linear Position. Run #17
#Time ( s )	Linear Position ( m )
3.4250	-2.019
3.4500	-2.505
3.4750	-2.841
3.5000	-3.066
3.5250	-3.103
3.5500	-2.953
3.5750	-2.692
3.6000	-2.355
3.6250	-1.907
3.6500	-1.421
3.6750	-0.935
3.7000	-0.523
3.7250	-0.224
3.7500	-0.075
3.7750	-0.075
3.8000	-0.299
3.8250	-0.636
3.8500	-1.084
3.8750	-1.570
3.9000	-2.094
3.9250	-2.542
3.9500	-2.879
3.9750	-3.066
4.0000	-3.103
4.0250	-2.991
4.0500	-2.729
4.0750	-2.355
4.1000	-1.907
4.1250	-1.421
4.1500	-0.935
4.1750	-0.523
4.2000	-0.187
4.2250	-0.037
4.2500	-0.075
4.2750	-0.262
4.3000	-0.598
4.3250	-1.047
4.3500	-1.570
4.3750	-2.094
4.4000	-2.542
4.4250	-2.879
4.4500	-3.103
4.4750	-3.103
4.5000	-2.916
4.5250	-2.654
4.5500	-2.280
4.5750	-1.832
4.6000	-1.346
4.6250	-0.897
4.6500	-0.449
4.6750	-0.187
4.7000	-0.037
4.7250	-0.075
4.7500	-0.299
4.7750	-0.636
4.8000	-1.084
4.8250	-1.570
4.8500	-2.131
4.8750	-2.580
4.9000	-2.916
4.9250	-3.103
4.9500	-3.103
4.9750	-2.991
5.0000	-2.729
5.0250	-2.355
5.0500	-1.869
5.0750	-1.383
5.1000	-0.897
5.1250	-0.486
5.1500	-0.187
5.1750	-0.037
5.2000	-0.075
5.2250	-0.299
5.2500	-0.673
5.2750	-1.159
5.3000	-1.645
5.3250	-2.168
5.3500	-2.617
5.3750	-2.953
5.4000	-3.103
5.4250	-3.103
5.4500	-2.916
5.4750	-2.617
5.5000	-2.243
5.5250	-1.794
5.5500	-1.308
5.5750	-0.822
5.6000	-0.449
5.6250	-0.150
5.6500	-0.037
5.6750	-0.112
5.7000	-0.336
5.7250	-0.710
5.7500	-1.122
5.7750	-1.645
5.8000	-2.131
5.8250	-2.580
5.8500	-2.879
5.8750	-3.066
5.9000	-3.066
5.9250	-2.916
5.9500	-2.654
5.9750	-2.280
6.0000	-1.832
6.0250	-1.346
6.0500	-0.860
6.0750	-0.449
6.1000	-0.187
6.1250	-0.037
6.1500	-0.112
6.1750	-0.336
6.2000	-0.710
6.2250	-1.159
6.2500	-1.682
6.2750	-2.206
6.3000	-2.654
6.3250	-2.991
6.3500	-3.140
6.3750	-3.103
6.4000	-2.953
6.4250	-2.654
6.4500	-2.243
6.4750	-1.794
6.5000	-1.308
6.5250	-0.822
6.5500	-0.449
6.5750	-0.150
6.6000	-0.037
6.6250	-0.112
6.6500	-0.336
6.6750	-0.710
6.7000	-1.159
6.7250	-1.682
6.7500	-2.168
6.7750	-2.580
6.8000	-2.916
6.8250	-3.066
6.8500	-3.028
6.8750	-2.879
6.9000	-2.580
6.9250	-2.243
6.9500	-1.794
6.9750	-1.308
7.0000	-0.822
7.0250	-0.411
7.0500	-0.150
7.0750	-0.037
7.1000	-0.112
7.1250	-0.336
7.1500	-0.673
7.1750	-1.159
7.2000	-1.682
7.2250	-2.206
7.2500	-2.654
7.2750	-2.991
7.3000	-3.140
7.3250	-3.103
7.3500	-2.916
7.3750	-2.617
7.4000	-2.206
7.4250	-1.757
7.4500	-1.271
7.4750	-0.785
7.5000	-0.449
7.5250	-0.187
7.5500	-0.075
7.5750	-0.150
7.6000	-0.411
7.6250	-0.748
7.6500	-1.196
7.6750	-1.682
7.7000	-2.206
7.7250	-2.617
7.7500	-2.953
7.7750	-3.140
7.8000	-3.103
7.8250	-2.916
7.8500	-2.580
7.8750	-2.168
7.9000	-1.682
7.9250	-1.196
7.9500	-0.748
7.9750	-0.336
8.0000	-0.112
8.0250	-0.037
8.0500	-0.150
8.0750	-0.374
8.1000	-0.785
8.1250	-1.234
8.1500	-1.720
8.1750	-2.243
8.2000	-2.654
8.2250	-2.953
8.2500	-3.066
8.2750	-3.066
8.3000	-2.879
8.3250	-2.580
8.3500	-2.168
8.3750	-1.720
8.4000	-1.234
8.4250	-0.785
8.4500	-0.411
8.4750	-0.150
8.5000	-0.037
8.5250	-0.150
8.5500	-0.449
8.5750	-0.785
8.6000	-1.271
8.6250	-1.794
8.6500	-2.280
8.6750	-2.729
8.7000	-3.028
8.7250	-3.103
8.7500	-3.066
8.7750	-2.841
8.8000	-2.542
8.8250	-2.131
8.8500	-1.682
8.8750	-1.196
8.9000	-0.748
8.9250	-0.336
8.9500	-0.150
8.9750	-0.075
9.0000	-0.150
9.0250	-0.411
9.0500	-0.785
9.0750	-1.234
9.1000	-1.720
9.1250	-2.243
9.1500	-2.692
9.1750	-2.991
9.2000	-3.140
9.2250	-3.066
9.2500	-2.879
9.2750	-2.580
9.3000	-2.131
9.3250	-1.645
9.3500	-1.159
9.3750	-0.673
9.4000	-0.299
9.4250	-0.075
9.4500	-0.037
9.4750	-0.187
9.5000	-0.449
9.5250	-0.860
9.5500	-1.346
9.5750	-1.869
9.6000	-2.355
9.6250	-2.729
9.6500	-2.991
9.6750	-3.103
9.7000	-3.066
9.7250	-2.841
9.7500	-2.542
9.7750	-2.131
9.8000	-1.645
9.8250	-1.159
9.8500	-0.710
9.8750	-0.336
9.9000	-0.112
9.9250	-0.037
9.9500	-0.150
9.9750	-0.449
10.0000	-0.860
10.0250	-1.346
10.0500	-1.832
10.0750	-2.355
10.1000	-2.729
10.1250	-2.991
10.1500	-3.103
10.1750	-3.028
10.2000	-2.804
10.2250	-2.430
10.2500	-2.019
10.2750	-1.570
10.3000	-1.122
10.3250	-0.673
10.3500	-0.336
10.3750	-0.112
10.4000	-0.075
10.4250	-0.224
10.4500	-0.486
10.4750	-0.860
10.5000	-1.346
10.5250	-1.832
10.5500	-2.355
10.5750	-2.766
10.6000	-3.028
10.6250	-3.140
10.6500	-3.066
10.6750	-2.841
10.7000	-2.542
10.7250	-2.094
10.7500	-1.608
10.7750	-1.084
10.8000	-0.636
10.8250	-0.262
10.8500	-0.075
10.8750	-0.037
10.9000	-0.187
10.9250	-0.486
10.9500	-0.897
10.9750	-1.421
11.0000	-1.944
11.0250	-2.430
11.0500	-2.804
11.0750	-3.028
11.1000	-3.140
11.1250	-3.028
11.1500	-2.766
11.1750	-2.393
11.2000	-1.981
11.2250	-1.495
11.2500	-1.047
11.2750	-0.598
11.3000	-0.262
11.3250	-0.075
11.3500	-0.075
11.3750	-0.224
11.4000	-0.523
11.4250	-0.972
11.4500	-1.458
11.4750	-1.944
11.5000	-2.430
11.5250	-2.804
11.5500	-3.028
11.5750	-3.066
11.6000	-2.991
11.6250	-2.766
11.6500	-2.393
11.6750	-1.981
11.7000	-1.533
11.7250	-1.084
11.7500	-0.598
11.7750	-0.299
11.8000	-0.112
11.8250	-0.075
11.8500	-0.224
11.8750	-0.523
11.9000	-0.935
11.9250	-1.458
11.9500	-1.981
11.9750	-2.467
12.0000	-2.841
12.0250	-3.103
12.0500	-3.140
12.0750	-2.991
12.1000	-2.766
12.1250	-2.430
12.1500	-1.944
12.1750	-1.458
12.2000	-0.972
12.2250	-0.523
12.2500	-0.187
12.2750	-0.037
12.3000	-0.037
12.3250	-0.224
12.3500	-0.561
12.3750	-1.009
12.4000	-1.533
12.4250	-2.056
12.4500	-2.542
12.4750	-2.916
12.5000	-3.103
12.5250	-3.140
12.5500	-3.066
12.5750	-2.804
12.6000	-2.393
12.6250	-1.907
12.6500	-1.383
12.6750	-0.935
12.7000	-0.523
12.7250	-0.224
12.7500	-0.075
12.7750	-0.112
12.8000	-0.299
12.8250	-0.636
12.8500	-1.009
12.8750	-1.533
12.9000	-2.019
12.9250	-2.505
12.9500	-2.879
12.9750	-3.140
13.0000	-3.178
13.0250	-3.066
13.0500	-2.804
13.0750	-2.430
13.1000	-1.944
13.1250	-1.421
13.1500	-0.897
13.1750	-0.411
13.2000	-0.075
13.2250	0.037
13.2500	0.000
13.2750	-0.224
13.3000	-0.598
13.3250	-1.084
13.3500	-1.608
13.3750	-2.131
13.4000	-2.617
13.4250	-2.953
13.4500	-3.103
13.4750	-3.103
13.5000	-2.953
13.5250	-2.654
13.5500	-2.280
13.5750	-1.869
13.6000	-1.346
13.6250	-0.897
13.6500	-0.523
13.6750	-0.224
13.7000	-0.075
13.7250	-0.112
13.7500	-0.336
13.7750	-0.673
13.8000	-1.122
13.8250	-1.608
13.8500	-2.094
13.8750	-2.542
13.9000	-2.879
13.9250	-3.103
13.9500	-3.140
13.9750	-3.028
14.0000	-2.729
14.0250	-2.318
14.0500	-1.832
14.0750	-1.346
14.1000	-0.860
14.1250	-0.449
14.1500	-0.112
14.1750	0.000
14.2000	-0.037
14.2250	-0.262
14.2500	-0.598
14.2750	-1.084
14.3000	-1.608
14.3250	-2.131
14.3500	-2.654
14.3750	-2.991
14.4000	-3.178
14.4250	-3.178
14.4500	-2.991
14.4750	-2.654
14.5000	-2.243
14.5250	-1.757
14.5500	-1.234
14.5750	-0.748
14.6000	-0.374
14.6250	-0.112
14.6500	-0.037
14.6750	-0.150
14.7000	-0.411
14.7250	-0.748
14.7500	-1.234
14.7750	-1.720
14.8000	-2.243
14.8250	-2.654
14.8500	-2.953
14.8750	-3.066
14.9000	-3.066
14.9250	-2.879
14.9500	-2.617
14.9750	-2.243
15.0000	-1.794
15.0250	-1.308
15.0500	-0.860
15.0750	-0.449
15.1000	-0.187
15.1250	-0.037
15.1500	-0.075
15.1750	-0.299
15.2000	-0.673
15.2250	-1.159
15.2500	-1.645
15.2750	-2.168
15.3000	-2.654
15.3250	-2.991
15.3500	-3.178
15.3750	-3.178
15.4000	-2.953
15.4250	-2.617
15.4500	-2.168
15.4750	-1.682
15.5000	-1.159
15.5250	-0.710
15.5500	-0.336
15.5750	-0.112
15.6000	-0.075
15.6250	-0.187
15.6500	-0.449
15.6750	-0.822
15.7000	-1.271
15.7250	-1.757
15.7500	-2.243
15.7750	-2.692
15.8000	-2.991
15.8250	-3.103
15.8500	-3.066
15.8750	-2.879
15.9000	-2.580
15.9250	-2.168
15.9500	-1.682
15.9750	-1.196
16.0000	-0.710
16.0250	-0.336
16.0500	-0.112
16.0750	-0.037
16.1000	-0.150
16.1250	-0.411
16.1500	-0.785
16.1750	-1.234
16.2000	-1.794
16.2250	-2.280
16.2500	-2.692
16.2750	-2.953
16.3000	-3.103
16.3250	-3.066
16.3500	-2.879
16.3750	-2.580
16.4000	-2.168
16.4250	-1.682
16.4500	-1.159
16.4750	-0.710
16.5000	-0.336
16.5250	-0.075
16.5500	0.000
16.5750	-0.150
16.6000	-0.449
16.6250	-0.860
16.6500	-1.346
16.6750	-1.869
16.7000	-2.393
16.7250	-2.804
16.7500	-3.066
16.7750	-3.140
16.8000	-3.066
16.8250	-2.841
16.8500	-2.505
16.8750	-2.094
16.9000	-1.608
16.9250	-1.122
16.9500	-0.673
16.9750	-0.336
17.0000	-0.150
17.0250	-0.112
17.0500	-0.224
17.0750	-0.486
17.1000	-0.860
17.1250	-1.308
17.1500	-1.794
17.1750	-2.280
17.2000	-2.692
17.2250	-2.953
17.2500	-3.103
17.2750	-3.066
17.3000	-2.841
17.3250	-2.542
17.3500	-2.094
17.3750	-1.570
17.4000	-1.084
17.4250	-0.598
17.4500	-0.224
17.4750	-0.037
17.5000	-0.037
17.5250	-0.187
17.5500	-0.523
17.5750	-0.935
17.6000	-1.421
17.6250	-1.944
17.6500	-2.393
17.6750	-2.766
17.7000	-3.028
17.7250	-3.103
17.7500	-3.028
17.7750	-2.804
17.8000	-2.467
17.8250	-2.056
17.8500	-1.608
17.8750	-1.122
17.9000	-0.673
17.9250	-0.299
17.9500	-0.075
17.9750	-0.037
18.0000	-0.187
18.0250	-0.486
18.0500	-0.897
18.0750	-1.421
18.1000	-1.944
18.1250	-2.430
18.1500	-2.841
18.1750	-3.066
18.2000	-3.140
18.2250	-3.028
18.2500	-2.766
18.2750	-2.393
18.3000	-1.944
18.3250	-1.495
18.3500	-1.009
18.3750	-0.561
18.4000	-0.262
18.4250	-0.075
18.4500	-0.075
18.4750	-0.262
18.5000	-0.561
18.5250	-0.972
18.5500	-1.458
18.5750	-1.944
18.6000	-2.430
18.6250	-2.804
18.6500	-3.066
18.6750	-3.140
18.7000	-3.028
18.7250	-2.804
18.7500	-2.430
18.7750	-1.981
18.8000	-1.495
18.8250	-0.972
18.8500	-0.561
18.8750	-0.187
18.9000	-0.037
18.9250	-0.037
18.9500	-0.224
18.9750	-0.561
19.0000	-1.009
19.0250	-1.495
19.0500	-2.019
19.0750	-2.467
19.1000	-2.841
19.1250	-3.028
19.1500	-3.103
19.1750	-2.953
19.2000	-2.692
19.2250	-2.355
19.2500	-1.944
19.2750	-1.458
19.3000	-0.972
19.3250	-0.561
19.3500	-0.224
19.3750	-0.037
19.4000	-0.037
19.4250	-0.262
19.4500	-0.561
19.4750	-1.009
19.5000	-1.533
19.5250	-2.056
19.5500	-2.542
19.5750	-2.916
19.6000	-3.140
19.6250	-3.140
19.6500	-2.991
19.6750	-2.729
19.7000	-2.318
19.7250	-1.869
19.7500	-1.383
19.7750	-0.935
19.8000	-0.523
19.8250	-0.224
19.8500	-0.112
19.8750	-0.150
19.9000	-0.336
19.9250	-0.636
19.9500	-1.047
19.9750	-1.533
20.0000	-2.019
20.0250	-2.467
20.0500	-2.841
20.0750	-3.066
20.1000	-3.103
20.1250	-2.991
20.1500	-2.692
20.1750	-2.318
20.2000	-1.832
20.2250	-1.346
20.2500	-0.860
20.2750	-0.449
20.3000	-0.150
20.3250	-0.037
20.3500	-0.075
20.3750	-0.299
20.4000	-0.636
20.4250	-1.084
20.4500	-1.608
20.4750	-2.131
20.5000	-2.580
20.5250	-2.916
20.5500	-3.066
20.5750	-3.066
20.6000	-2.953
20.6250	-2.692
20.6500	-2.318
20.6750	-1.869
20.7000	-1.383
20.7250	-0.935
20.7500	-0.523
20.7750	-0.187
20.8000	-0.037
20.8250	-0.112
20.8500	-0.299
20.8750	-0.673
20.9000	-1.122
20.9250	-1.645
20.9500	-2.168
20.9750	-2.617
21.0000	-2.953
21.0250	-3.140
21.0500	-3.103
21.0750	-2.953
21.1000	-2.654
21.1250	-2.243
21.1500	-1.794
21.1750	-1.308
21.2000	-0.822
21.2250	-0.449
21.2500	-0.150
21.2750	-0.037
21.3000	-0.112
21.3250	-0.336
21.3500	-0.673
21.3750	-1.122
21.4000	-1.645
21.4250	-2.131
21.4500	-2.580
21.4750	-2.916
21.5000	-3.066
21.5250	-3.103
21.5500	-2.916
21.5750	-2.654
21.6000	-2.243
21.6250	-1.794
21.6500	-1.308
21.6750	-0.822
21.7000	-0.411
21.7250	-0.150
21.7500	-0.037
21.7750	-0.112
21.8000	-0.336
21.8250	-0.710
21.8500	-1.159
21.8750	-1.682
21.9000	-2.206
21.9250	-2.654
21.9500	-2.953
21.9750	-3.103
22.0000	-3.103
22.0250	-2.916
22.0500	-2.617
22.0750	-2.243
22.1000	-1.794
22.1250	-1.271
22.1500	-0.822
22.1750	-0.411
22.2000	-0.150
22.2250	-0.037
22.2500	-0.075
22.2750	-0.336
22.3000	-0.710
22.3250	-1.196
22.3500	-1.682
22.3750	-2.243
22.4000	-2.654
22.4250	-2.953
22.4500	-3.103
22.4750	-3.066
22.5000	-2.879
22.5250	-2.580
22.5500	-2.168
22.5750	-1.720
22.6000	-1.234
22.6250	-0.785
22.6500	-0.411
22.6750	-0.150
22.7000	-0.037
22.7250	-0.150
22.7500	-0.411
22.7750	-0.785
22.8000	-1.234
22.8250	-1.757
22.8500	-2.243
22.8750	-2.692
22.9000	-2.991
22.9250	-3.103
22.9500	-3.103
22.9750	-2.916
23.0000	-2.617
23.0250	-2.206
23.0500	-1.720
23.0750	-1.234
23.1000	-0.748
23.1250	-0.374
23.1500	-0.112
23.1750	-0.037
23.2000	-0.112
23.2250	-0.374
23.2500	-0.785
23.2750	-1.234
23.3000	-1.757
23.3250	-2.280
23.3500	-2.692
23.3750	-2.991
23.4000	-3.103
23.4250	-3.066
23.4500	-2.841
23.4750	-2.542
23.5000	-2.168
23.5250	-1.682
23.5500	-1.196
23.5750	-0.748
23.6000	-0.336
23.6250	-0.075
23.6500	-0.037
23.6750	-0.150
23.7000	-0.411
23.7250	-0.822
23.7500	-1.346
23.7750	-1.832
23.8000	-2.318
23.8250	-2.729
23.8500	-3.028
23.8750	-3.103
23.9000	-3.028
23.9250	-2.841
23.9500	-2.505
23.9750	-2.131
24.0000	-1.682
24.0250	-1.196
24.0500	-0.748
24.0750	-0.374
24.1000	-0.150
24.1250	-0.075
24.1500	-0.187
24.1750	-0.449
24.2000	-0.822
24.2250	-1.271
24.2500	-1.794
24.2750	-2.318
24.3000	-2.729
24.3250	-2.991
24.3500	-3.140
24.3750	-3.066
24.4000	-2.841
24.4250	-2.505
24.4500	-2.094
24.4750	-1.570
24.5000	-1.084
24.5250	-0.636
24.5500	-0.262
24.5750	-0.037
24.6000	-0.037
24.6250	-0.187
24.6500	-0.486
24.6750	-0.897
24.7000	-1.383
24.7250	-1.869
24.7500	-2.355
24.7750	-2.766
24.8000	-2.991
24.8250	-3.066
24.8500	-3.028
24.8750	-2.841
24.9000	-2.505
24.9250	-2.131
24.9500	-1.645
24.9750	-1.159
25.0000	-0.673
25.0250	-0.299
25.0500	-0.075
25.0750	-0.037
25.1000	-0.187
25.1250	-0.486
25.1500	-0.897
25.1750	-1.383
25.2000	-1.907
25.2250	-2.393
25.2500	-2.804
25.2750	-3.066
25.3000	-3.140
25.3250	-3.028
25.3500	-2.766
25.3750	-2.430
25.4000	-1.981
25.4250	-1.533
25.4500	-1.047
25.4750	-0.598
25.5000	-0.262
25.5250	-0.075
25.5500	-0.075
25.5750	-0.224
25.6000	-0.486
25.6250	-0.897
25.6500	-1.383
25.6750	-1.907
25.7000	-2.393
25.7250	-2.766
25.7500	-3.028
25.7750	-3.140
25.8000	-3.066
25.8250	-2.841
25.8500	-2.505
25.8750	-2.056
25.9000	-1.533
25.9250	-1.047
25.9500	-0.598
25.9750	-0.224
26.0000	-0.037
26.0250	-0.037
26.0500	-0.224
26.0750	-0.523
26.1000	-0.972
26.1250	-1.495
26.1500	-1.981
26.1750	-2.467
26.2000	-2.841
26.2250	-3.066
26.2500	-3.140
26.2750	-2.991
26.3000	-2.766
26.3250	-2.393
26.3500	-1.981
26.3750	-1.495
26.4000	-1.009
26.4250	-0.561
26.4500	-0.224
26.4750	-0.037
26.5000	-0.037
26.5250	-0.224
26.5500	-0.561
26.5750	-0.972
26.6000	-1.458
26.6250	-1.981
26.6500	-2.467
26.6750	-2.841
26.7000	-3.066
26.7250	-3.140
26.7500	-2.991
26.7750	-2.729
26.8000	-2.393
26.8250	-1.944
26.8500	-1.458
26.8750	-0.972
26.9000	-0.523
26.9250	-0.224
26.9500	-0.037
26.9750	-0.075
27.0000	-0.299
27.0250	-0.598
27.0500	-1.009
27.0750	-1.533
27.1000	-2.056
27.1250	-2.542
27.1500	-2.916
27.1750	-3.140
27.2000	-3.178
27.2250	-3.028
27.2500	-2.766
27.2750	-2.355
27.3000	-1.907
27.3250	-1.383
27.3500	-0.935
27.3750	-0.449
27.4000	-0.112
27.4250	0.000
27.4500	-0.037
27.4750	-0.262
27.5000	-0.636
27.5250	-1.084
27.5500	-1.570
27.5750	-2.094
27.6000	-2.542
27.6250	-2.879
27.6500	-3.028
27.6750	-3.066
27.7000	-2.916
27.7250	-2.692
27.7500	-2.355
27.7750	-1.944
27.8000	-1.458
27.8250	-0.935
27.8500	-0.523
27.8750	-0.224
27.9000	-0.112
27.9250	-0.112
27.9500	-0.299
27.9750	-0.673
28.0000	-1.084
28.0250	-1.608
28.0500	-2.131
28.0750	-2.580
28.1000	-2.916
28.1250	-3.140
28.1500	-3.140
28.1750	-2.953
28.2000	-2.692
28.2250	-2.318
28.2500	-1.869
28.2750	-1.383
28.3000	-0.897
28.3250	-0.486
28.3500	-0.150
28.3750	-0.037
28.4000	-0.075
28.4250	-0.262
28.4500	-0.636
28.4750	-1.122
28.5000	-1.608
28.5250	-2.131
28.5500	-2.580
28.5750	-2.916
28.6000	-3.066
28.6250	-3.103
28.6500	-2.953
28.6750	-2.692
28.7000	-2.318
28.7250	-1.869
28.7500	-1.383
28.7750	-0.897
28.8000	-0.486
28.8250	-0.187
28.8500	0.000
28.8750	-0.037
28.9000	-0.262
28.9250	-0.636
28.9500	-1.084
28.9750	-1.608
29.0000	-2.168
29.0250	-2.654
29.0500	-3.028
29.0750	-3.215
29.1000	-3.178
29.1250	-2.991
29.1500	-2.654
29.1750	-2.206
29.2000	-1.720
29.2250	-1.271
29.2500	-0.822
29.2750	-0.449
29.3000	-0.187
29.3250	-0.112
29.3500	-0.187
29.3750	-0.374
29.4000	-0.748
29.4250	-1.159
29.4500	-1.645
29.4750	-2.131
29.5000	-2.580
29.5250	-2.879
29.5500	-3.066
29.5750	-3.066
29.6000	-2.916
29.6250	-2.617
29.6500	-2.243
29.6750	-1.794
29.7000	-1.271
29.7250	-0.822
29.7500	-0.449
29.7750	-0.187
29.8000	-0.075
29.8250	-0.112
29.8500	-0.336
29.8750	-0.710
29.9000	-1.159
29.9250	-1.645
29.9500	-2.131
29.9750	-2.580
30.0000	-2.916
30.0250	-3.103
30.0500	-3.103
30.0750	-2.953
30.1000	-2.654
30.1250	-2.243
30.1500	-1.757
30.1750	-1.271
30.2000	-0.822
30.2250	-0.411
30.2500	-0.150
30.2750	-0.037
30.3000	-0.112
30.3250	-0.374
30.3500	-0.748
30.3750	-1.234
30.4000	-1.720
30.4250	-2.243
30.4500	-2.692
30.4750	-2.991
30.5000	-3.140
30.5250	-3.140
30.5500	-2.916
30.5750	-2.617
30.6000	-2.206
30.6250	-1.720
30.6500	-1.234
30.6750	-0.748
30.7000	-0.336
30.7250	-0.112
30.7500	-0.037
30.7750	-0.112
30.8000	-0.374
30.8250	-0.748
30.8500	-1.196
30.8750	-1.720
30.9000	-2.206
30.9250	-2.617
30.9500	-2.916
30.9750	-3.066
31.0000	-3.066
31.0250	-2.879
31.0500	-2.580
31.0750	-2.206
31.1000	-1.757
31.1250	-1.234
31.1500	-0.785
31.1750	-0.374
31.2000	-0.150
31.2250	-0.037
31.2500	-0.112
31.2750	-0.374
31.3000	-0.748
31.3250	-1.234
31.3500	-1.757
31.3750	-2.280
31.4000	-2.692
31.4250	-3.028
31.4500	-3.140
31.4750	-3.103
31.5000	-2.916
31.5250	-2.580
31.5500	-2.168
31.5750	-1.720
31.6000	-1.234
31.6250	-0.748
31.6500	-0.374
31.6750	-0.150
31.7000	-0.075
31.7250	-0.150
31.7500	-0.411
31.7750	-0.785
31.8000	-1.234
31.8250	-1.720
31.8500	-2.243
31.8750	-2.692
31.9000	-2.953
31.9250	-3.103
31.9500	-3.066
31.9750	-2.879
32.0000	-2.580
32.0250	-2.168
32.0500	-1.682
32.0750	-1.196
32.1000	-0.710
32.1250	-0.336
32.1500	-0.112
32.1750	-0.037
32.2000	-0.150
32.2250	-0.411
32.2500	-0.785
32.2750	-1.271
32.3000	-1.832
32.3250	-2.318
32.3500	-2.729
32.3750	-2.991
32.4000	-3.140
32.4250	-3.066
32.4500	-2.879
32.4750	-2.542
32.5000	-2.131
32.5250	-1.682
32.5500	-1.196
32.5750	-0.748
32.6000	-0.336
32.6250	-0.112
32.6500	-0.037
32.6750	-0.150
32.7000	-0.411
32.7250	-0.785
32.7500	-1.271
32.7750	-1.794
32.8000	-2.318
32.8250	-2.729
32.8500	-3.028
32.8750	-3.178
32.9000	-3.066
32.9250	-2.841
32.9500	-2.505
32.9750	-2.056
33.0000	-1.608
33.0250	-1.122
33.0500	-0.673
33.0750	-0.299
33.1000	-0.112
33.1250	-0.075
33.1500	-0.187
33.1750	-0.486
33.2000	-0.860
33.2250	-1.308
33.2500	-1.794
33.2750	-2.280
33.3000	-2.729
33.3250	-2.991
33.3500	-3.103
33.3750	-3.066
33.4000	-2.879
33.4250	-2.542
33.4500	-2.131
33.4750	-1.645
33.5000	-1.122
33.5250	-0.673
33.5500	-0.299
33.5750	-0.075
33.6000	-0.037
33.6250	-0.187
33.6500	-0.486
33.6750	-0.897
33.7000	-1.383
33.7250	-1.869
33.7500	-2.355
33.7750	-2.729
33.8000	-2.991
33.8250	-3.103
33.8500	-3.028
33.8750	-2.804
33.9000	-2.467
33.9250	-2.056
33.9500	-1.570
33.9750	-1.084
34.0000	-0.636
34.0250	-0.299
34.0500	-0.075
34.0750	-0.037
34.1000	-0.187
34.1250	-0.449
34.1500	-0.860
34.1750	-1.383
34.2000	-1.907
34.2250	-2.393
34.2500	-2.804
34.2750	-3.028
34.3000	-3.140
34.3250	-3.028
34.3500	-2.804
34.3750	-2.467
34.4000	-2.019
34.4250	-1.533
34.4500	-1.047
34.4750	-0.598
34.5000	-0.262
34.5250	-0.075
34.5500	-0.075
34.5750	-0.262
34.6000	-0.561
34.6250	-0.935
34.6500	-1.421
34.6750	-1.907
34.7000	-2.393
34.7250	-2.766
34.7500	-3.028
34.7750	-3.103
34.8000	-3.028
34.8250	-2.841
