
9.6710	-25.123
9.6720	-25.123
9.6730	-25.085
9.6740	-25.048
9.6750	-25.048
9.6760	-25.011
9.6770	-24.973
9.6780	-24.936
9.6790	-24.936
9.6800	-24.898
9.6810	-24.861
9.6820	-24.824
9.6830	-24.786
9.6840	-24.749
9.6850	-24.711
9.6860	-24.637
9.6870	-24.599
9.6880	-24.562
9.6890	-24.525
9.6900	-24.487
9.6910	-24.412
9.6920	-24.375
9.6930	-24.300
9.6940	-24.263
9.6950	-24.188
9.6960	-24.151
9.6970	-24.076
9.6980	-24.039
9.6990	-23.964
9.7000	-23.889
9.7010	-23.814
9.7020	-23.739
9.7030	-23.665
9.7040	-23.590
9.7050	-23.515
9.7060	-23.440
9.7070	-23.366
9.7080	-23.291
9.7090	-23.179
9.7100	-23.104
9.7110	-23.029
9.7120	-22.917
9.7130	-22.842
9.7140	-22.730
9.7150	-22.618
9.7160	-22.543
9.7170	-22.431
9.7180	-22.319
9.7190	-22.207
9.7200	-22.095
9.7210	-21.982
9.7220	-21.870
9.7230	-21.758
9.7240	-21.646
9.7250	-21.534
9.7260	-21.422
9.7270	-21.309
9.7280	-21.160
9.7290	-21.048
9.7300	-20.936
9.7310	-20.786
9.7320	-20.674
9.7330	-20.524
9.7340	-20.412
9.7350	-20.263
9.7360	-20.151
9.7370	-20.001
9.7380	-19.851
9.7390	-19.739
9.7400	-19.590
9.7410	-19.440
9.7420	-19.328
9.7430	-19.179
9.7440	-19.029
9.7450	-18.879
9.7460	-18.767
9.7470	-18.618
9.7480	-18.468
9.7490	-18.319
9.7500	-18.169
9.7510	-18.020
9.7520	-17.870
9.7530	-17.758
9.7540	-17.608
9.7550	-17.459
9.7560	-17.309
9.7570	-17.160
9.7580	-16.973
9.7590	-16.823
9.7600	-16.674
9.7610	-16.524
9.7620	-16.375
9.7630	-16.225
9.7640	-16.076
9.7650	-15.926
9.7660	-15.776
9.7670	-15.627
9.7680	-15.477
9.7690	-15.290
9.7700	-15.141
9.7710	-14.991
9.7720	-14.842
9.7730	-14.692
9.7740	-14.543
9.7760	-14.244
9.7770	-14.094
