#Angular Position. Run #5
#Time ( s )	Angular Position ( rad )
36.6000	0.017
36.6250	0.017
36.6500	0.017
36.6750	0.017
36.7000	0.017
36.7250	0.017
36.7500	0.017
36.7750	0.017
36.8000	0.017
36.8250	0.017
36.8500	0.017
36.8750	0.017
36.9000	0.017
36.9250	0.017
36.9500	0.017
36.9750	0.017
37.0000	0.017
37.0250	0.017
37.0500	0.017
37.0750	0.017
37.1000	0.017
37.1250	0.017
37.1500	0.017
37.1750	0.017
37.2000	0.017
37.2250	0.017
37.2500	0.017
37.2750	0.017
37.3000	0.017
37.3250	0.017
37.3500	0.017
37.3750	0.017
37.4000	0.017
37.4250	0.017
37.4500	0.017
37.4750	0.017
37.5000	0.017
37.5250	0.017
37.5500	0.017
37.5750	0.017
37.6000	0.017
37.6250	0.017
37.6500	0.017
37.6750	0.017
37.7000	0.017
37.7250	0.017
37.7500	0.017
37.7750	0.017
37.8000	0.017
37.8250	0.017
37.8500	0.017
37.8750	0.017
37.9000	0.017
37.9250	0.017
37.9500	0.017
37.9750	0.017
38.0000	0.017
38.0250	0.017
38.0500	0.017
38.0750	0.017
38.1000	0.017
38.1250	0.017
38.1500	0.017
38.1750	0.017
38.2000	0.017
38.2250	0.017
38.2500	0.017
38.2750	0.017
38.3000	0.017
38.3250	0.017
38.3500	0.017
38.3750	0.017
38.4000	0.017
38.4250	0.017
38.4500	0.017
38.4750	0.017
38.5000	0.017
38.5250	0.017
38.5500	0.017
38.5750	0.017
38.6000	0.017
38.6250	0.017
38.6500	0.017
38.6750	0.017
38.7000	0.017
38.7250	0.017
