#Linear Position. Run #18
#Time ( s )	Linear Position ( m )
12.2500	-8.075
12.2750	-4.935
12.3000	-1.122
12.3250	2.580
12.3500	5.383
12.3750	6.729
12.4000	6.281
12.4250	4.187
12.4500	0.822
12.4750	-3.028
12.5000	-6.692
12.5250	-9.271
12.5500	-10.243
12.5750	-9.421
12.6000	-6.991
12.6250	-3.402
12.6500	0.523
12.6750	4.038
12.7000	6.318
12.7250	6.954
12.7500	5.757
12.7750	3.028
12.8000	-0.673
12.8250	-4.598
12.8500	-7.926
12.8750	-9.907
12.9000	-10.094
12.9250	-8.524
12.9500	-5.570
12.9750	-1.794
13.0000	1.981
13.0250	4.972
13.0500	6.617
13.0750	6.505
13.1000	4.673
13.1250	1.495
13.1500	-2.318
13.1750	-6.056
13.2000	-8.898
13.2250	-10.206
13.2500	-9.720
13.2750	-7.514
13.3000	-4.112
13.3250	-0.187
13.3500	3.439
13.3750	6.019
13.4000	6.954
13.4250	6.094
13.4500	3.626
13.4750	0.037
13.5000	-3.888
13.5250	-7.402
13.5500	-9.645
13.5750	-10.206
13.6000	-8.935
13.6250	-6.206
13.6500	-2.542
13.6750	1.308
13.7000	4.524
13.7250	6.430
13.7500	6.655
13.7750	5.122
13.8000	2.168
13.8250	-1.608
13.8500	-5.421
13.8750	-8.486
13.9000	-10.094
13.9250	-9.907
13.9500	-8.000
13.9750	-4.785
14.0000	-0.897
14.0250	2.841
14.0500	5.645
14.0750	6.916
14.1000	6.393
14.1250	4.150
14.1500	0.748
14.1750	-3.215
14.2000	-6.879
14.2250	-9.384
14.2500	-10.243
14.2750	-9.309
14.3000	-6.767
14.3250	-3.178
14.3500	0.710
14.3750	4.075
14.4000	6.243
14.4250	6.767
14.4500	5.496
14.4750	2.766
14.5000	-0.935
14.5250	-4.823
14.5500	-8.075
14.5750	-9.982
14.6000	-10.094
14.6250	-8.449
14.6500	-5.383
14.6750	-1.570
14.7000	2.280
14.7250	5.271
14.7500	6.841
14.7750	6.617
14.8000	4.636
14.8250	1.346
14.8500	-2.580
14.8750	-6.318
14.9000	-9.085
14.9250	-10.243
14.9500	-9.571
14.9750	-7.290
15.0000	-3.813
15.0250	0.075
15.0500	3.589
15.0750	6.019
15.1000	6.841
15.1250	5.832
15.1500	3.290
15.1750	-0.299
15.2000	-4.225
15.2250	-7.627
15.2500	-9.795
15.2750	-10.243
15.3000	-8.860
15.3250	-5.982
15.3500	-2.206
15.3750	1.682
15.4000	4.897
15.4250	6.729
15.4500	6.804
15.4750	5.084
15.5000	1.944
15.5250	-1.944
15.5500	-5.795
15.5750	-8.785
15.6000	-10.206
15.6250	-9.832
15.6500	-7.739
15.6750	-4.411
15.7000	-0.523
15.7250	3.140
15.7500	5.795
15.7750	6.879
15.8000	6.169
15.8250	3.813
15.8500	0.262
15.8750	-3.701
15.9000	-7.253
15.9250	-9.645
15.9500	-10.356
15.9750	-9.234
16.0000	-6.505
16.0250	-2.804
16.0500	1.196
16.0750	4.561
16.1000	6.617
16.1250	6.991
16.1500	5.458
16.1750	2.505
16.2000	-1.383
16.2250	-5.346
16.2500	-8.486
16.2750	-10.206
16.3000	-10.057
16.3250	-8.150
16.3500	-4.935
16.3750	-1.047
16.4000	2.729
16.4250	5.570
16.4500	6.879
16.4750	6.430
16.5000	4.225
16.5250	0.822
16.5500	-3.140
16.5750	-6.841
16.6000	-9.421
16.6250	-10.393
16.6500	-9.496
16.6750	-6.916
16.7000	-3.290
16.7250	0.710
16.7500	4.225
16.7750	6.505
16.8000	7.103
16.8250	5.795
16.8500	2.953
16.8750	-0.897
16.9000	-4.897
16.9250	-8.225
16.9500	-10.131
16.9750	-10.243
17.0000	-8.524
17.0250	-5.383
17.0500	-1.495
17.0750	2.355
17.1000	5.383
17.1250	6.916
17.1500	6.617
17.1750	4.561
17.2000	1.196
17.2250	-2.766
17.2500	-6.580
17.2750	-9.346
17.3000	-10.468
17.3250	-9.757
17.3500	-7.327
17.3750	-3.701
17.4000	0.336
17.4250	4.000
17.4500	6.468
17.4750	7.215
17.5000	6.056
17.5250	3.290
17.5500	-0.561
17.5750	-4.636
17.6000	-8.075
17.6250	-10.169
17.6500	-10.430
17.6750	-8.823
17.7000	-5.757
17.7250	-1.832
17.7500	2.131
17.7750	5.309
17.8000	6.991
17.8250	6.841
17.8500	4.897
17.8750	1.570
17.9000	-2.430
17.9250	-6.318
17.9500	-9.234
17.9750	-10.543
18.0000	-9.944
18.0250	-7.589
18.0500	-4.000
18.0750	0.075
18.1000	3.813
18.1250	6.393
18.1500	7.290
18.1750	6.281
18.2000	3.626
18.2250	-0.150
18.2500	-4.262
18.2750	-7.813
18.3000	-10.057
18.3250	-10.505
18.3500	-9.047
18.3750	-6.094
18.4000	-2.206
18.4250	1.757
18.4500	5.010
18.4750	6.841
18.5000	6.916
18.5250	5.122
18.5500	1.981
18.5750	-1.981
18.6000	-5.869
18.6250	-8.935
18.6500	-10.430
18.6750	-10.019
18.7000	-7.888
18.7250	-4.411
18.7500	-0.336
18.7750	3.439
18.8000	6.131
18.8250	7.178
18.8500	6.393
18.8750	3.925
18.9000	0.262
18.9250	-3.813
18.9500	-7.440
18.9750	-9.832
19.0000	-10.468
19.0250	-9.234
19.0500	-6.430
19.0750	-2.654
19.1000	1.308
19.1250	4.636
19.1500	6.655
19.1750	6.916
19.2000	5.383
19.2250	2.393
19.2500	-1.495
19.2750	-5.421
19.3000	-8.561
19.3250	-10.243
19.3500	-10.094
19.3750	-8.187
19.4000	-4.935
19.4250	-0.935
19.4500	2.879
19.4750	5.757
19.5000	7.066
19.5250	6.542
19.5500	4.262
19.5750	0.748
19.6000	-3.252
19.6250	-6.954
19.6500	-9.533
19.6750	-10.430
19.7000	-9.421
19.7250	-6.841
19.7500	-3.178
19.7750	0.822
19.8000	4.262
19.8250	6.468
19.8500	6.991
19.8750	5.683
19.9000	2.804
19.9250	-1.009
19.9500	-4.935
19.9750	-8.225
20.0000	-10.131
20.0250	-10.206
20.0500	-8.486
20.0750	-5.346
20.1000	-1.421
20.1250	2.467
20.1500	5.496
20.1750	6.991
20.2000	6.692
20.2250	4.636
20.2500	1.234
20.2750	-2.804
20.3000	-6.580
20.3250	-9.346
20.3500	-10.468
20.3750	-9.683
20.4000	-7.253
20.4250	-3.664
20.4500	0.374
20.4750	3.925
20.5000	6.355
20.5250	7.066
20.5500	5.944
20.5750	3.252
20.6000	-0.486
20.6250	-4.486
20.6500	-7.926
20.6750	-10.019
20.7000	-10.318
20.7250	-8.785
20.7500	-5.757
20.7750	-1.869
20.8000	2.056
20.8250	5.234
20.8500	6.954
20.8750	6.879
20.9000	4.972
20.9250	1.682
20.9500	-2.318
20.9750	-6.206
21.0000	-9.122
21.0250	-10.468
21.0500	-9.907
21.0750	-7.627
21.1000	-4.112
21.1250	-0.112
21.1500	3.589
21.1750	6.206
21.2000	7.141
21.2250	6.206
21.2500	3.626
21.2750	-0.037
21.3000	-4.112
21.3250	-7.664
21.3500	-9.907
21.3750	-10.430
21.4000	-9.085
21.4250	-6.131
21.4500	-2.280
21.4750	1.682
21.5000	4.972
21.5250	6.879
21.5500	6.991
21.5750	5.234
21.6000	2.094
21.6250	-1.869
21.6500	-5.832
21.6750	-8.898
