#Linear Position. Run #7
#Time ( s )	Linear Position ( m )
10.7000	-19.739
10.7250	-21.683
10.7500	-22.356
10.7750	-21.571
10.8000	-19.627
10.8250	-16.748
10.8500	-13.459
10.8750	-10.206
10.9000	-7.589
10.9250	-5.944
10.9500	-5.608
10.9750	-6.580
11.0000	-8.711
11.0250	-11.702
11.0500	-15.104
11.0750	-18.319
11.1000	-20.861
11.1250	-22.281
11.1500	-22.319
11.1750	-20.973
11.2000	-18.431
11.2250	-15.216
11.2500	-11.739
11.2750	-8.599
11.3000	-6.281
11.3250	-5.234
11.3500	-5.533
11.3750	-7.215
11.4000	-9.907
11.4250	-13.272
11.4500	-16.711
11.4750	-19.665
11.5000	-21.646
11.5250	-22.319
11.5500	-21.571
11.5750	-19.627
11.6000	-16.823
11.6250	-13.533
11.6500	-10.318
11.6750	-7.664
11.7000	-6.019
11.7250	-5.608
11.7500	-6.580
11.7750	-8.673
11.8000	-11.664
11.8250	-15.029
11.8500	-18.281
11.8750	-20.823
11.9000	-22.281
11.9250	-22.319
11.9500	-21.010
11.9750	-18.506
12.0000	-15.253
12.0250	-11.776
12.0500	-8.636
12.0750	-6.318
12.1000	-5.197
12.1250	-5.496
12.1500	-7.178
12.1750	-9.870
12.2000	-13.197
12.2250	-16.636
12.2500	-19.590
12.2750	-21.609
12.3000	-22.281
12.3250	-21.571
12.3500	-19.627
12.3750	-16.861
12.4000	-13.608
12.4250	-10.430
12.4500	-7.776
12.4750	-6.094
12.5000	-5.683
12.5250	-6.617
12.5500	-8.711
12.5750	-11.627
12.6000	-14.991
12.6250	-18.206
12.6500	-20.786
12.6750	-22.207
12.7000	-22.319
12.7250	-20.973
12.7500	-18.543
12.7750	-15.290
12.8000	-11.851
12.8250	-8.711
12.8500	-6.393
12.8750	-5.271
12.9000	-5.533
12.9250	-7.141
12.9500	-9.795
12.9750	-13.122
13.0000	-16.562
13.0250	-19.552
13.0500	-21.571
13.0750	-22.319
13.1000	-21.609
13.1250	-19.739
13.1500	-16.973
13.1750	-13.720
13.2000	-10.505
13.2250	-7.813
13.2500	-6.131
13.2750	-5.645
13.3000	-6.542
13.3250	-8.599
13.3500	-11.552
13.3750	-14.879
13.4000	-18.132
13.4250	-20.711
13.4500	-22.207
13.4750	-22.319
13.5000	-21.085
13.5250	-18.655
13.5500	-15.440
13.5750	-12.001
13.6000	-8.823
13.6250	-6.430
13.6500	-5.271
13.6750	-5.458
13.7000	-6.991
13.7250	-9.608
13.7500	-12.898
13.7750	-16.375
13.8000	-19.440
13.8250	-21.571
13.8500	-22.319
13.8750	-21.758
13.9000	-19.926
13.9250	-17.160
13.9500	-13.907
13.9750	-10.692
14.0000	-7.963
14.0250	-6.169
14.0500	-5.645
14.0750	-6.430
14.1000	-8.449
14.1250	-11.328
14.1500	-14.655
14.1750	-17.945
14.2000	-20.599
14.2250	-22.169
14.2500	-22.394
14.2750	-21.197
14.3000	-18.879
14.3250	-15.702
14.3500	-12.225
14.3750	-9.010
14.4000	-6.580
14.4250	-5.271
14.4500	-5.346
14.4750	-6.841
14.5000	-9.384
14.5250	-12.711
14.5500	-16.188
14.5750	-19.291
14.6000	-21.459
14.6250	-22.394
14.6500	-21.870
14.6750	-20.113
14.7000	-17.384
14.7250	-14.169
14.7500	-10.916
14.7750	-8.075
14.8000	-6.206
14.8250	-5.608
14.8500	-6.318
14.8750	-8.225
14.9000	-11.103
14.9250	-14.431
14.9500	-17.720
14.9750	-20.450
15.0000	-22.132
15.0250	-22.468
15.0500	-21.384
15.0750	-19.104
15.1000	-15.926
15.1250	-12.412
15.1500	-9.159
15.1750	-6.617
15.2000	-5.234
15.2250	-5.234
15.2500	-6.617
15.2750	-9.122
15.3000	-12.412
15.3250	-15.926
15.3500	-19.104
15.3750	-21.422
15.4000	-22.431
15.4250	-22.057
15.4500	-20.375
15.4750	-17.683
15.5000	-14.393
15.5250	-11.103
15.5500	-8.187
15.5750	-6.243
15.6000	-5.496
15.6250	-6.094
15.6500	-7.963
15.6750	-10.804
15.7000	-14.132
15.7250	-17.496
15.7500	-20.337
15.7750	-22.095
15.8000	-22.543
15.8250	-21.534
15.8500	-19.328
15.8750	-16.225
15.9000	-12.748
15.9250	-9.421
15.9500	-6.804
15.9750	-5.309
16.0000	-5.197
16.0250	-6.468
16.0500	-8.935
16.0750	-12.150
16.1000	-15.664
16.1250	-18.879
16.1500	-21.272
16.1750	-22.431
16.2000	-22.132
16.2250	-20.524
16.2500	-17.870
16.2750	-14.655
16.3000	-11.290
16.3250	-8.412
16.3500	-6.355
16.3750	-5.533
16.4000	-6.056
16.4250	-7.813
16.4500	-10.543
16.4750	-13.832
16.5000	-17.234
16.5250	-20.076
16.5500	-21.945
16.5750	-22.506
16.6000	-21.646
16.6250	-19.478
16.6500	-16.487
16.6750	-13.047
16.7000	-9.720
16.7250	-7.028
16.7500	-5.421
16.7750	-5.197
16.8000	-6.393
16.8250	-8.748
16.8500	-11.963
16.8750	-15.440
16.9000	-18.692
16.9250	-21.197
16.9500	-22.394
16.9750	-22.207
17.0000	-20.637
17.0250	-18.094
17.0500	-14.842
17.0750	-11.515
17.1000	-8.561
17.1250	-6.430
17.1500	-5.533
17.1750	-5.944
17.2000	-7.664
17.2250	-10.356
17.2500	-13.683
17.2750	-17.048
17.3000	-19.964
17.3250	-21.908
17.3500	-22.543
17.3750	-21.721
17.4000	-19.702
17.4250	-16.674
17.4500	-13.234
17.4750	-9.832
17.5000	-7.103
17.5250	-5.383
17.5500	-5.084
17.5750	-6.281
17.6000	-8.599
17.6250	-11.702
17.6500	-15.178
17.6750	-18.506
17.7000	-21.048
17.7250	-22.394
17.7500	-22.319
17.7750	-20.898
17.8000	-18.393
17.8250	-15.178
17.8500	-11.776
17.8750	-8.711
17.9000	-6.542
17.9250	-5.533
17.9500	-5.869
17.9750	-7.514
18.0000	-10.131
18.0250	-13.384
18.0500	-16.748
18.0750	-19.665
18.1000	-21.683
18.1250	-22.356
18.1500	-21.683
18.1750	-19.777
18.2000	-16.898
18.2250	-13.459
18.2500	-10.131
18.2750	-7.365
18.3000	-5.683
18.3250	-5.271
18.3500	-6.281
18.3750	-8.449
18.4000	-11.477
18.4250	-14.917
18.4500	-18.169
18.4750	-20.749
18.5000	-22.169
18.5250	-22.207
18.5500	-20.861
18.5750	-18.506
18.6000	-15.440
18.6250	-12.150
18.6500	-9.122
18.6750	-6.879
18.7000	-5.795
18.7250	-5.944
18.7500	-7.402
18.7750	-9.870
18.8000	-13.047
18.8250	-16.375
18.8500	-19.365
18.8750	-21.459
18.9000	-22.356
18.9250	-21.870
18.9500	-20.038
18.9750	-17.234
19.0000	-13.907
19.0250	-10.543
19.0500	-7.664
19.0750	-5.795
19.1000	-5.234
19.1250	-6.094
19.1500	-8.150
19.1750	-11.178
19.2000	-14.580
19.2250	-17.945
19.2500	-20.637
19.2750	-22.169
19.3000	-22.319
19.3250	-21.085
19.3500	-18.730
19.3750	-15.664
19.4000	-12.300
19.4250	-9.234
19.4500	-6.916
19.4750	-5.683
19.5000	-5.757
19.5250	-7.178
19.5500	-9.645
19.5750	-12.823
19.6000	-16.225
19.6250	-19.253
19.6500	-21.422
19.6750	-22.394
19.7000	-21.945
19.7250	-20.188
19.7500	-17.421
19.7750	-14.057
19.8000	-10.655
19.8250	-7.739
19.8500	-5.832
19.8750	-5.197
19.9000	-5.944
19.9250	-8.000
19.9500	-10.954
19.9750	-14.393
20.0000	-17.758
20.0250	-20.524
20.0500	-22.132
20.0750	-22.394
20.1000	-21.235
20.1250	-18.992
20.1500	-15.963
20.1750	-12.599
20.2000	-9.458
20.2250	-7.028
20.2500	-5.683
20.2750	-5.683
20.3000	-7.028
20.3250	-9.458
20.3500	-12.599
20.3750	-16.001
20.4000	-19.104
20.4250	-21.347
20.4500	-22.356
20.4750	-22.020
20.5000	-20.375
20.5250	-17.646
20.5500	-14.318
20.5750	-10.954
20.6000	-7.963
20.6250	-5.982
20.6500	-5.234
20.6750	-5.869
20.7000	-7.776
20.7250	-10.655
20.7500	-14.057
20.7750	-17.459
20.8000	-20.300
20.8250	-22.057
20.8500	-22.431
20.8750	-21.422
20.9000	-19.253
20.9250	-16.262
20.9500	-12.898
20.9750	-9.720
21.0000	-7.215
21.0250	-5.720
21.0500	-5.608
21.0750	-6.804
21.1000	-9.159
21.1250	-12.225
21.1500	-15.627
21.1750	-18.767
21.2000	-21.160
21.2250	-22.356
21.2500	-22.169
21.2750	-20.599
21.3000	-17.982
21.3250	-14.730
21.3500	-11.290
21.3750	-8.262
21.4000	-6.094
21.4250	-5.234
21.4500	-5.720
21.4750	-7.514
21.5000	-10.356
21.5250	-13.758
21.5500	-17.160
21.5750	-20.076
21.6000	-21.945
21.6250	-22.468
21.6500	-21.571
21.6750	-19.478
21.7000	-16.562
21.7250	-13.160
21.7500	-9.944
21.7750	-7.327
21.8000	-5.757
21.8250	-5.496
21.8500	-6.617
21.8750	-8.860
21.9000	-11.926
21.9250	-15.328
21.9500	-18.543
21.9750	-21.010
22.0000	-22.356
22.0250	-22.281
22.0500	-20.786
22.0750	-18.244
22.1000	-14.954
22.1250	-11.552
22.1500	-8.449
22.1750	-6.243
22.2000	-5.234
22.2250	-5.645
22.2500	-7.327
22.2750	-10.094
22.3000	-13.459
22.3250	-16.898
22.3500	-19.851
22.3750	-21.833
22.4000	-22.468
22.4250	-21.721
22.4500	-19.739
22.4750	-16.823
22.5000	-13.459
22.5250	-10.169
22.5500	-7.477
22.5750	-5.757
22.6000	-5.383
22.6250	-6.393
22.6500	-8.561
22.6750	-11.589
22.7000	-15.029
22.7250	-18.319
22.7500	-20.898
22.7750	-22.356
22.8000	-22.394
22.8250	-21.048
22.8500	-18.543
22.8750	-15.328
22.9000	-11.851
22.9250	-8.748
22.9500	-6.393
22.9750	-5.271
23.0000	-5.533
23.0250	-7.103
23.0500	-9.795
23.0750	-13.085
23.1000	-16.562
23.1250	-19.590
23.1500	-21.721
23.1750	-22.506
23.2000	-21.908
23.2250	-20.001
23.2500	-17.160
23.2750	-13.795
23.3000	-10.468
23.3250	-7.664
23.3500	-5.832
23.3750	-5.309
23.4000	-6.169
23.4250	-8.225
23.4500	-11.215
23.4750	-14.655
23.5000	-18.020
23.5250	-20.711
23.5500	-22.281
23.5750	-22.506
23.6000	-21.272
23.6250	-18.917
23.6500	-15.739
23.6750	-12.300
23.7000	-9.085
23.7250	-6.617
23.7500	-5.309
23.7750	-5.383
23.8000	-6.841
23.8250	-9.384
23.8500	-12.674
23.8750	-16.150
23.9000	-19.291
23.9250	-21.534
23.9500	-22.543
23.9750	-22.095
24.0000	-20.337
24.0250	-17.571
24.0500	-14.244
24.0750	-10.842
24.1000	-7.926
24.1250	-5.982
24.1500	-5.271
24.1750	-5.944
24.2000	-7.888
24.2250	-10.767
24.2500	-14.169
24.2750	-17.571
24.3000	-20.412
24.3250	-22.169
24.3500	-22.581
24.3750	-21.534
24.4000	-19.328
24.4250	-16.188
24.4500	-12.748
24.4750	-9.458
24.5000	-6.879
24.5250	-5.383
24.5500	-5.271
24.5750	-6.542
24.6000	-8.972
24.6250	-12.188
24.6500	-15.702
24.6750	-18.954
24.7000	-21.347
24.7250	-22.543
24.7500	-22.281
24.7750	-20.674
24.8000	-18.020
24.8250	-14.730
24.8500	-11.290
24.8750	-8.262
24.9000	-6.169
24.9250	-5.234
24.9500	-5.720
24.9750	-7.477
25.0000	-10.281
25.0250	-13.646
25.0500	-17.122
25.0750	-20.076
25.1000	-22.057
25.1250	-22.655
25.1500	-21.870
25.1750	-19.777
25.2000	-16.786
25.2250	-13.346
25.2500	-9.944
25.2750	-7.215
25.3000	-5.496
25.3250	-5.159
25.3500	-6.206
25.3750	-8.449
25.4000	-11.589
25.4250	-15.066
25.4500	-18.393
25.4750	-21.010
25.5000	-22.431
25.5250	-22.468
25.5500	-21.085
25.5750	-18.580
25.6000	-15.365
25.6250	-11.926
25.6500	-8.785
25.6750	-6.430
25.7000	-5.234
25.7250	-5.458
25.7500	-7.028
25.7750	-9.683
25.8000	-13.010
25.8250	-16.524
25.8500	-19.627
25.8750	-21.833
25.9000	-22.693
25.9250	-22.132
25.9500	-20.263
25.9750	-17.421
26.0000	-13.982
26.0250	-10.543
26.0500	-7.664
26.0750	-5.720
26.1000	-5.122
26.1250	-5.907
26.1500	-7.963
26.1750	-10.916
26.2000	-14.393
26.2250	-17.833
26.2500	-20.637
26.2750	-22.319
26.3000	-22.655
26.3250	-21.534
26.3500	-19.253
26.3750	-16.150
26.4000	-12.636
26.4250	-9.346
26.4500	-6.767
26.4750	-5.309
26.5000	-5.197
26.5250	-6.505
26.5500	-8.972
26.5750	-12.262
26.6000	-15.776
26.6250	-19.066
26.6500	-21.496
26.6750	-22.693
26.7000	-22.431
26.7250	-20.786
26.7500	-18.094
26.7750	-14.692
26.8000	-11.215
26.8250	-8.113
26.8500	-5.982
26.8750	-5.084
26.9000	-5.608
26.9250	-7.402
26.9500	-10.281
26.9750	-13.683
27.0000	-17.160
27.0250	-20.113
27.0500	-22.057
27.0750	-22.618
27.1000	-21.758
27.1250	-19.665
27.1500	-16.636
27.1750	-13.197
27.2000	-9.870
27.2250	-7.178
27.2500	-5.496
27.2750	-5.197
27.3000	-6.281
27.3250	-8.561
27.3500	-11.702
27.3750	-15.216
27.4000	-18.580
27.4250	-21.123
27.4500	-22.581
27.4750	-22.543
27.5000	-21.123
27.5250	-18.543
27.5500	-15.290
27.5750	-11.776
27.6000	-8.599
27.6250	-6.281
27.6500	-5.197
27.6750	-5.458
27.7000	-7.141
27.7250	-9.870
27.7500	-13.197
27.7750	-16.711
27.8000	-19.777
27.8250	-21.908
27.8500	-22.655
27.8750	-22.020
27.9000	-20.038
27.9250	-17.122
27.9500	-13.683
27.9750	-10.318
28.0000	-7.477
28.0250	-5.608
28.0500	-5.084
28.0750	-5.982
28.1000	-8.113
28.1250	-11.178
28.1500	-14.692
28.1750	-18.094
28.2000	-20.861
28.2250	-22.468
28.2500	-22.693
28.2750	-21.459
28.3000	-19.066
28.3250	-15.851
28.3500	-12.300
28.3750	-9.010
28.4000	-6.542
28.4250	-5.197
28.4500	-5.234
28.4750	-6.692
28.5000	-9.234
28.5250	-12.561
28.5500	-16.076
28.5750	-19.291
28.6000	-21.646
28.6250	-22.655
28.6500	-22.319
28.6750	-20.562
28.7000	-17.833
28.7250	-14.431
28.7500	-10.991
28.7750	-7.963
28.8000	-5.869
28.8250	-5.084
28.8500	-5.683
28.8750	-7.589
28.9000	-10.505
28.9250	-13.982
28.9500	-17.459
28.9750	-20.412
29.0000	-22.281
29.0250	-22.805
29.0500	-21.833
29.0750	-19.627
29.1000	-16.562
29.1250	-13.047
29.1500	-9.645
29.1750	-6.954
29.2000	-5.383
29.2250	-5.084
29.2500	-6.281
29.2750	-8.599
29.3000	-11.776
29.3250	-15.290
29.3500	-18.655
29.3750	-21.197
29.4000	-22.543
29.4250	-22.506
29.4500	-21.048
29.4750	-18.468
29.5000	-15.178
29.5250	-11.739
29.5500	-8.561
29.5750	-6.243
29.6000	-5.159
29.6250	-5.458
29.6500	-7.103
29.6750	-9.832
29.7000	-13.197
29.7250	-16.711
29.7500	-19.814
29.7750	-21.945
29.8000	-22.730
29.8250	-22.095
29.8500	-20.151
29.8750	-17.234
29.9000	-13.795
29.9250	-10.356
29.9500	-7.514
29.9750	-5.645
30.0000	-5.122
30.0250	-5.982
30.0500	-8.075
30.0750	-11.103
30.1000	-14.580
30.1250	-17.982
30.1500	-20.749
30.1750	-22.394
30.2000	-22.655
30.2250	-21.459
30.2500	-19.104
30.2750	-15.926
30.3000	-12.449
30.3250	-9.197
30.3500	-6.655
30.3750	-5.271
30.4000	-5.271
30.4250	-6.655
30.4500	-9.159
30.4750	-12.412
30.5000	-15.926
30.5250	-19.179
30.5500	-21.534
30.5750	-22.655
30.6000	-22.319
30.6250	-20.637
30.6500	-17.870
30.6750	-14.543
30.7000	-11.141
30.7250	-8.187
30.7500	-6.131
30.7750	-5.271
30.8000	-5.795
30.8250	-7.589
30.8500	-10.430
30.8750	-13.795
30.9000	-17.234
30.9250	-20.113
30.9500	-22.057
30.9750	-22.655
31.0000	-21.833
31.0250	-19.777
31.0500	-16.786
31.0750	-13.309
31.1000	-9.907
31.1250	-7.215
31.1500	-5.496
31.1750	-5.159
31.2000	-6.206
31.2250	-8.486
31.2500	-11.627
31.2750	-15.141
31.3000	-18.431
31.3250	-21.048
31.3500	-22.468
31.3750	-22.468
31.4000	-21.085
31.4250	-18.580
31.4500	-15.403
31.4750	-11.926
31.5000	-8.823
31.5250	-6.468
31.5500	-5.309
31.5750	-5.533
31.6000	-7.103
31.6250	-9.757
31.6500	-13.047
31.6750	-16.524
31.7000	-19.590
31.7250	-21.758
31.7500	-22.581
31.7750	-22.020
31.8000	-20.151
31.8250	-17.309
31.8500	-13.907
31.8750	-10.505
31.9000	-7.664
31.9250	-5.757
31.9500	-5.197
31.9750	-5.982
32.0000	-8.038
32.0250	-10.991
32.0500	-14.431
32.0750	-17.795
32.1000	-20.599
32.1250	-22.281
32.1500	-22.581
32.1750	-21.422
32.2000	-19.141
32.2250	-16.038
32.2500	-12.636
32.2750	-9.421
32.3000	-6.879
32.3250	-5.458
32.3500	-5.383
32.3750	-6.729
32.4000	-9.159
32.4250	-12.412
32.4500	-15.851
32.4750	-19.066
32.5000	-21.459
32.5250	-22.618
32.5500	-22.319
32.5750	-20.711
32.6000	-18.020
32.6250	-14.655
32.6500	-11.215
32.6750	-8.150
32.7000	-6.019
32.7250	-5.159
32.7500	-5.683
32.7750	-7.477
32.8000	-10.281
32.8250	-13.720
32.8500	-17.160
32.8750	-20.113
32.9000	-22.020
32.9250	-22.618
32.9500	-21.721
32.9750	-19.627
33.0000	-16.674
33.0250	-13.234
33.0500	-9.907
33.0750	-7.253
33.1000	-5.570
33.1250	-5.271
33.1500	-6.355
33.1750	-8.673
33.2000	-11.776
33.2250	-15.253
33.2500	-18.543
33.2750	-21.123
33.3000	-22.543
33.3250	-22.506
33.3500	-21.085
33.3750	-18.543
33.4000	-15.253
33.4250	-11.776
33.4500	-8.599
33.4750	-6.281
33.5000	-5.159
33.5250	-5.421
33.5500	-7.028
33.5750	-9.720
33.6000	-13.085
33.6250	-16.636
33.6500	-19.702
33.6750	-21.833
33.7000	-22.618
33.7250	-22.020
33.7500	-20.076
33.7750	-17.197
33.8000	-13.795
33.8250	-10.430
33.8500	-7.627
33.8750	-5.795
33.9000	-5.234
33.9250	-6.094
33.9500	-8.225
33.9750	-11.215
34.0000	-14.655
34.0250	-18.020
34.0500	-20.786
34.0750	-22.394
34.1000	-22.618
34.1250	-21.422
34.1500	-19.029
34.1750	-15.851
34.2000	-12.300
34.2250	-9.047
34.2500	-6.542
34.2750	-5.234
34.3000	-5.271
34.3250	-6.729
34.3500	-9.271
34.3750	-12.561
34.4000	-16.076
34.4250	-19.253
34.4500	-21.534
34.4750	-22.543
34.5000	-22.132
34.5250	-20.375
34.5500	-17.683
34.5750	-14.393
34.6000	-11.029
34.6250	-8.113
34.6500	-6.094
34.6750	-5.346
34.7000	-6.019
34.7250	-7.888
34.7500	-10.767
34.7750	-14.132
34.8000	-17.534
