#Linear Position. Run #16
#Time ( s )	Linear Position ( m )
7.0000	0.037
7.0250	0.037
7.0500	-0.075
7.0750	-0.299
7.1000	-0.598
7.1250	-0.972
7.1500	-1.383
7.1750	-1.794
7.2000	-2.168
7.2250	-2.430
7.2500	-2.542
7.2750	-2.580
7.3000	-2.467
7.3250	-2.280
7.3500	-2.019
7.3750	-1.720
7.4000	-1.421
7.4250	-1.047
7.4500	-0.710
7.4750	-0.374
7.5000	-0.150
7.5250	0.000
7.5500	0.037
7.5750	-0.075
7.6000	-0.262
7.6250	-0.523
7.6500	-0.897
7.6750	-1.308
7.7000	-1.720
7.7250	-2.094
7.7500	-2.393
7.7750	-2.542
7.8000	-2.580
7.8250	-2.505
7.8500	-2.318
7.8750	-2.094
7.9000	-1.757
7.9250	-1.421
7.9500	-1.084
7.9750	-0.748
8.0000	-0.411
8.0250	-0.150
8.0500	0.000
8.0750	0.037
8.1000	-0.037
8.1250	-0.224
8.1500	-0.486
8.1750	-0.822
8.2000	-1.271
8.2250	-1.682
8.2500	-2.094
8.2750	-2.355
8.3000	-2.542
8.3250	-2.580
8.3500	-2.542
8.3750	-2.393
8.4000	-2.131
8.4250	-1.832
8.4500	-1.458
8.4750	-1.122
8.5000	-0.785
8.5250	-0.411
8.5500	-0.150
8.5750	0.000
8.6000	0.037
8.6250	-0.037
8.6500	-0.224
8.6750	-0.486
8.7000	-0.822
8.7250	-1.196
8.7500	-1.645
8.7750	-2.056
8.8000	-2.430
8.8250	-2.654
8.8500	-2.729
8.8750	-2.692
8.9000	-2.505
8.9250	-2.168
8.9500	-1.794
8.9750	-1.421
9.0000	-1.047
9.0250	-0.673
9.0500	-0.336
9.0750	-0.112
9.1000	0.000
9.1250	0.037
9.1500	-0.037
9.1750	-0.224
9.2000	-0.486
9.2250	-0.822
9.2500	-1.234
9.2750	-1.645
9.3000	-2.019
9.3250	-2.318
9.3500	-2.505
9.3750	-2.617
9.4000	-2.580
9.4250	-2.393
9.4500	-2.131
9.4750	-1.832
9.5000	-1.495
9.5250	-1.122
9.5500	-0.748
9.5750	-0.411
9.6000	-0.187
9.6250	0.000
9.6500	0.037
9.6750	0.000
9.7000	-0.187
9.7250	-0.486
9.7500	-0.785
9.7750	-1.196
9.8000	-1.608
9.8250	-1.981
9.8500	-2.280
9.8750	-2.505
9.9000	-2.580
9.9250	-2.542
9.9500	-2.393
9.9750	-2.168
10.0000	-1.869
10.0250	-1.533
10.0500	-1.159
10.0750	-0.785
10.1000	-0.449
10.1250	-0.150
10.1500	0.037
10.1750	0.112
10.2000	0.000
10.2250	-0.187
10.2500	-0.449
10.2750	-0.822
10.3000	-1.196
10.3250	-1.608
10.3500	-1.981
10.3750	-2.280
10.4000	-2.467
10.4250	-2.542
10.4500	-2.505
10.4750	-2.355
10.5000	-2.168
10.5250	-1.944
10.5500	-1.608
10.5750	-1.234
10.6000	-0.860
10.6250	-0.486
10.6500	-0.187
10.6750	0.037
10.7000	0.112
10.7250	0.037
10.7500	-0.150
10.7750	-0.449
10.8000	-0.822
10.8250	-1.234
10.8500	-1.645
10.8750	-2.056
10.9000	-2.355
10.9250	-2.505
10.9500	-2.580
10.9750	-2.542
11.0000	-2.393
11.0250	-2.168
11.0500	-1.907
11.0750	-1.570
11.1000	-1.196
11.1250	-0.822
11.1500	-0.486
11.1750	-0.187
11.2000	0.000
11.2250	0.075
11.2500	0.000
11.2750	-0.187
11.3000	-0.449
11.3250	-0.785
11.3500	-1.196
11.3750	-1.608
11.4000	-1.981
11.4250	-2.318
11.4500	-2.505
11.4750	-2.580
11.5000	-2.542
11.5250	-2.430
11.5500	-2.206
11.5750	-1.907
11.6000	-1.570
11.6250	-1.196
11.6500	-0.785
11.6750	-0.411
11.7000	-0.150
11.7250	0.037
11.7500	0.112
11.7750	0.037
11.8000	-0.150
11.8250	-0.449
11.8500	-0.785
11.8750	-1.196
11.9000	-1.608
11.9250	-1.981
11.9500	-2.280
11.9750	-2.467
12.0000	-2.542
12.0250	-2.542
12.0500	-2.393
12.0750	-2.168
12.1000	-1.869
12.1250	-1.570
12.1500	-1.234
12.1750	-0.860
12.2000	-0.486
12.2250	-0.187
12.2500	0.000
12.2750	0.075
12.3000	0.037
12.3250	-0.150
12.3500	-0.411
12.3750	-0.785
12.4000	-1.196
12.4250	-1.645
12.4500	-2.056
12.4750	-2.355
12.5000	-2.542
12.5250	-2.617
12.5500	-2.542
12.5750	-2.318
12.6000	-2.131
12.6250	-1.869
12.6500	-1.533
12.6750	-1.122
12.7000	-0.822
12.7250	-0.486
12.7500	-0.224
12.7750	0.000
12.8000	0.075
12.8250	0.037
12.8500	-0.112
12.8750	-0.411
12.9000	-0.785
12.9250	-1.234
12.9500	-1.682
12.9750	-2.094
13.0000	-2.430
13.0250	-2.654
13.0500	-2.692
13.0750	-2.580
13.1000	-2.393
13.1250	-2.168
13.1500	-1.869
13.1750	-1.533
13.2000	-1.159
13.2250	-0.785
13.2500	-0.449
13.2750	-0.187
13.3000	-0.037
13.3250	0.037
13.3500	0.000
13.3750	-0.187
13.4000	-0.449
13.4250	-0.785
13.4500	-1.159
13.4750	-1.570
13.5000	-1.944
13.5250	-2.280
13.5500	-2.505
13.5750	-2.580
13.6000	-2.580
13.6250	-2.467
13.6500	-2.243
13.6750	-1.944
13.7000	-1.570
13.7250	-1.196
13.7500	-0.785
13.7750	-0.411
13.8000	-0.112
13.8250	0.112
13.8500	0.112
13.8750	0.037
13.9000	-0.187
13.9250	-0.449
13.9500	-0.860
13.9750	-1.234
14.0000	-1.645
14.0250	-1.981
14.0500	-2.280
14.0750	-2.467
14.1000	-2.505
14.1250	-2.505
14.1500	-2.393
14.1750	-2.168
14.2000	-1.907
14.2250	-1.608
14.2500	-1.234
14.2750	-0.860
14.3000	-0.486
14.3250	-0.187
14.3500	0.000
14.3750	0.075
14.4000	0.037
14.4250	-0.150
14.4500	-0.411
14.4750	-0.785
14.5000	-1.196
14.5250	-1.645
14.5500	-2.019
14.5750	-2.355
14.6000	-2.542
14.6250	-2.617
14.6500	-2.580
14.6750	-2.393
14.7000	-2.168
14.7250	-1.869
14.7500	-1.570
14.7750	-1.196
14.8000	-0.822
14.8250	-0.486
14.8500	-0.187
14.8750	-0.037
14.9000	0.037
14.9250	0.000
14.9500	-0.187
14.9750	-0.411
15.0000	-0.748
15.0250	-1.159
15.0500	-1.570
15.0750	-1.944
15.1000	-2.280
15.1250	-2.505
15.1500	-2.580
15.1750	-2.580
15.2000	-2.430
15.2250	-2.168
15.2500	-1.869
15.2750	-1.533
15.3000	-1.196
15.3250	-0.785
15.3500	-0.486
15.3750	-0.187
15.4000	0.000
15.4250	0.075
15.4500	-0.037
15.4750	-0.187
15.5000	-0.449
15.5250	-0.785
15.5500	-1.159
15.5750	-1.570
15.6000	-1.944
15.6250	-2.243
15.6500	-2.430
15.6750	-2.542
15.7000	-2.505
15.7250	-2.393
15.7500	-2.168
15.7750	-1.944
15.8000	-1.645
15.8250	-1.234
15.8500	-0.897
15.8750	-0.523
15.9000	-0.187
15.9250	0.037
15.9500	0.112
15.9750	0.075
16.0000	-0.112
16.0250	-0.411
16.0500	-0.785
16.0750	-1.196
16.1000	-1.608
16.1250	-2.019
16.1500	-2.318
16.1750	-2.505
16.2000	-2.542
16.2250	-2.505
16.2500	-2.355
16.2750	-2.168
16.3000	-1.944
16.3250	-1.645
16.3500	-1.271
16.3750	-0.935
16.4000	-0.561
16.4250	-0.224
16.4500	0.000
16.4750	0.075
16.5000	0.075
16.5250	-0.112
16.5500	-0.411
16.5750	-0.748
16.6000	-1.159
16.6250	-1.570
16.6500	-1.981
16.6750	-2.280
16.7000	-2.505
16.7250	-2.580
16.7500	-2.542
16.7750	-2.430
16.8000	-2.243
16.8250	-1.944
16.8500	-1.608
16.8750	-1.271
16.9000	-0.860
16.9250	-0.486
16.9500	-0.187
16.9750	0.000
17.0000	0.075
17.0250	0.037
17.0500	-0.112
17.0750	-0.374
17.1000	-0.710
17.1250	-1.084
17.1500	-1.533
17.1750	-1.907
17.2000	-2.243
17.2250	-2.467
17.2500	-2.580
17.2750	-2.542
17.3000	-2.430
17.3250	-2.206
17.3500	-1.944
17.3750	-1.608
17.4000	-1.271
17.4250	-0.897
17.4500	-0.523
17.4750	-0.187
17.5000	0.000
17.5250	0.075
17.5500	0.037
17.5750	-0.112
17.6000	-0.374
17.6250	-0.710
17.6500	-1.122
17.6750	-1.533
17.7000	-1.944
17.7250	-2.280
17.7500	-2.467
17.7750	-2.542
17.8000	-2.542
17.8250	-2.393
17.8500	-2.206
17.8750	-1.944
17.9000	-1.645
17.9250	-1.308
17.9500	-0.972
17.9750	-0.598
18.0000	-0.262
18.0250	-0.037
18.0500	0.075
18.0750	0.075
18.1000	-0.112
18.1250	-0.336
18.1500	-0.673
18.1750	-1.084
18.2000	-1.495
18.2250	-1.944
18.2500	-2.280
18.2750	-2.505
18.3000	-2.580
18.3250	-2.580
18.3500	-2.430
18.3750	-2.243
18.4000	-1.981
18.4250	-1.645
18.4500	-1.308
18.4750	-0.935
18.5000	-0.561
18.5250	-0.262
18.5500	-0.037
18.5750	0.075
18.6000	0.037
18.6250	-0.112
18.6500	-0.374
18.6750	-0.673
18.7000	-1.084
18.7250	-1.495
18.7500	-1.869
18.7750	-2.206
18.8000	-2.467
18.8250	-2.580
18.8500	-2.580
18.8750	-2.430
18.9000	-2.243
18.9250	-1.981
18.9500	-1.645
18.9750	-1.308
19.0000	-0.897
19.0250	-0.523
19.0500	-0.224
19.0750	0.000
19.1000	0.075
19.1250	0.075
19.1500	-0.075
19.1750	-0.336
19.2000	-0.673
19.2250	-1.084
19.2500	-1.495
19.2750	-1.907
19.3000	-2.243
19.3250	-2.467
19.3500	-2.580
19.3750	-2.542
19.4000	-2.430
19.4250	-2.206
19.4500	-1.981
19.4750	-1.682
19.5000	-1.346
19.5250	-0.972
19.5500	-0.598
19.5750	-0.299
19.6000	-0.037
19.6250	0.075
19.6500	0.075
19.6750	-0.075
19.7000	-0.299
19.7250	-0.636
19.7500	-1.047
19.7750	-1.495
19.8000	-1.907
19.8250	-2.243
19.8500	-2.467
19.8750	-2.580
19.9000	-2.580
19.9250	-2.430
19.9500	-2.243
19.9750	-1.981
20.0000	-1.645
20.0250	-1.308
20.0500	-0.935
20.0750	-0.598
20.1000	-0.262
20.1250	-0.037
20.1500	0.075
20.1750	0.075
20.2000	-0.075
20.2250	-0.336
20.2500	-0.673
20.2750	-1.047
20.3000	-1.495
20.3250	-1.907
20.3500	-2.243
20.3750	-2.505
20.4000	-2.617
20.4250	-2.580
20.4500	-2.467
20.4750	-2.243
20.5000	-1.981
20.5250	-1.645
20.5500	-1.271
20.5750	-0.897
20.6000	-0.523
20.6250	-0.224
20.6500	0.000
20.6750	0.075
20.7000	0.037
20.7250	-0.112
20.7500	-0.374
20.7750	-0.710
20.8000	-1.084
20.8250	-1.495
20.8500	-1.907
20.8750	-2.243
20.9000	-2.430
20.9250	-2.542
20.9500	-2.542
20.9750	-2.430
21.0000	-2.243
21.0250	-1.981
21.0500	-1.682
21.0750	-1.308
21.1000	-0.935
21.1250	-0.561
21.1500	-0.224
21.1750	0.000
21.2000	0.112
21.2250	0.075
21.2500	-0.075
21.2750	-0.336
21.3000	-0.710
21.3250	-1.084
21.3500	-1.533
21.3750	-1.907
21.4000	-2.243
21.4250	-2.467
21.4500	-2.542
21.4750	-2.542
21.5000	-2.393
21.5250	-2.243
21.5500	-1.981
21.5750	-1.682
21.6000	-1.346
21.6250	-0.972
21.6500	-0.598
21.6750	-0.262
21.7000	0.000
21.7250	0.112
21.7500	0.112
21.7750	-0.075
21.8000	-0.336
21.8250	-0.673
21.8500	-1.084
21.8750	-1.533
21.9000	-1.944
21.9250	-2.280
21.9500	-2.505
21.9750	-2.580
22.0000	-2.580
22.0250	-2.430
22.0500	-2.243
22.0750	-1.981
22.1000	-1.645
22.1250	-1.308
22.1500	-0.935
22.1750	-0.561
22.2000	-0.224
22.2250	0.000
22.2500	0.075
22.2750	0.075
22.3000	-0.075
22.3250	-0.336
22.3500	-0.673
22.3750	-1.084
22.4000	-1.495
22.4250	-1.907
22.4500	-2.243
22.4750	-2.467
22.5000	-2.580
22.5250	-2.580
22.5500	-2.430
22.5750	-2.243
22.6000	-1.981
22.6250	-1.645
22.6500	-1.308
22.6750	-0.935
22.7000	-0.561
22.7250	-0.224
22.7500	0.000
22.7750	0.075
22.8000	0.075
22.8250	-0.112
22.8500	-0.336
22.8750	-0.673
22.9000	-1.084
22.9250	-1.495
22.9500	-1.907
22.9750	-2.243
23.0000	-2.467
23.0250	-2.580
23.0500	-2.542
23.0750	-2.430
23.1000	-2.243
23.1250	-1.981
23.1500	-1.682
23.1750	-1.308
23.2000	-0.935
23.2250	-0.561
23.2500	-0.224
23.2750	0.000
23.3000	0.112
23.3250	0.075
23.3500	-0.075
23.3750	-0.374
23.4000	-0.710
23.4250	-1.122
23.4500	-1.533
23.4750	-1.944
23.5000	-2.243
23.5250	-2.467
23.5500	-2.542
23.5750	-2.542
23.6000	-2.430
23.6250	-2.206
23.6500	-1.981
23.6750	-1.682
23.7000	-1.346
23.7250	-0.935
23.7500	-0.561
23.7750	-0.224
23.8000	0.000
23.8250	0.112
23.8500	0.075
23.8750	-0.075
23.9000	-0.336
23.9250	-0.673
23.9500	-1.084
23.9750	-1.533
24.0000	-1.944
24.0250	-2.280
24.0500	-2.505
24.0750	-2.580
24.1000	-2.580
24.1250	-2.430
24.1500	-2.206
24.1750	-1.944
24.2000	-1.645
24.2250	-1.271
24.2500	-0.935
24.2750	-0.561
24.3000	-0.224
24.3250	-0.037
24.3500	0.075
24.3750	0.075
24.4000	-0.112
24.4250	-0.336
24.4500	-0.673
24.4750	-1.084
24.5000	-1.495
24.5250	-1.907
24.5500	-2.243
24.5750	-2.505
24.6000	-2.580
24.6250	-2.580
24.6500	-2.430
24.6750	-2.243
24.7000	-1.981
24.7250	-1.645
24.7500	-1.271
24.7750	-0.897
24.8000	-0.523
24.8250	-0.224
24.8500	0.000
24.8750	0.075
24.9000	0.037
24.9250	-0.112
24.9500	-0.374
24.9750	-0.710
25.0000	-1.084
25.0250	-1.533
25.0500	-1.907
25.0750	-2.243
25.1000	-2.467
25.1250	-2.580
25.1500	-2.580
25.1750	-2.430
25.2000	-2.243
25.2250	-1.981
25.2500	-1.645
25.2750	-1.271
25.3000	-0.897
25.3250	-0.561
25.3500	-0.224
25.3750	0.000
25.4000	0.112
25.4250	0.075
25.4500	-0.112
25.4750	-0.374
25.5000	-0.710
25.5250	-1.122
25.5500	-1.533
25.5750	-1.944
25.6000	-2.280
25.6250	-2.505
25.6500	-2.580
25.6750	-2.580
25.7000	-2.430
25.7250	-2.243
25.7500	-1.944
25.7750	-1.645
25.8000	-1.271
25.8250	-0.897
25.8500	-0.523
25.8750	-0.224
25.9000	0.000
25.9250	0.075
25.9500	0.037
25.9750	-0.112
26.0000	-0.374
26.0250	-0.710
26.0500	-1.122
26.0750	-1.533
26.1000	-1.944
26.1250	-2.280
26.1500	-2.505
26.1750	-2.580
26.2000	-2.580
26.2250	-2.430
26.2500	-2.206
26.2750	-1.944
26.3000	-1.645
26.3250	-1.271
26.3500	-0.897
26.3750	-0.561
26.4000	-0.262
26.4250	-0.037
26.4500	0.037
26.4750	0.037
26.5000	-0.112
26.5250	-0.336
26.5500	-0.673
26.5750	-1.084
26.6000	-1.533
26.6250	-1.907
26.6500	-2.280
26.6750	-2.505
26.7000	-2.617
26.7250	-2.580
26.7500	-2.430
26.7750	-2.206
26.8000	-1.907
26.8250	-1.570
26.8500	-1.234
26.8750	-0.860
26.9000	-0.486
26.9250	-0.187
26.9500	0.000
26.9750	0.075
27.0000	0.000
27.0250	-0.150
27.0500	-0.374
27.0750	-0.710
27.1000	-1.122
27.1250	-1.533
27.1500	-1.944
27.1750	-2.243
27.2000	-2.505
27.2250	-2.580
27.2500	-2.580
27.2750	-2.430
27.3000	-2.206
27.3250	-1.907
27.3500	-1.608
27.3750	-1.234
27.4000	-0.897
27.4250	-0.523
27.4500	-0.187
27.4750	0.000
27.5000	0.075
27.5250	0.075
27.5500	-0.075
27.5750	-0.374
27.6000	-0.748
27.6250	-1.122
27.6500	-1.608
27.6750	-2.019
27.7000	-2.318
27.7250	-2.542
27.7500	-2.617
27.7750	-2.580
27.8000	-2.467
27.8250	-2.243
27.8500	-1.944
27.8750	-1.570
27.9000	-1.234
27.9250	-0.860
27.9500	-0.486
27.9750	-0.187
28.0000	0.000
28.0250	0.075
28.0500	0.037
28.0750	-0.112
28.1000	-0.374
28.1250	-0.710
28.1500	-1.122
28.1750	-1.570
28.2000	-1.981
28.2250	-2.280
28.2500	-2.467
28.2750	-2.580
28.3000	-2.542
28.3250	-2.393
28.3500	-2.206
28.3750	-1.944
28.4000	-1.608
28.4250	-1.234
28.4500	-0.860
28.4750	-0.523
28.5000	-0.224
28.5250	0.000
28.5500	0.075
28.5750	0.075
28.6000	-0.112
28.6250	-0.374
28.6500	-0.710
28.6750	-1.122
28.7000	-1.570
28.7250	-1.981
28.7500	-2.280
28.7750	-2.505
28.8000	-2.580
28.8250	-2.580
28.8500	-2.430
28.8750	-2.206
28.9000	-1.944
28.9250	-1.645
28.9500	-1.234
28.9750	-0.897
29.0000	-0.523
29.0250	-0.224
29.0500	-0.037
29.0750	0.075
29.1000	0.075
29.1250	-0.112
29.1500	-0.374
29.1750	-0.748
29.2000	-1.159
29.2250	-1.570
29.2500	-1.981
29.2750	-2.318
29.3000	-2.542
29.3250	-2.617
29.3500	-2.580
29.3750	-2.430
29.4000	-2.206
29.4250	-1.907
29.4500	-1.570
29.4750	-1.234
29.5000	-0.860
29.5250	-0.486
29.5500	-0.224
29.5750	-0.037
29.6000	0.037
29.6250	0.037
29.6500	-0.112
29.6750	-0.374
29.7000	-0.710
29.7250	-1.084
29.7500	-1.533
29.7750	-1.944
29.8000	-2.280
29.8250	-2.505
29.8500	-2.617
29.8750	-2.580
29.9000	-2.430
29.9250	-2.243
29.9500	-1.944
29.9750	-1.608
30.0000	-1.234
30.0250	-0.860
30.0500	-0.486
30.0750	-0.187
30.1000	0.000
30.1250	0.112
30.1500	0.037
30.1750	-0.150
30.2000	-0.374
30.2250	-0.710
30.2500	-1.122
30.2750	-1.533
30.3000	-1.944
30.3250	-2.243
30.3500	-2.467
30.3750	-2.542
30.4000	-2.542
30.4250	-2.393
30.4500	-2.206
30.4750	-1.944
30.5000	-1.645
30.5250	-1.308
30.5500	-0.935
30.5750	-0.561
30.6000	-0.262
30.6250	-0.037
30.6500	0.075
30.6750	0.075
30.7000	-0.112
30.7250	-0.336
30.7500	-0.710
30.7750	-1.122
30.8000	-1.570
30.8250	-1.981
30.8500	-2.318
30.8750	-2.542
30.9000	-2.617
30.9250	-2.580
30.9500	-2.430
30.9750	-2.206
31.0000	-1.944
31.0250	-1.645
31.0500	-1.271
31.0750	-0.935
31.1000	-0.561
31.1250	-0.262
31.1500	-0.037
31.1750	0.037
31.2000	0.037
31.2250	-0.112
31.2500	-0.374
31.2750	-0.673
31.3000	-1.084
31.3250	-1.495
31.3500	-1.907
31.3750	-2.243
31.4000	-2.505
31.4250	-2.617
31.4500	-2.580
31.4750	-2.467
31.5000	-2.243
31.5250	-1.944
31.5500	-1.608
31.5750	-1.234
31.6000	-0.860
31.6250	-0.486
31.6500	-0.187
31.6750	0.000
31.7000	0.075
31.7250	0.037
31.7500	-0.150
31.7750	-0.411
31.8000	-0.748
31.8250	-1.122
31.8500	-1.533
31.8750	-1.907
31.9000	-2.243
31.9250	-2.467
31.9500	-2.542
31.9750	-2.542
32.0000	-2.430
32.0250	-2.243
32.0500	-1.981
