#Angular Position. Run #1
#Time ( s )	Angular Position ( rad )
5.2500	-0.193
5.2750	-0.146
5.3000	-0.099
5.3250	-0.049
5.3500	0.000
5.3750	0.049
5.4000	0.096
5.4250	0.143
5.4500	0.188
5.4750	0.232
5.5000	0.275
5.5250	0.314
5.5500	0.350
5.5750	0.383
5.6000	0.413
5.6250	0.438
5.6500	0.460
5.6750	0.479
5.7000	0.492
5.7250	0.501
5.7500	0.506
5.7750	0.506
5.8000	0.503
5.8250	0.493
5.8500	0.481
5.8750	0.465
5.9000	0.445
5.9250	0.421
5.9500	0.393
5.9750	0.361
6.0000	0.328
6.0250	0.292
6.0500	0.253
6.0750	0.214
6.1000	0.171
6.1250	0.127
6.1500	0.083
6.1750	0.039
6.2000	-0.005
6.2250	-0.049
6.2500	-0.093
6.2750	-0.137
6.3000	-0.178
6.3250	-0.218
6.3500	-0.256
6.3750	-0.291
6.4000	-0.324
6.4250	-0.353
6.4500	-0.382
6.4750	-0.404
6.5000	-0.424
6.5250	-0.440
6.5500	-0.452
6.5750	-0.462
6.6000	-0.465
6.6250	-0.467
6.6500	-0.463
6.6750	-0.457
6.7000	-0.445
6.7250	-0.430
6.7500	-0.412
6.7750	-0.390
6.8000	-0.364
6.8250	-0.338
6.8500	-0.306
6.8750	-0.273
6.9000	-0.239
6.9250	-0.201
6.9500	-0.162
6.9750	-0.123
7.0000	-0.082
7.0250	-0.042
7.0500	0.000
7.0750	0.041
7.1000	0.082
7.1250	0.121
7.1500	0.159
7.1750	0.195
7.2000	0.229
7.2250	0.262
7.2500	0.292
7.2750	0.320
7.3000	0.346
7.3250	0.366
7.3500	0.385
7.3750	0.399
7.4000	0.410
7.4250	0.418
7.4500	0.423
7.4750	0.423
7.5000	0.421
7.5250	0.413
7.5500	0.402
7.5750	0.390
7.6000	0.372
7.6250	0.352
7.6500	0.328
7.6750	0.303
7.7000	0.275
7.7250	0.245
7.7500	0.212
7.7750	0.178
7.8000	0.143
7.8250	0.107
7.8500	0.071
7.8750	0.033
7.9000	-0.005
7.9250	-0.041
7.9500	-0.077
7.9750	-0.113
8.0000	-0.148
8.0250	-0.181
8.0500	-0.212
8.0750	-0.242
8.1000	-0.269
8.1250	-0.294
8.1500	-0.316
8.1750	-0.336
8.2000	-0.352
8.2250	-0.364
8.2500	-0.375
8.2750	-0.382
8.3000	-0.385
8.3250	-0.386
8.3500	-0.383
8.3750	-0.377
8.4000	-0.368
8.4250	-0.353
8.4500	-0.338
8.4750	-0.319
8.5000	-0.298
8.5250	-0.275
8.5500	-0.248
8.5750	-0.220
8.6000	-0.190
8.6250	-0.159
8.6500	-0.127
8.6750	-0.093
8.7000	-0.060
8.7250	-0.025
8.7500	0.009
8.7750	0.044
8.8000	0.079
8.8250	0.112
8.8500	0.143
8.8750	0.174
8.9000	0.203
8.9250	0.229
8.9500	0.254
8.9750	0.278
9.0000	0.297
9.0250	0.314
9.0500	0.330
9.0750	0.341
9.1000	0.350
9.1250	0.355
9.1500	0.358
9.1750	0.358
9.2000	0.355
9.2250	0.349
9.2500	0.339
9.2750	0.327
9.3000	0.313
9.3250	0.295
9.3500	0.276
9.3750	0.253
9.4000	0.229
9.4250	0.204
9.4500	0.176
9.4750	0.148
9.5000	0.119
9.5250	0.088
9.5500	0.057
9.5750	0.025
9.6000	-0.006
9.6250	-0.036
9.6500	-0.068
9.6750	-0.097
9.7000	-0.126
9.7250	-0.154
9.7500	-0.181
9.7750	-0.206
9.8000	-0.228
9.8250	-0.248
9.8500	-0.265
9.8750	-0.281
9.9000	-0.295
9.9250	-0.306
9.9500	-0.314
9.9750	-0.319
10.0000	-0.320
10.0250	-0.320
10.0500	-0.319
10.0750	-0.313
10.1000	-0.305
10.1250	-0.294
10.1500	-0.280
10.1750	-0.262
10.2000	-0.245
10.2250	-0.225
10.2500	-0.203
10.2750	-0.179
10.3000	-0.154
10.3250	-0.127
10.3500	-0.101
10.3750	-0.072
10.4000	-0.044
10.4250	-0.014
10.4500	0.014
10.4750	0.042
10.5000	0.071
10.5250	0.097
10.5500	0.124
10.5750	0.149
10.6000	0.173
10.6250	0.195
10.6500	0.215
10.6750	0.234
10.7000	0.250
10.7250	0.264
10.7500	0.275
10.7750	0.284
10.8000	0.291
10.8250	0.295
10.8500	0.295
10.8750	0.295
10.9000	0.291
10.9250	0.284
10.9500	0.276
10.9750	0.265
11.0000	0.253
11.0250	0.237
11.0500	0.220
11.0750	0.201
11.1000	0.181
11.1250	0.159
11.1500	0.135
11.1750	0.112
11.2000	0.086
11.2250	0.061
11.2500	0.035
11.2750	0.008
11.3000	-0.017
11.3250	-0.042
11.3500	-0.068
11.3750	-0.093
11.4000	-0.116
11.4250	-0.138
11.4500	-0.160
11.4750	-0.179
11.5000	-0.198
11.5250	-0.214
11.5500	-0.228
11.5750	-0.239
11.6000	-0.250
11.6250	-0.258
11.6500	-0.262
11.6750	-0.265
11.7000	-0.267
11.7250	-0.265
11.7500	-0.262
11.7750	-0.256
11.8000	-0.248
11.8250	-0.237
11.8500	-0.225
11.8750	-0.210
11.9000	-0.195
11.9250	-0.176
11.9500	-0.157
11.9750	-0.137
12.0000	-0.116
12.0250	-0.094
12.0500	-0.071
12.0750	-0.049
12.1000	-0.024
12.1250	0.000
12.1500	0.024
12.1750	0.046
12.2000	0.069
12.2250	0.090
12.2500	0.112
12.2750	0.132
12.3000	0.151
12.3250	0.167
12.3500	0.182
12.3750	0.196
12.4000	0.209
12.4250	0.218
12.4500	0.226
12.4750	0.232
12.5000	0.236
12.5250	0.239
12.5500	0.239
12.5750	0.236
12.6000	0.231
12.6250	0.225
12.6500	0.215
12.6750	0.206
12.7000	0.193
12.7250	0.179
12.7500	0.165
12.7750	0.149
12.8000	0.132
12.8250	0.113
12.8500	0.094
12.8750	0.074
12.9000	0.052
12.9250	0.031
12.9500	0.011
12.9750	-0.011
13.0000	-0.030
13.0250	-0.050
13.0500	-0.071
13.0750	-0.090
13.1000	-0.107
13.1250	-0.124
13.1500	-0.141
13.1750	-0.156
13.2000	-0.168
13.2250	-0.181
13.2500	-0.188
13.2750	-0.198
13.3000	-0.204
13.3250	-0.207
13.3500	-0.210
13.3750	-0.212
13.4000	-0.212
13.4250	-0.207
13.4500	-0.203
13.4750	-0.196
13.5000	-0.188
13.5250	-0.179
13.5500	-0.168
13.5750	-0.154
13.6000	-0.140
13.6250	-0.126
13.6500	-0.108
13.6750	-0.093
13.7000	-0.074
13.7250	-0.057
13.7500	-0.038
13.7750	-0.019
13.8000	0.000
13.8250	0.019
13.8500	0.038
13.8750	0.055
13.9000	0.071
13.9250	0.088
13.9500	0.104
13.9750	0.118
14.0000	0.132
14.0250	0.143
14.0500	0.154
14.0750	0.163
14.1000	0.171
14.1250	0.176
14.1500	0.181
14.1750	0.182
14.2000	0.184
14.2250	0.184
14.2500	0.181
14.2750	0.176
14.3000	0.171
14.3250	0.165
14.3500	0.157
14.3750	0.146
14.4000	0.137
14.4250	0.124
14.4500	0.112
14.4750	0.099
14.5000	0.083
14.5250	0.069
14.5500	0.053
14.5750	0.038
14.6000	0.022
14.6250	0.006
14.6500	-0.009
14.6750	-0.025
14.7000	-0.041
14.7250	-0.055
14.7500	-0.069
14.7750	-0.083
14.8000	-0.097
14.8250	-0.108
14.8500	-0.119
14.8750	-0.129
14.9000	-0.138
14.9250	-0.145
14.9500	-0.151
14.9750	-0.156
15.0000	-0.159
15.0250	-0.160
15.0500	-0.160
15.0750	-0.160
15.1000	-0.157
15.1250	-0.154
15.1500	-0.148
15.1750	-0.141
15.2000	-0.134
15.2250	-0.124
15.2500	-0.115
15.2750	-0.104
15.3000	-0.093
15.3250	-0.080
15.3500	-0.068
15.3750	-0.053
15.4000	-0.039
15.4250	-0.025
15.4500	-0.011
15.4750	0.003
15.5000	0.017
15.5250	0.031
15.5500	0.044
15.5750	0.057
15.6000	0.069
15.6250	0.080
15.6500	0.090
15.6750	0.101
15.7000	0.108
15.7250	0.116
15.7500	0.123
15.7750	0.127
15.8000	0.132
15.8250	0.134
15.8500	0.135
15.8750	0.135
15.9000	0.134
15.9250	0.132
15.9500	0.129
15.9750	0.124
16.0000	0.119
16.0250	0.113
16.0500	0.105
16.0750	0.097
16.1000	0.088
16.1250	0.079
16.1500	0.069
16.1750	0.058
16.2000	0.049
16.2250	0.038
16.2500	0.027
16.2750	0.014
16.3000	0.003
16.3250	-0.008
16.3500	-0.019
16.3750	-0.030
16.4000	-0.039
16.4250	-0.049
16.4500	-0.058
16.4750	-0.068
16.5000	-0.075
16.5250	-0.082
16.5500	-0.090
16.5750	-0.094
16.6000	-0.099
16.6250	-0.104
16.6500	-0.107
16.6750	-0.107
16.7000	-0.108
16.7250	-0.108
16.7500	-0.108
16.7750	-0.105
16.8000	-0.104
16.8250	-0.099
16.8500	-0.094
16.8750	-0.088
16.9000	-0.082
16.9250	-0.075
16.9500	-0.068
16.9750	-0.060
17.0000	-0.050
17.0250	-0.042
17.0500	-0.033
17.0750	-0.024
17.1000	-0.014
17.1250	-0.005
17.1500	0.005
17.1750	0.014
17.2000	0.022
17.2250	0.031
17.2500	0.039
17.2750	0.046
17.3000	0.053
17.3250	0.060
17.3500	0.064
17.3750	0.069
17.4000	0.074
17.4250	0.077
17.4500	0.080
17.4750	0.082
17.5000	0.082
17.5250	0.082
17.5500	0.082
17.5750	0.082
17.6000	0.079
17.6250	0.077
17.6500	0.074
17.6750	0.071
17.7000	0.068
17.7250	0.063
17.7500	0.058
17.7750	0.053
17.8000	0.049
17.8250	0.042
17.8500	0.038
17.8750	0.031
17.9000	0.025
17.9250	0.019
17.9500	0.014
17.9750	0.008
18.0000	0.002
18.0250	-0.005
18.0500	-0.011
18.0750	-0.016
18.1000	-0.022
18.1250	-0.025
18.1500	-0.030
18.1750	-0.035
18.2000	-0.038
18.2250	-0.042
18.2500	-0.044
18.2750	-0.047
18.3000	-0.049
18.3250	-0.050
18.3500	-0.052
18.3750	-0.052
18.4000	-0.052
18.4250	-0.052
18.4500	-0.050
18.4750	-0.049
18.5000	-0.047
18.5250	-0.046
18.5500	-0.042
18.5750	-0.039
18.6000	-0.036
18.6250	-0.033
18.6500	-0.030
18.6750	-0.027
18.7000	-0.024
18.7250	-0.019
18.7500	-0.014
18.7750	-0.011
18.8000	-0.006
18.8250	-0.003
18.8500	0.002
18.8750	0.005
18.9000	0.008
18.9250	0.013
18.9500	0.014
18.9750	0.017
19.0000	0.020
19.0250	0.022
19.0500	0.024
19.0750	0.025
19.1000	0.027
19.1250	0.027
19.1500	0.027
19.1750	0.027
19.2000	0.027
19.2250	0.027
19.2500	0.027
19.2750	0.025
19.3000	0.025
19.3250	0.025
19.3500	0.024
19.3750	0.022
19.4000	0.020
19.4250	0.020
19.4500	0.019
19.4750	0.019
19.5000	0.017
19.5250	0.016
19.5500	0.014
19.5750	0.014
19.6000	0.013
19.6250	0.013
19.6500	0.011
19.6750	0.009
19.7000	0.008
19.7250	0.008
19.7500	0.006
19.7750	0.006
19.8000	0.006
19.8250	0.005
19.8500	0.003
19.8750	0.003
19.9000	0.003
19.9250	0.003
19.9500	0.002
19.9750	0.002
20.0000	0.002
20.0250	0.002
20.0500	0.002
20.0750	0.002
20.1000	0.002
20.1250	0.002
20.1500	0.002
20.1750	0.002
20.2000	0.002
20.2250	0.002
20.2500	0.002
20.2750	0.002
20.3000	0.002
20.3250	0.002
20.3500	0.002
20.3750	0.002
20.4000	0.002
20.4250	0.002
20.4500	0.002
20.4750	0.002
20.5000	0.002
20.5250	0.002
20.5500	0.002
20.5750	0.002
20.6000	0.002
20.6250	0.002
20.6500	0.002
20.6750	0.002
20.7000	0.002
20.7250	0.002
20.7500	0.002
20.7750	0.002
20.8000	0.002
20.8250	0.002
20.8500	0.002
20.8750	0.002
20.9000	0.002
20.9250	0.002
20.9500	0.002
20.9750	0.002
21.0000	0.002
21.0250	0.002
21.0500	0.002
21.0750	0.002
21.1000	0.002
21.1250	0.002
21.1500	0.002
21.1750	0.002
21.2000	0.002
21.2250	0.002
21.2500	0.002
21.2750	0.002
21.3000	0.002
21.3250	0.002
21.3500	0.002
21.3750	0.002
21.4000	0.002
21.4250	0.002
21.4500	0.002
21.4750	0.002
21.5000	0.002
21.5250	0.002
21.5500	0.002
21.5750	0.002
21.6000	0.002
21.6250	0.002
21.6500	0.002
21.6750	0.002
21.7000	0.002
21.7250	0.002
21.7500	0.002
21.7750	0.002
21.8000	0.002
21.8250	0.002
21.8500	0.002
21.8750	0.002
21.9000	0.002
21.9250	0.002
21.9500	0.002
21.9750	0.002
22.0000	0.002
22.0250	0.002
22.0500	0.002
22.0750	0.002
22.1000	0.002
22.1250	0.002
22.1500	0.002
22.1750	0.002
22.2000	0.002
22.2250	0.002
22.2500	0.002
22.2750	0.002
22.3000	0.002
22.3250	0.002
22.3500	0.002
22.3750	0.002
22.4000	0.002
22.4250	0.002
22.4500	0.002
22.4750	0.002
22.5000	0.002
22.5250	0.002
22.5500	0.002
22.5750	0.002
22.6000	0.002
22.6250	0.002
22.6500	0.002
22.6750	0.002
22.7000	0.002
22.7250	0.002
22.7500	0.002
22.7750	0.002
22.8000	0.002
22.8250	0.002
22.8500	0.002
22.8750	0.002
22.9000	0.002
22.9250	0.002
22.9500	0.002
22.9750	0.002
23.0000	0.002
23.0250	0.002
23.0500	0.002
23.0750	0.002
23.1000	0.002
23.1250	0.002
23.1500	0.002
23.1750	0.002
23.2000	0.002
23.2250	0.002
23.2500	0.002
23.2750	0.002
23.3000	0.002
23.3250	0.002
23.3500	0.002
23.3750	0.002
23.4000	0.002
23.4250	0.002
23.4500	0.002
23.4750	0.002
23.5000	0.002
23.5250	0.002
23.5500	0.002
23.5750	0.002
23.6000	0.002
23.6250	0.002
23.6500	0.002
23.6750	0.002
23.7000	0.002
23.7250	0.002
23.7500	0.002
23.7750	0.002
23.8000	0.002
23.8250	0.002
23.8500	0.002
23.8750	0.002
23.9000	0.002
23.9250	0.002
23.9500	0.002
23.9750	0.002
24.0000	0.002
24.0250	0.002
24.0500	0.002
24.0750	0.002
24.1000	0.002
24.1250	0.002
24.1500	0.002
24.1750	0.002
24.2000	0.002
24.2250	0.002
24.2500	0.002
24.2750	0.002
24.3000	0.002
24.3250	0.002
24.3500	0.002
24.3750	0.002
24.4000	0.002
24.4250	0.002
24.4500	0.002
24.4750	0.002
24.5000	0.002
24.5250	0.002
24.5500	0.002
24.5750	0.002
24.6000	0.002
24.6250	0.002
24.6500	0.002
24.6750	0.002
24.7000	0.002
24.7250	0.002
24.7500	0.002
24.7750	0.002
24.8000	0.002
24.8250	0.002
24.8500	0.002
24.8750	0.002
24.9000	0.002
24.9250	0.002
24.9500	0.002
24.9750	0.002
25.0000	0.002
25.0250	0.002
25.0500	0.002
25.0750	0.002
25.1000	0.002
25.1250	0.002
25.1500	0.002
25.1750	0.002
25.2000	0.002
25.2250	0.002
