#Angular Position. Run #4
#Time ( s )	Angular Position ( rad )
4.0250	-2.070
4.0500	-2.070
4.0750	-2.072
4.1000	-2.073
4.1250	-2.077
4.1500	-2.080
4.1750	-2.083
4.2000	-2.088
4.2250	-2.094
4.2500	-2.099
4.2750	-2.105
4.3000	-2.111
4.3250	-2.117
4.3500	-2.125
4.3750	-2.132
4.4000	-2.139
4.4250	-2.149
4.4500	-2.155
4.4750	-2.163
4.5000	-2.172
4.5250	-2.182
4.5500	-2.194
4.5750	-2.210
4.6000	-2.224
4.6250	-2.238
4.6500	-2.249
4.6750	-2.262
4.7000	-2.271
4.7250	-2.279
4.7500	-2.286
4.7750	-2.289
4.8000	-2.293
4.8250	-2.297
4.8500	-2.300
4.8750	-2.304
4.9000	-2.308
4.9250	-2.312
4.9500	-2.318
4.9750	-2.323
5.0000	-2.326
5.0250	-2.328
5.0500	-2.328
5.0750	-2.328
5.1000	-2.328
5.1250	-2.326
5.1500	-2.325
5.1750	-2.325
5.2000	-2.322
5.2250	-2.318
5.2500	-2.315
5.2750	-2.312
5.3000	-2.311
5.3250	-2.309
5.3500	-2.309
5.3750	-2.309
5.4000	-2.309
5.4250	-2.311
5.4500	-2.311
5.4750	-2.312
5.5000	-2.315
5.5250	-2.318
5.5500	-2.320
5.5750	-2.325
5.6000	-2.326
5.6250	-2.331
5.6500	-2.334
5.6750	-2.339
5.7000	-2.344
5.7250	-2.347
5.7500	-2.350
5.7750	-2.351
5.8000	-2.353
5.8250	-2.355
5.8500	-2.355
5.8750	-2.355
5.9000	-2.356
5.9250	-2.356
5.9500	-2.358
5.9750	-2.359
6.0000	-2.361
6.0250	-2.361
6.0500	-2.361
6.0750	-2.359
6.1000	-2.359
6.1250	-2.359
6.1500	-2.359
6.1750	-2.361
6.2000	-2.362
6.2250	-2.362
6.2500	-2.364
6.2750	-2.367
6.3000	-2.369
6.3250	-2.369
6.3500	-2.369
6.3750	-2.369
6.4000	-2.369
6.4250	-2.369
6.4500	-2.370
6.4750	-2.370
6.5000	-2.370
6.5250	-2.370
6.5500	-2.369
6.5750	-2.369
6.6000	-2.369
6.6250	-2.369
6.6500	-2.367
6.6750	-2.367
6.7000	-2.367
6.7250	-2.367
6.7500	-2.367
6.7750	-2.367
6.8000	-2.369
6.8250	-2.369
6.8500	-2.369
6.8750	-2.369
6.9000	-2.370
6.9250	-2.370
6.9500	-2.373
6.9750	-2.375
7.0000	-2.375
7.0250	-2.375
7.0500	-2.375
7.0750	-2.375
7.1000	-2.375
7.1250	-2.375
7.1500	-2.375
7.1750	-2.375
7.2000	-2.375
7.2250	-2.373
7.2500	-2.373
7.2750	-2.372
7.3000	-2.370
7.3250	-2.369
7.3500	-2.369
7.3750	-2.367
7.4000	-2.366
7.4250	-2.364
7.4500	-2.361
7.4750	-2.358
7.5000	-2.356
7.5250	-2.353
7.5500	-2.353
7.5750	-2.351
7.6000	-2.351
7.6250	-2.351
7.6500	-2.355
7.6750	-2.356
7.7000	-2.358
7.7250	-2.359
7.7500	-2.361
7.7750	-2.361
7.8000	-2.361
7.8250	-2.361
7.8500	-2.361
7.8750	-2.361
7.9000	-2.361
7.9250	-2.361
7.9500	-2.361
7.9750	-2.361
8.0000	-2.361
8.0250	-2.361
8.0500	-2.361
8.0750	-2.359
8.1000	-2.358
8.1250	-2.356
8.1500	-2.355
8.1750	-2.353
8.2000	-2.351
8.2250	-2.350
8.2500	-2.350
8.2750	-2.348
8.3000	-2.348
8.3250	-2.350
8.3500	-2.351
8.3750	-2.356
8.4000	-2.358
8.4250	-2.359
8.4500	-2.362
8.4750	-2.366
8.5000	-2.369
8.5250	-2.372
8.5500	-2.373
8.5750	-2.373
8.6000	-2.373
8.6250	-2.373
8.6500	-2.372
8.6750	-2.369
8.7000	-2.367
8.7250	-2.364
8.7500	-2.362
8.7750	-2.362
8.8000	-2.361
8.8250	-2.359
8.8500	-2.359
8.8750	-2.358
8.9000	-2.356
8.9250	-2.356
8.9500	-2.356
8.9750	-2.356
9.0000	-2.356
9.0250	-2.355
9.0500	-2.355
9.0750	-2.355
9.1000	-2.356
9.1250	-2.356
9.1500	-2.356
9.1750	-2.356
9.2000	-2.355
9.2250	-2.355
9.2500	-2.353
9.2750	-2.351
9.3000	-2.351
9.3250	-2.351
9.3500	-2.351
9.3750	-2.353
9.4000	-2.353
9.4250	-2.355
9.4500	-2.356
9.4750	-2.358
9.5000	-2.358
9.5250	-2.359
9.5500	-2.359
9.5750	-2.361
9.6000	-2.361
9.6250	-2.359
9.6500	-2.358
9.6750	-2.358
9.7000	-2.356
9.7250	-2.355
9.7500	-2.353
9.7750	-2.351
9.8000	-2.350
9.8250	-2.350
9.8500	-2.351
9.8750	-2.353
9.9000	-2.355
9.9250	-2.356
9.9500	-2.358
9.9750	-2.361
10.0000	-2.362
10.0250	-2.364
10.0500	-2.366
10.0750	-2.367
10.1000	-2.369
10.1250	-2.369
10.1500	-2.369
10.1750	-2.369
10.2000	-2.366
10.2250	-2.364
10.2500	-2.362
10.2750	-2.362
10.3000	-2.361
10.3250	-2.359
10.3500	-2.359
10.3750	-2.359
10.4000	-2.359
10.4250	-2.358
10.4500	-2.353
10.4750	-2.345
10.5000	-2.334
10.5250	-2.320
10.5500	-2.304
10.5750	-2.287
10.6000	-2.271
10.6250	-2.254
10.6500	-2.237
10.6750	-2.223
10.7000	-2.207
10.7250	-2.193
10.7500	-2.180
10.7750	-2.171
10.8000	-2.163
10.8250	-2.158
10.8500	-2.155
10.8750	-2.152
10.9000	-2.150
10.9250	-2.150
10.9500	-2.150
10.9750	-2.152
11.0000	-2.154
11.0250	-2.155
11.0500	-2.157
11.0750	-2.160
11.1000	-2.160
11.1250	-2.161
11.1500	-2.161
11.1750	-2.161
11.2000	-2.161
11.2250	-2.161
11.2500	-2.163
11.2750	-2.165
11.3000	-2.166
11.3250	-2.166
11.3500	-2.168
11.3750	-2.168
11.4000	-2.169
11.4250	-2.171
11.4500	-2.174
11.4750	-2.174
11.5000	-2.174
11.5250	-2.161
11.5500	-2.132
11.5750	-2.084
11.6000	-2.018
11.6250	-1.935
11.6500	-1.836
11.6750	-1.720
11.7000	-1.590
11.7250	-1.445
11.7500	-1.290
11.7750	-1.123
11.8000	-0.947
11.8250	-0.762
11.8500	-0.572
11.8750	-0.377
11.9000	-0.178
11.9250	0.022
11.9500	0.221
11.9750	0.419
12.0000	0.613
12.0250	0.801
12.0500	0.983
12.0750	1.156
12.1000	1.319
12.1250	1.472
12.1500	1.612
12.1750	1.739
12.2000	1.849
12.2250	1.945
12.2500	2.023
12.2750	2.084
12.3000	2.128
12.3250	2.152
12.3500	2.158
12.3750	2.147
12.4000	2.116
12.4250	2.066
12.4500	2.000
12.4750	1.916
12.5000	1.816
12.5250	1.701
12.5500	1.572
12.5750	1.431
12.6000	1.277
12.6250	1.114
12.6500	0.941
12.6750	0.762
12.7000	0.576
12.7250	0.385
12.7500	0.193
12.7750	-0.002
12.8000	-0.195
12.8250	-0.386
12.8500	-0.575
12.8750	-0.757
12.9000	-0.935
12.9250	-1.101
12.9500	-1.260
12.9750	-1.407
13.0000	-1.543
13.0250	-1.663
13.0500	-1.770
13.0750	-1.861
13.1000	-1.937
13.1250	-1.993
13.1500	-2.034
13.1750	-2.056
13.2000	-2.061
13.2250	-2.047
13.2500	-2.015
13.2750	-1.965
13.3000	-1.898
13.3250	-1.816
13.3500	-1.717
13.3750	-1.604
13.4000	-1.477
13.4250	-1.338
13.4500	-1.188
13.4750	-1.027
13.5000	-0.858
13.5250	-0.682
13.5500	-0.500
13.5750	-0.314
13.6000	-0.124
13.6250	0.064
13.6500	0.254
13.6750	0.440
13.7000	0.622
13.7250	0.800
13.7500	0.971
13.7750	1.133
13.8000	1.286
13.8250	1.426
13.8500	1.557
13.8750	1.673
13.9000	1.777
13.9250	1.863
13.9500	1.934
13.9750	1.989
14.0000	2.026
14.0250	2.045
14.0500	2.048
14.0750	2.034
14.1000	2.001
14.1250	1.951
14.1500	1.885
14.1750	1.803
14.2000	1.706
14.2250	1.594
14.2500	1.470
14.2750	1.334
14.3000	1.188
14.3250	1.030
14.3500	0.867
14.3750	0.696
14.4000	0.518
14.4250	0.338
14.4500	0.156
14.4750	-0.028
14.5000	-0.212
14.5250	-0.393
14.5500	-0.572
14.5750	-0.743
14.6000	-0.909
14.6250	-1.067
14.6500	-1.214
14.6750	-1.352
14.7000	-1.478
14.7250	-1.591
14.7500	-1.690
14.7750	-1.773
14.8000	-1.843
14.8250	-1.894
14.8500	-1.931
14.8750	-1.948
14.9000	-1.949
14.9250	-1.934
14.9500	-1.901
14.9750	-1.852
15.0000	-1.786
15.0250	-1.706
15.0500	-1.612
15.0750	-1.502
15.1000	-1.381
15.1250	-1.247
15.1500	-1.104
15.1750	-0.950
15.2000	-0.790
15.2250	-0.622
15.2500	-0.449
15.2750	-0.272
15.3000	-0.093
15.3250	0.086
15.3500	0.265
15.3750	0.441
15.4000	0.614
15.4250	0.781
15.4500	0.942
15.4750	1.095
15.5000	1.238
15.5250	1.371
15.5500	1.492
15.5750	1.602
15.6000	1.696
15.6250	1.778
15.6500	1.843
15.6750	1.893
15.7000	1.927
15.7250	1.943
15.7500	1.945
15.7750	1.929
15.8000	1.896
15.8250	1.847
15.8500	1.783
15.8750	1.704
15.9000	1.612
15.9250	1.505
15.9500	1.387
15.9750	1.257
16.0000	1.117
16.0250	0.968
16.0500	0.811
16.0750	0.649
16.1000	0.481
16.1250	0.309
16.1500	0.137
16.1750	-0.038
16.2000	-0.212
16.2250	-0.383
16.2500	-0.550
16.2750	-0.713
16.3000	-0.869
16.3250	-1.018
16.3500	-1.158
16.3750	-1.286
16.4000	-1.406
16.4250	-1.511
16.4500	-1.604
16.4750	-1.682
16.5000	-1.747
16.5250	-1.794
16.5500	-1.827
16.5750	-1.843
16.6000	-1.843
16.6250	-1.828
16.6500	-1.795
16.6750	-1.748
16.7000	-1.685
16.7250	-1.608
16.7500	-1.517
16.7750	-1.414
16.8000	-1.299
16.8250	-1.172
16.8500	-1.035
16.8750	-0.889
16.9000	-0.737
16.9250	-0.578
16.9500	-0.415
16.9750	-0.247
17.0000	-0.077
17.0250	0.093
17.0500	0.262
17.0750	0.429
17.1000	0.591
17.1250	0.749
17.1500	0.902
17.1750	1.045
17.2000	1.180
17.2250	1.305
17.2500	1.420
17.2750	1.521
17.3000	1.610
17.3250	1.685
17.3500	1.747
17.3750	1.794
17.4000	1.824
17.4250	1.839
17.4500	1.839
17.4750	1.824
17.5000	1.792
17.5250	1.747
17.5500	1.684
17.5750	1.610
17.6000	1.522
17.6250	1.420
17.6500	1.308
17.6750	1.186
17.7000	1.054
17.7250	0.913
17.7500	0.765
17.7750	0.611
17.8000	0.452
17.8250	0.291
17.8500	0.127
17.8750	-0.038
17.9000	-0.201
17.9250	-0.361
17.9500	-0.520
17.9750	-0.674
18.0000	-0.822
18.0250	-0.961
18.0500	-1.093
18.0750	-1.214
18.1000	-1.326
18.1250	-1.425
18.1500	-1.513
18.1750	-1.585
18.2000	-1.646
18.2250	-1.690
18.2500	-1.722
18.2750	-1.736
18.3000	-1.737
18.3250	-1.722
18.3500	-1.692
18.3750	-1.646
18.4000	-1.588
18.4250	-1.516
18.4500	-1.429
18.4750	-1.332
18.5000	-1.224
18.5250	-1.104
18.5500	-0.975
18.5750	-0.837
18.6000	-0.694
18.6250	-0.545
18.6500	-0.390
18.6750	-0.232
18.7000	-0.074
18.7250	0.086
18.7500	0.245
18.7750	0.402
18.8000	0.556
18.8250	0.705
18.8500	0.848
18.8750	0.983
18.9000	1.111
18.9250	1.228
18.9500	1.337
18.9750	1.433
19.0000	1.517
19.0250	1.588
19.0500	1.646
19.0750	1.690
19.1000	1.720
19.1250	1.734
19.1500	1.736
19.1750	1.722
19.2000	1.692
19.2250	1.649
19.2500	1.593
19.2750	1.522
19.3000	1.439
19.3250	1.345
19.3500	1.239
19.3750	1.125
19.4000	1.001
19.4250	0.869
19.4500	0.730
19.4750	0.586
19.5000	0.438
19.5250	0.286
19.5500	0.132
19.5750	-0.024
19.6000	-0.178
19.6250	-0.328
19.6500	-0.478
19.6750	-0.622
19.7000	-0.762
19.7250	-0.894
19.7500	-1.018
19.7750	-1.133
19.8000	-1.238
19.8250	-1.332
19.8500	-1.415
19.8750	-1.484
19.9000	-1.541
19.9250	-1.585
19.9500	-1.615
19.9750	-1.629
20.0000	-1.630
20.0250	-1.618
20.0500	-1.590
20.0750	-1.549
20.1000	-1.495
20.1250	-1.428
20.1500	-1.348
20.1750	-1.257
20.2000	-1.156
20.2250	-1.043
20.2500	-0.924
20.2750	-0.795
20.3000	-0.660
20.3250	-0.520
20.3500	-0.375
20.3750	-0.228
20.4000	-0.077
20.4250	0.074
20.4500	0.223
20.4750	0.371
20.5000	0.515
20.5250	0.655
20.5500	0.790
20.5750	0.917
20.6000	1.038
20.6250	1.150
20.6500	1.252
20.6750	1.343
20.7000	1.423
20.7250	1.491
20.7500	1.547
20.7750	1.590
20.8000	1.618
20.8250	1.634
20.8500	1.635
20.8750	1.623
20.9000	1.596
20.9250	1.557
20.9500	1.505
20.9750	1.440
21.0000	1.363
21.0250	1.275
21.0500	1.178
21.0750	1.071
21.1000	0.955
21.1250	0.833
21.1500	0.704
21.1750	0.569
21.2000	0.429
21.2250	0.287
21.2500	0.143
21.2750	-0.002
21.3000	-0.146
21.3250	-0.291
21.3500	-0.430
21.3750	-0.567
21.4000	-0.697
21.4250	-0.823
21.4500	-0.939
21.4750	-1.049
21.5000	-1.148
21.5250	-1.238
21.5500	-1.318
21.5750	-1.384
21.6000	-1.439
21.6250	-1.481
21.6500	-1.510
21.6750	-1.527
21.7000	-1.528
21.7250	-1.519
21.7500	-1.495
21.7750	-1.458
21.8000	-1.407
21.8250	-1.346
21.8500	-1.274
21.8750	-1.189
21.9000	-1.096
21.9250	-0.993
21.9500	-0.881
21.9750	-0.762
22.0000	-0.636
22.0250	-0.504
22.0500	-0.371
22.0750	-0.232
22.1000	-0.091
22.1250	0.050
22.1500	0.190
22.1750	0.328
22.2000	0.465
22.2250	0.597
22.2500	0.724
22.2750	0.845
22.3000	0.958
22.3250	1.063
22.3500	1.161
22.3750	1.249
22.4000	1.324
22.4250	1.390
22.4500	1.444
22.4750	1.486
22.5000	1.514
22.5250	1.532
22.5500	1.535
22.5750	1.525
22.6000	1.503
22.6250	1.469
22.6500	1.422
22.6750	1.363
22.7000	1.294
22.7250	1.214
22.7500	1.125
22.7750	1.026
22.8000	0.919
22.8250	0.804
22.8500	0.685
22.8750	0.559
22.9000	0.430
22.9250	0.297
22.9500	0.163
22.9750	0.027
23.0000	-0.108
23.0250	-0.242
23.0500	-0.374
23.0750	-0.503
23.1000	-0.625
23.1250	-0.743
23.1500	-0.855
23.1750	-0.958
23.2000	-1.054
23.2250	-1.139
23.2500	-1.216
23.2750	-1.282
23.3000	-1.335
23.3250	-1.378
23.3500	-1.407
23.3750	-1.425
23.4000	-1.431
23.4250	-1.423
23.4500	-1.404
23.4750	-1.371
23.5000	-1.329
23.5250	-1.274
23.5500	-1.208
23.5750	-1.131
23.6000	-1.046
23.6250	-0.950
23.6500	-0.848
23.6750	-0.738
23.7000	-0.622
23.7250	-0.501
23.7500	-0.375
23.7750	-0.247
23.8000	-0.115
23.8250	0.017
23.8500	0.148
23.8750	0.278
23.9000	0.407
23.9250	0.531
23.9500	0.652
23.9750	0.765
24.0000	0.873
24.0250	0.974
24.0500	1.067
24.0750	1.151
24.1000	1.225
24.1250	1.288
24.1500	1.343
24.1750	1.384
24.2000	1.414
24.2250	1.433
24.2500	1.439
24.2750	1.433
24.3000	1.415
24.3250	1.387
24.3500	1.345
24.3750	1.293
24.4000	1.232
24.4250	1.159
24.4500	1.078
24.4750	0.986
24.5000	0.891
24.5250	0.785
24.5500	0.674
24.5750	0.559
24.6000	0.438
24.6250	0.314
24.6500	0.190
24.6750	0.063
24.7000	-0.063
24.7250	-0.190
24.7500	-0.314
24.7750	-0.434
24.8000	-0.551
24.8250	-0.663
24.8500	-0.768
24.8750	-0.867
24.9000	-0.958
24.9250	-1.041
24.9500	-1.115
24.9750	-1.180
25.0000	-1.232
25.0250	-1.275
25.0500	-1.307
25.0750	-1.326
25.1000	-1.334
25.1250	-1.332
25.1500	-1.316
25.1750	-1.290
25.2000	-1.253
25.2250	-1.205
25.2500	-1.147
25.2750	-1.079
25.3000	-1.001
25.3250	-0.916
25.3500	-0.822
25.3750	-0.721
25.4000	-0.614
25.4250	-0.503
25.4500	-0.385
25.4750	-0.265
25.5000	-0.145
25.5250	-0.022
25.5500	0.101
25.5750	0.223
25.6000	0.344
25.6250	0.460
25.6500	0.573
25.6750	0.683
25.7000	0.785
25.7250	0.881
25.7500	0.971
25.7750	1.051
25.8000	1.123
25.8250	1.186
25.8500	1.238
25.8750	1.280
25.9000	1.312
25.9250	1.332
25.9500	1.340
25.9750	1.338
26.0000	1.326
26.0250	1.302
26.0500	1.268
26.0750	1.222
26.1000	1.167
26.1250	1.104
26.1500	1.030
26.1750	0.949
26.2000	0.861
26.2250	0.765
26.2500	0.664
26.2750	0.558
26.3000	0.448
26.3250	0.333
26.3500	0.218
26.3750	0.101
26.4000	-0.019
26.4250	-0.135
26.4500	-0.251
26.4750	-0.364
26.5000	-0.473
26.5250	-0.580
26.5500	-0.680
26.5750	-0.773
26.6000	-0.861
26.6250	-0.941
26.6500	-1.012
26.6750	-1.074
26.7000	-1.126
26.7250	-1.169
26.7500	-1.202
26.7750	-1.224
26.8000	-1.236
26.8250	-1.238
26.8500	-1.227
26.8750	-1.206
26.9000	-1.175
26.9250	-1.133
26.9500	-1.082
26.9750	-1.023
27.0000	-0.953
27.0250	-0.877
27.0500	-0.792
27.0750	-0.701
27.1000	-0.603
27.1250	-0.501
27.1500	-0.396
27.1750	-0.284
27.2000	-0.173
27.2250	-0.060
27.2500	0.055
27.2750	0.168
27.3000	0.280
27.3250	0.390
27.3500	0.495
27.3750	0.597
27.4000	0.694
27.4250	0.785
27.4500	0.870
27.4750	0.947
27.5000	1.016
27.5250	1.076
27.5500	1.129
27.5750	1.170
27.6000	1.203
27.6250	1.225
27.6500	1.238
27.6750	1.239
27.7000	1.232
27.7250	1.213
27.7500	1.184
27.7750	1.145
27.8000	1.098
27.8250	1.043
27.8500	0.979
27.8750	0.905
27.9000	0.826
27.9250	0.741
27.9500	0.650
27.9750	0.553
28.0000	0.454
28.0250	0.350
28.0500	0.243
28.0750	0.137
28.1000	0.027
28.1250	-0.082
28.1500	-0.188
28.1750	-0.294
28.2000	-0.396
28.2250	-0.495
28.2500	-0.589
28.2750	-0.677
28.3000	-0.760
28.3250	-0.836
28.3500	-0.905
28.3750	-0.966
28.4000	-1.018
28.4250	-1.060
28.4500	-1.095
28.4750	-1.118
28.5000	-1.133
28.5250	-1.137
28.5500	-1.133
28.5750	-1.118
28.6000	-1.093
28.6250	-1.059
28.6500	-1.015
28.6750	-0.963
28.7000	-0.903
28.7250	-0.836
28.7500	-0.760
28.7750	-0.679
28.8000	-0.592
28.8250	-0.500
28.8500	-0.404
28.8750	-0.303
28.9000	-0.201
28.9250	-0.096
28.9500	0.008
28.9750	0.113
29.0000	0.215
29.0250	0.317
29.0500	0.416
29.0750	0.512
29.1000	0.603
29.1250	0.690
29.1500	0.770
29.1750	0.842
29.2000	0.909
29.2250	0.969
29.2500	1.019
29.2750	1.062
29.3000	1.095
29.3250	1.120
29.3500	1.136
29.3750	1.140
29.4000	1.137
29.4250	1.125
29.4500	1.101
29.4750	1.070
29.5000	1.030
29.5250	0.982
29.5500	0.927
29.5750	0.864
29.6000	0.793
29.6250	0.718
29.6500	0.636
29.6750	0.550
29.7000	0.460
29.7250	0.366
29.7500	0.269
29.7750	0.171
29.8000	0.071
29.8250	-0.028
29.8500	-0.127
29.8750	-0.225
29.9000	-0.319
29.9250	-0.412
29.9500	-0.500
29.9750	-0.584
30.0000	-0.661
30.0250	-0.734
30.0500	-0.800
30.0750	-0.859
30.1000	-0.909
30.1250	-0.953
30.1500	-0.986
30.1750	-1.013
30.2000	-1.030
30.2250	-1.038
30.2500	-1.038
30.2750	-1.027
30.3000	-1.008
30.3250	-0.982
30.3500	-0.946
30.3750	-0.902
30.4000	-0.850
30.4250	-0.792
30.4500	-0.724
30.4750	-0.653
30.5000	-0.576
30.5250	-0.493
30.5500	-0.407
30.5750	-0.317
30.6000	-0.225
30.6250	-0.129
30.6500	-0.033
30.6750	0.061
30.7000	0.157
30.7250	0.251
30.7500	0.342
30.7750	0.430
30.8000	0.515
30.8250	0.597
30.8500	0.672
30.8750	0.741
30.9000	0.806
30.9250	0.862
30.9500	0.911
30.9750	0.953
31.0000	0.988
31.0250	1.013
31.0500	1.030
31.0750	1.040
31.1000	1.041
31.1250	1.032
31.1500	1.016
31.1750	0.991
31.2000	0.957
31.2250	0.917
31.2500	0.869
31.2750	0.814
31.3000	0.752
31.3250	0.686
31.3500	0.614
31.3750	0.537
31.4000	0.457
31.4250	0.372
31.4500	0.286
31.4750	0.196
31.5000	0.107
31.5250	0.016
31.5500	-0.074
31.5750	-0.163
31.6000	-0.251
31.6250	-0.335
31.6500	-0.416
31.6750	-0.495
31.7000	-0.569
31.7250	-0.636
31.7500	-0.699
31.7750	-0.754
31.8000	-0.804
31.8250	-0.847
31.8500	-0.880
31.8750	-0.906
31.9000	-0.925
31.9250	-0.936
31.9500	-0.938
31.9750	-0.933
32.0000	-0.919
32.0250	-0.897
32.0500	-0.867
32.0750	-0.831
32.1000	-0.787
32.1250	-0.735
32.1500	-0.679
32.1750	-0.616
32.2000	-0.548
32.2250	-0.476
32.2500	-0.399
32.2750	-0.319
32.3000	-0.236
32.3250	-0.151
32.3500	-0.064
32.3750	0.020
32.4000	0.107
32.4250	0.192
32.4500	0.275
32.4750	0.357
32.5000	0.434
32.5250	0.509
32.5500	0.578
32.5750	0.644
32.6000	0.704
32.6250	0.757
32.6500	0.804
32.6750	0.845
32.7000	0.878
32.7250	0.905
32.7500	0.924
32.7750	0.935
32.8000	0.938
32.8250	0.935
32.8500	0.922
32.8750	0.903
32.9000	0.875
32.9250	0.842
32.9500	0.801
32.9750	0.754
33.0000	0.702
33.0250	0.646
33.0500	0.583
33.0750	0.515
33.1000	0.445
33.1250	0.369
33.1500	0.292
33.1750	0.214
33.2000	0.134
33.2250	0.052
33.2500	-0.030
33.2750	-0.108
33.3000	-0.188
33.3250	-0.265
33.3500	-0.341
33.3750	-0.412
33.4000	-0.479
33.4250	-0.542
33.4500	-0.600
33.4750	-0.653
33.5000	-0.699
33.5250	-0.741
33.5500	-0.774
33.5750	-0.801
33.6000	-0.822
33.6250	-0.834
33.6500	-0.839
33.6750	-0.837
33.7000	-0.829
33.7250	-0.812
33.7500	-0.789
33.7750	-0.759
33.8000	-0.723
33.8250	-0.679
33.8500	-0.630
33.8750	-0.576
33.9000	-0.517
33.9250	-0.454
33.9500	-0.388
33.9750	-0.316
34.0000	-0.243
34.0250	-0.168
34.0500	-0.091
34.0750	-0.014
34.1000	0.063
34.1250	0.140
34.1500	0.215
34.1750	0.289
34.2000	0.360
34.2250	0.427
34.2500	0.492
34.2750	0.553
34.3000	0.608
34.3250	0.658
34.3500	0.704
34.3750	0.743
34.4000	0.776
34.4250	0.801
34.4500	0.822
34.4750	0.834
34.5000	0.840
34.5250	0.839
34.5500	0.831
34.5750	0.817
34.6000	0.796
34.6250	0.768
34.6500	0.735
34.6750	0.696
34.7000	0.652
34.7250	0.603
34.7500	0.548
34.7750	0.490
34.8000	0.429
34.8250	0.364
34.8500	0.295
34.8750	0.226
34.9000	0.156
34.9250	0.083
34.9500	0.011
34.9750	-0.060
35.0000	-0.132
35.0250	-0.201
35.0500	-0.269
35.0750	-0.333
35.1000	-0.394
35.1250	-0.452
35.1500	-0.506
35.1750	-0.554
35.2000	-0.600
35.2250	-0.638
35.2500	-0.671
35.2750	-0.697
35.3000	-0.718
35.3250	-0.734
35.3500	-0.741
35.3750	-0.743
35.4000	-0.737
35.4250	-0.726
35.4500	-0.708
35.4750	-0.685
35.5000	-0.653
35.5250	-0.619
35.5500	-0.578
35.5750	-0.533
35.6000	-0.482
35.6250	-0.427
35.6500	-0.371
35.6750	-0.308
35.7000	-0.245
35.7250	-0.179
35.7500	-0.112
35.7750	-0.044
35.8000	0.025
35.8250	0.094
35.8500	0.160
35.8750	0.226
35.9000	0.291
35.9250	0.352
35.9500	0.410
35.9750	0.465
36.0000	0.515
36.0250	0.562
36.0500	0.605
