10.0000	-0.075
10.0250	0.112
10.0500	0.187
10.0750	0.150
10.1000	0.000
10.1250	-0.224
10.1500	-0.486
10.1750	-0.822
10.2000	-1.122
10.2250	-1.458
10.2500	-1.757
10.2750	-1.981
10.3000	-2.131
10.3250	-2.206
10.3500	-2.206
10.3750	-2.168
10.4000	-2.131
10.4250	-2.056
10.4500	-1.907
10.4750	-1.720
10.5000	-1.495
10.5250	-1.196
10.5500	-0.822
10.5750	-0.486
10.6000	-0.187
10.6250	0.075
10.6500	0.150
10.6750	0.150
10.7000	0.037
10.7250	-0.150
10.7500	-0.411
10.7750	-0.710
10.8000	-1.047
10.8250	-1.383
10.8500	-1.682
10.8750	-1.944
10.9000	-2.131
10.9250	-2.243
10.9500	-2.280
10.9750	-2.243
11.0000	-2.168
11.0250	-2.056
11.0500	-1.944
11.0750	-1.720
11.1000	-1.495
11.1250	-1.234
11.1500	-0.935
11.1750	-0.598
11.2000	-0.299
11.2250	-0.037
11.2500	0.075
11.2750	0.112
11.3000	0.037
11.3250	-0.112
11.3500	-0.336
11.3750	-0.598
11.4000	-0.935
11.4250	-1.234
11.4500	-1.570
11.4750	-1.832
11.5000	-2.094
11.5250	-2.243
11.5500	-2.318
11.5750	-2.280
11.6000	-2.243
11.6250	-2.094
11.6500	-1.944
11.6750	-1.757
11.7000	-1.533
11.7250	-1.234
11.7500	-0.935
11.7750	-0.636
11.8000	-0.336
11.8250	-0.075
11.8500	0.037
11.8750	0.075
11.9000	0.000
11.9250	-0.150
11.9500	-0.299
11.9750	-0.523
12.0000	-0.785
12.0250	-1.084
12.0500	-1.383
12.0750	-1.682
12.1000	-1.944
12.1250	-2.168
12.1500	-2.280
12.1750	-2.318
12.2000	-2.280
12.2250	-2.168
12.2500	-2.019
12.2750	-1.794
12.3000	-1.570
12.3250	-1.271
12.3500	-0.972
12.3750	-0.636
12.4000	-0.336
12.4250	-0.112
12.4500	0.037
12.4750	0.075
12.5000	0.037
12.5250	-0.075
12.5500	-0.262
12.5750	-0.486
12.6000	-0.748
12.6250	-1.009
12.6500	-1.308
12.6750	-1.608
12.7000	-1.869
12.7250	-2.094
12.7500	-2.206
12.7750	-2.243
12.8000	-2.243
12.8250	-2.168
12.8500	-2.056
12.8750	-1.907
12.9000	-1.682
12.9250	-1.421
12.9500	-1.122
12.9750	-0.785
13.0000	-0.449
13.0250	-0.150
13.0500	0.075
13.0750	0.150
13.1000	0.150
13.1250	0.000
13.1500	-0.187
13.1750	-0.411
13.2000	-0.673
13.2250	-1.009
13.2500	-1.308
13.2750	-1.608
13.3000	-1.832
13.3250	-2.056
13.3500	-2.168
13.3750	-2.206
13.4000	-2.206
13.4250	-2.131
13.4500	-2.056
13.4750	-1.944
13.5000	-1.794
13.5250	-1.570
13.5500	-1.271
13.5750	-0.935
13.6000	-0.598
13.6250	-0.299
13.6500	0.000
13.6750	0.150
13.7000	0.187
13.7250	0.112
13.7500	-0.075
13.7750	-0.336
13.8000	-0.636
13.8250	-0.935
13.8500	-1.234
13.8750	-1.533
13.9000	-1.832
13.9250	-2.019
13.9500	-2.168
13.9750	-2.206
14.0000	-2.206
14.0250	-2.168
14.0500	-2.094
14.0750	-1.981
14.1000	-1.869
14.1250	-1.645
14.1500	-1.383
14.1750	-1.084
14.2000	-0.748
14.2250	-0.411
14.2500	-0.112
14.2750	0.075
14.3000	0.150
14.3250	0.112
14.3500	0.000
14.3750	-0.224
14.4000	-0.486
14.4250	-0.785
14.4500	-1.122
14.4750	-1.458
14.5000	-1.757
14.5250	-2.019
14.5500	-2.168
14.5750	-2.280
14.6000	-2.280
14.6250	-2.243
14.6500	-2.131
14.6750	-1.981
14.7000	-1.832
14.7250	-1.645
14.7500	-1.421
14.7750	-1.122
14.8000	-0.785
14.8250	-0.486
14.8500	-0.224
14.8750	0.000
14.9000	0.112
14.9250	0.075
14.9500	-0.037
14.9750	-0.187
15.0000	-0.411
15.0250	-0.710
15.0500	-0.972
15.0750	-1.308
15.1000	-1.608
15.1250	-1.869
15.1500	-2.094
15.1750	-2.206
15.2000	-2.280
15.2250	-2.280
15.2500	-2.168
15.2750	-2.056
15.3000	-1.869
15.3250	-1.720
15.3500	-1.495
15.3750	-1.196
15.4000	-0.822
15.4250	-0.561
15.4500	-0.299
15.4750	-0.037
15.5000	0.112
15.5250	0.150
15.5500	0.075
15.5750	-0.150
15.6000	-0.411
15.6250	-0.710
15.6500	-0.972
15.6750	-1.308
15.7000	-1.608
15.7250	-1.832
15.7500	-2.056
15.7750	-2.206
15.8000	-2.206
15.8250	-2.243
15.8500	-2.243
15.8750	-2.131
15.9000	-1.944
15.9250	-1.757
15.9500	-1.533
15.9750	-1.234
16.0000	-0.935
16.0250	-0.636
16.0500	-0.336
