#Linear Position. Run #3
#Time ( s )	Linear Position ( m )
3.5250	-12.786
3.5500	-12.823
3.5750	-12.898
3.6000	-13.010
3.6250	-13.160
3.6500	-13.309
3.6750	-13.496
3.7000	-13.683
3.7250	-13.870
3.7500	-14.019
3.7750	-14.169
3.8000	-14.318
3.8250	-14.431
3.8500	-14.505
3.8750	-14.505
3.9000	-14.505
3.9250	-14.505
3.9500	-14.468
3.9750	-14.468
4.0000	-14.468
4.0250	-14.431
4.0500	-14.393
4.0750	-14.318
4.1000	-14.206
4.1250	-14.057
4.1500	-13.870
4.1750	-13.646
4.2000	-13.421
4.2250	-13.197
4.2500	-13.010
4.2750	-12.860
4.3000	-12.786
4.3250	-12.748
4.3500	-12.748
4.3750	-12.748
4.4000	-12.786
4.4250	-12.786
4.4500	-12.786
4.4750	-12.823
4.5000	-12.860
4.5250	-12.935
4.5500	-13.047
4.5750	-13.160
4.6000	-13.309
4.6250	-13.496
4.6500	-13.683
4.6750	-13.870
4.7000	-14.057
4.7250	-14.206
4.7500	-14.318
4.7750	-14.431
4.8000	-14.505
4.8250	-14.505
4.8500	-14.505
4.8750	-14.505
4.9000	-14.505
4.9250	-14.505
4.9500	-14.505
4.9750	-14.468
5.0000	-14.393
5.0250	-14.318
5.0500	-14.169
5.0750	-14.019
5.1000	-13.832
5.1250	-13.608
5.1500	-13.384
5.1750	-13.197
5.2000	-13.010
5.2250	-12.860
5.2500	-12.786
5.2750	-12.748
5.3000	-12.748
5.3250	-12.748
5.3500	-12.748
5.3750	-12.748
5.4000	-12.786
5.4250	-12.786
5.4500	-12.860
5.4750	-12.935
5.5000	-13.047
5.5250	-13.160
5.5500	-13.346
5.5750	-13.496
5.6000	-13.683
5.6250	-13.870
5.6500	-14.057
5.6750	-14.206
5.7000	-14.356
5.7250	-14.431
5.7500	-14.505
5.7750	-14.505
5.8000	-14.505
5.8250	-14.505
5.8500	-14.505
5.8750	-14.468
5.9000	-14.468
5.9250	-14.468
5.9500	-14.393
5.9750	-14.318
6.0000	-14.169
6.0250	-14.019
6.0500	-13.795
6.0750	-13.608
6.1000	-13.384
6.1250	-13.160
6.1500	-12.973
6.1750	-12.823
6.2000	-12.748
6.2250	-12.711
6.2500	-12.711
6.2750	-12.748
6.3000	-12.748
6.3250	-12.748
6.3500	-12.748
6.3750	-12.786
6.4000	-12.823
6.4250	-12.935
6.4500	-13.047
6.4750	-13.197
6.5000	-13.346
6.5250	-13.533
6.5500	-13.720
6.5750	-13.907
6.6000	-14.094
6.6250	-14.244
6.6500	-14.356
6.6750	-14.468
6.7000	-14.505
6.7250	-14.505
6.7500	-14.505
6.7750	-14.505
6.8000	-14.505
6.8250	-14.505
6.8500	-14.468
6.8750	-14.431
6.9000	-14.393
6.9250	-14.281
6.9500	-14.169
6.9750	-13.982
7.0000	-13.795
7.0250	-13.571
7.0500	-13.346
7.0750	-13.122
7.1000	-12.973
7.1250	-12.823
7.1500	-12.748
7.1750	-12.748
7.2000	-12.748
7.2250	-12.748
7.2500	-12.748
7.2750	-12.748
7.3000	-12.786
7.3250	-12.823
7.3500	-12.860
7.3750	-12.935
7.4000	-13.047
7.4250	-13.197
7.4500	-13.384
7.4750	-13.571
7.5000	-13.758
7.5250	-13.907
7.5500	-14.094
7.5750	-14.244
7.6000	-14.356
7.6250	-14.468
7.6500	-14.505
7.6750	-14.505
7.7000	-14.505
7.7250	-14.505
7.7500	-14.505
7.7750	-14.505
7.8000	-14.468
7.8250	-14.468
7.8500	-14.393
7.8750	-14.281
7.9000	-14.169
7.9250	-13.982
7.9500	-13.758
7.9750	-13.571
8.0000	-13.346
8.0250	-13.122
8.0500	-12.973
8.0750	-12.823
8.1000	-12.748
8.1250	-12.748
8.1500	-12.748
8.1750	-12.748
8.2000	-12.786
8.2250	-12.786
8.2500	-12.786
8.2750	-12.823
8.3000	-12.860
8.3250	-12.973
8.3500	-13.085
8.3750	-13.197
8.4000	-13.384
8.4250	-13.571
8.4500	-13.758
8.4750	-13.945
8.5000	-14.094
8.5250	-14.244
8.5500	-14.356
8.5750	-14.468
8.6000	-14.505
8.6250	-14.505
8.6500	-14.505
8.6750	-14.505
8.7000	-14.505
8.7250	-14.505
8.7500	-14.468
8.7750	-14.431
8.8000	-14.356
8.8250	-14.281
8.8500	-14.132
8.8750	-13.945
8.9000	-13.758
8.9250	-13.533
8.9500	-13.309
8.9750	-13.122
9.0000	-12.935
9.0250	-12.823
9.0500	-12.748
9.0750	-12.711
9.1000	-12.711
9.1250	-12.748
9.1500	-12.748
9.1750	-12.748
9.2000	-12.786
9.2250	-12.786
9.2500	-12.860
9.2750	-12.935
9.3000	-13.085
9.3250	-13.234
9.3500	-13.384
9.3750	-13.571
9.4000	-13.758
9.4250	-13.945
9.4500	-14.094
9.4750	-14.244
9.5000	-14.356
9.5250	-14.468
9.5500	-14.505
9.5750	-14.505
9.6000	-14.505
9.6250	-14.505
9.6500	-14.468
9.6750	-14.468
9.7000	-14.468
9.7250	-14.431
9.7500	-14.393
9.7750	-14.281
9.8000	-14.132
9.8250	-13.982
9.8500	-13.758
9.8750	-13.533
9.9000	-13.309
9.9250	-13.122
9.9500	-12.935
9.9750	-12.823
10.0000	-12.748
10.0250	-12.748
10.0500	-12.748
10.0750	-12.748
10.1000	-12.748
10.1250	-12.748
10.1500	-12.748
10.1750	-12.786
10.2000	-12.860
10.2250	-12.935
10.2500	-13.047
10.2750	-13.197
10.3000	-13.384
10.3250	-13.571
10.3500	-13.758
10.3750	-13.945
10.4000	-14.132
10.4250	-14.244
10.4500	-14.356
10.4750	-14.468
10.5000	-14.505
10.5250	-14.505
10.5500	-14.505
10.5750	-14.505
10.6000	-14.505
10.6250	-14.505
10.6500	-14.468
10.6750	-14.431
10.7000	-14.393
10.7250	-14.281
10.7500	-14.132
10.7750	-13.982
10.8000	-13.758
10.8250	-13.571
10.8500	-13.346
10.8750	-13.122
10.9000	-12.973
10.9250	-12.823
10.9500	-12.748
10.9750	-12.748
11.0000	-12.748
11.0250	-12.748
11.0500	-12.748
11.0750	-12.786
11.1000	-12.786
11.1250	-12.786
11.1500	-12.860
11.1750	-12.935
11.2000	-13.047
11.2250	-13.197
11.2500	-13.384
11.2750	-13.571
11.3000	-13.758
11.3250	-13.907
11.3500	-14.094
11.3750	-14.244
11.4000	-14.356
11.4250	-14.468
11.4500	-14.505
11.4750	-14.505
11.5000	-14.505
11.5250	-14.505
11.5500	-14.505
11.5750	-14.505
11.6000	-14.468
11.6250	-14.468
11.6500	-14.393
11.6750	-14.318
11.7000	-14.169
11.7250	-14.019
11.7500	-13.795
11.7750	-13.608
11.8000	-13.384
11.8250	-13.160
11.8500	-12.973
11.8750	-12.823
11.9000	-12.748
11.9250	-12.711
11.9500	-12.711
11.9750	-12.748
12.0000	-12.748
12.0250	-12.748
12.0500	-12.748
12.0750	-12.786
12.1000	-12.860
12.1250	-12.935
12.1500	-13.047
12.1750	-13.197
12.2000	-13.346
12.2250	-13.533
12.2500	-13.720
12.2750	-13.907
12.3000	-14.057
12.3250	-14.206
12.3500	-14.356
12.3750	-14.431
12.4000	-14.505
12.4250	-14.505
12.4500	-14.505
12.4750	-14.505
12.5000	-14.505
12.5250	-14.505
12.5500	-14.468
12.5750	-14.468
12.6000	-14.393
12.6250	-14.318
12.6500	-14.206
12.6750	-14.019
12.7000	-13.832
12.7250	-13.608
12.7500	-13.384
12.7750	-13.160
12.8000	-12.973
12.8250	-12.823
12.8500	-12.748
12.8750	-12.711
12.9000	-12.711
12.9250	-12.711
12.9500	-12.711
12.9750	-12.748
13.0000	-12.748
13.0250	-12.786
13.0500	-12.823
13.0750	-12.898
13.1000	-13.010
13.1250	-13.160
13.1500	-13.346
13.1750	-13.533
13.2000	-13.720
13.2250	-13.907
13.2500	-14.057
13.2750	-14.206
13.3000	-14.356
13.3250	-14.431
13.3500	-14.505
13.3750	-14.505
13.4000	-14.505
13.4250	-14.505
13.4500	-14.505
13.4750	-14.468
13.5000	-14.468
13.5250	-14.468
13.5500	-14.393
13.5750	-14.318
13.6000	-14.206
13.6250	-14.019
13.6500	-13.832
13.6750	-13.608
13.7000	-13.384
13.7250	-13.197
13.7500	-13.010
13.7750	-12.860
13.8000	-12.748
13.8250	-12.748
13.8500	-12.748
13.8750	-12.748
13.9000	-12.748
13.9250	-12.748
13.9500	-12.748
13.9750	-12.786
14.0000	-12.823
14.0250	-12.898
14.0500	-13.010
14.0750	-13.160
14.1000	-13.346
14.1250	-13.496
14.1500	-13.720
14.1750	-13.907
14.2000	-14.057
14.2250	-14.206
14.2500	-14.356
14.2750	-14.468
14.3000	-14.505
14.3250	-14.505
14.3500	-14.505
14.3750	-14.505
14.4000	-14.505
14.4250	-14.505
14.4500	-14.468
14.4750	-14.468
14.5000	-14.393
14.5250	-14.318
14.5500	-14.206
14.5750	-14.057
14.6000	-13.870
14.6250	-13.646
14.6500	-13.421
14.6750	-13.197
14.7000	-13.010
14.7250	-12.860
14.7500	-12.748
14.7750	-12.711
14.8000	-12.711
14.8250	-12.748
14.8500	-12.748
14.8750	-12.748
14.9000	-12.748
14.9250	-12.786
14.9500	-12.823
14.9750	-12.898
15.0000	-13.010
15.0250	-13.160
15.0500	-13.309
15.0750	-13.496
15.1000	-13.683
15.1250	-13.870
15.1500	-14.057
15.1750	-14.206
15.2000	-14.356
15.2250	-14.431
15.2500	-14.505
15.2750	-14.505
15.3000	-14.505
15.3250	-14.505
15.3500	-14.505
15.3750	-14.505
15.4000	-14.468
15.4250	-14.468
15.4500	-14.393
15.4750	-14.318
15.5000	-14.206
15.5250	-14.057
15.5500	-13.870
15.5750	-13.646
15.6000	-13.421
15.6250	-13.197
15.6500	-13.010
15.6750	-12.860
15.7000	-12.786
15.7250	-12.748
15.7500	-12.711
15.7750	-12.711
15.8000	-12.748
15.8250	-12.748
15.8500	-12.748
15.8750	-12.786
15.9000	-12.823
15.9250	-12.898
15.9500	-13.010
15.9750	-13.160
16.0000	-13.309
16.0250	-13.496
16.0500	-13.683
16.0750	-13.870
16.1000	-14.019
16.1250	-14.169
16.1500	-14.318
16.1750	-14.431
16.2000	-14.505
16.2250	-14.505
16.2500	-14.505
16.2750	-14.505
16.3000	-14.505
16.3250	-14.505
16.3500	-14.468
16.3750	-14.468
16.4000	-14.393
16.4250	-14.318
16.4500	-14.206
16.4750	-14.057
16.5000	-13.870
16.5250	-13.646
16.5500	-13.421
16.5750	-13.197
16.6000	-13.010
16.6250	-12.860
16.6500	-12.786
16.6750	-12.748
16.7000	-12.711
16.7250	-12.711
16.7500	-12.711
16.7750	-12.748
16.8000	-12.748
16.8250	-12.786
16.8500	-12.823
16.8750	-12.898
16.9000	-13.010
16.9250	-13.122
16.9500	-13.309
16.9750	-13.459
17.0000	-13.646
17.0250	-13.832
17.0500	-14.019
17.0750	-14.169
17.1000	-14.318
17.1250	-14.431
17.1500	-14.505
17.1750	-14.543
17.2000	-14.543
17.2250	-14.505
17.2500	-14.505
17.2750	-14.505
17.3000	-14.468
17.3250	-14.468
17.3500	-14.431
17.3750	-14.356
17.4000	-14.206
17.4250	-14.057
17.4500	-13.870
17.4750	-13.646
17.5000	-13.459
17.5250	-13.234
17.5500	-13.047
17.5750	-12.860
17.6000	-12.786
17.6250	-12.748
17.6500	-12.748
17.6750	-12.748
17.7000	-12.748
17.7250	-12.748
17.7500	-12.748
17.7750	-12.786
17.8000	-12.823
17.8250	-12.898
17.8500	-13.010
17.8750	-13.122
17.9000	-13.272
17.9250	-13.459
17.9500	-13.646
17.9750	-13.832
18.0000	-14.019
18.0250	-14.206
18.0500	-14.318
18.0750	-14.431
18.1000	-14.505
18.1250	-14.543
18.1500	-14.543
18.1750	-14.543
18.2000	-14.505
18.2250	-14.505
18.2500	-14.505
18.2750	-14.468
18.3000	-14.431
18.3250	-14.356
18.3500	-14.206
18.3750	-14.057
18.4000	-13.870
18.4250	-13.683
18.4500	-13.459
18.4750	-13.234
18.5000	-13.047
18.5250	-12.898
18.5500	-12.786
18.5750	-12.748
18.6000	-12.748
18.6250	-12.748
18.6500	-12.748
18.6750	-12.786
18.7000	-12.786
18.7250	-12.786
18.7500	-12.823
18.7750	-12.898
18.8000	-13.010
18.8250	-13.122
18.8500	-13.272
18.8750	-13.459
18.9000	-13.646
18.9250	-13.832
18.9500	-14.019
18.9750	-14.169
19.0000	-14.318
19.0250	-14.431
19.0500	-14.505
19.0750	-14.505
19.1000	-14.505
19.1250	-14.505
19.1500	-14.505
19.1750	-14.505
19.2000	-14.505
19.2250	-14.468
19.2500	-14.431
19.2750	-14.356
19.3000	-14.244
19.3250	-14.094
19.3500	-13.907
19.3750	-13.683
19.4000	-13.459
19.4250	-13.234
19.4500	-13.047
19.4750	-12.898
19.5000	-12.786
19.5250	-12.748
19.5500	-12.748
19.5750	-12.748
19.6000	-12.748
19.6250	-12.748
19.6500	-12.748
19.6750	-12.786
19.7000	-12.823
19.7250	-12.860
19.7500	-12.973
19.7750	-13.122
19.8000	-13.272
19.8250	-13.421
19.8500	-13.608
19.8750	-13.795
19.9000	-13.982
19.9250	-14.169
19.9500	-14.281
19.9750	-14.393
20.0000	-14.505
20.0250	-14.505
20.0500	-14.543
20.0750	-14.543
20.1000	-14.505
20.1250	-14.505
20.1500	-14.505
20.1750	-14.468
20.2000	-14.431
20.2250	-14.356
20.2500	-14.244
20.2750	-14.094
20.3000	-13.907
20.3250	-13.720
20.3500	-13.459
20.3750	-13.272
20.4000	-13.085
20.4250	-12.898
20.4500	-12.786
20.4750	-12.748
20.5000	-12.748
20.5250	-12.748
20.5500	-12.748
20.5750	-12.748
20.6000	-12.748
20.6250	-12.786
20.6500	-12.823
20.6750	-12.860
20.7000	-12.973
20.7250	-13.085
20.7500	-13.272
20.7750	-13.421
20.8000	-13.608
20.8250	-13.795
20.8500	-13.982
20.8750	-14.169
20.9000	-14.281
20.9250	-14.393
20.9500	-14.468
20.9750	-14.505
21.0000	-14.543
21.0250	-14.543
21.0500	-14.505
21.0750	-14.505
21.1000	-14.505
21.1250	-14.468
21.1500	-14.431
21.1750	-14.356
21.2000	-14.244
21.2250	-14.094
21.2500	-13.945
21.2750	-13.720
21.3000	-13.496
21.3250	-13.309
21.3500	-13.085
21.3750	-12.935
21.4000	-12.823
21.4250	-12.748
21.4500	-12.748
21.4750	-12.748
21.5000	-12.748
21.5250	-12.786
21.5500	-12.786
21.5750	-12.786
21.6000	-12.823
21.6250	-12.860
21.6500	-12.973
21.6750	-13.085
21.7000	-13.234
21.7250	-13.421
21.7500	-13.608
21.7750	-13.795
21.8000	-13.982
21.8250	-14.132
21.8500	-14.281
21.8750	-14.393
21.9000	-14.468
21.9250	-14.505
21.9500	-14.543
21.9750	-14.543
22.0000	-14.505
22.0250	-14.505
22.0500	-14.505
22.0750	-14.468
22.1000	-14.431
22.1250	-14.356
22.1500	-14.281
22.1750	-14.132
22.2000	-13.945
22.2250	-13.758
22.2500	-13.533
22.2750	-13.309
22.3000	-13.122
22.3250	-12.935
22.3500	-12.823
22.3750	-12.748
22.4000	-12.711
22.4250	-12.711
22.4500	-12.748
22.4750	-12.748
22.5000	-12.748
22.5250	-12.786
22.5500	-12.786
22.5750	-12.860
22.6000	-12.935
22.6250	-13.085
22.6500	-13.234
22.6750	-13.421
22.7000	-13.571
22.7250	-13.758
22.7500	-13.945
22.7750	-14.132
22.8000	-14.281
22.8250	-14.393
22.8500	-14.468
22.8750	-14.505
22.9000	-14.505
22.9250	-14.505
22.9500	-14.505
22.9750	-14.505
23.0000	-14.505
23.0250	-14.468
23.0500	-14.431
23.0750	-14.393
23.1000	-14.281
23.1250	-14.132
23.1500	-13.982
23.1750	-13.758
23.2000	-13.533
23.2250	-13.309
23.2500	-13.122
23.2750	-12.935
23.3000	-12.823
23.3250	-12.748
23.3500	-12.711
23.3750	-12.711
23.4000	-12.748
23.4250	-12.748
23.4500	-12.748
23.4750	-12.748
23.5000	-12.786
23.5250	-12.860
23.5500	-12.935
23.5750	-13.047
23.6000	-13.234
23.6250	-13.384
23.6500	-13.571
23.6750	-13.758
23.7000	-13.945
23.7250	-14.094
23.7500	-14.244
23.7750	-14.356
23.8000	-14.468
23.8250	-14.505
23.8500	-14.505
23.8750	-14.505
23.9000	-14.505
23.9250	-14.505
23.9500	-14.505
23.9750	-14.468
24.0000	-14.431
24.0250	-14.356
24.0500	-14.281
24.0750	-14.132
24.1000	-13.982
24.1250	-13.758
24.1500	-13.571
24.1750	-13.309
24.2000	-13.122
24.2250	-12.973
24.2500	-12.823
24.2750	-12.748
24.3000	-12.748
24.3250	-12.748
24.3500	-12.748
24.3750	-12.748
24.4000	-12.748
24.4250	-12.786
24.4500	-12.786
24.4750	-12.860
24.5000	-12.935
24.5250	-13.047
24.5500	-13.197
24.5750	-13.384
24.6000	-13.571
24.6250	-13.758
24.6500	-13.945
24.6750	-14.094
24.7000	-14.244
24.7250	-14.393
24.7500	-14.468
24.7750	-14.505
24.8000	-14.543
24.8250	-14.543
24.8500	-14.543
24.8750	-14.505
24.9000	-14.505
24.9250	-14.468
24.9500	-14.468
24.9750	-14.393
25.0000	-14.281
25.0250	-14.169
25.0500	-13.982
25.0750	-13.795
25.1000	-13.571
25.1250	-13.346
25.1500	-13.160
25.1750	-12.973
25.2000	-12.823
25.2250	-12.748
25.2500	-12.748
25.2750	-12.748
25.3000	-12.748
25.3250	-12.748
25.3500	-12.786
25.3750	-12.786
25.4000	-12.786
25.4250	-12.860
25.4500	-12.935
25.4750	-13.047
25.5000	-13.197
25.5250	-13.346
25.5500	-13.571
25.5750	-13.758
25.6000	-13.907
25.6250	-14.094
25.6500	-14.244
25.6750	-14.356
25.7000	-14.468
25.7250	-14.505
25.7500	-14.505
25.7750	-14.505
25.8000	-14.505
25.8250	-14.505
25.8500	-14.505
25.8750	-14.468
25.9000	-14.431
25.9250	-14.393
25.9500	-14.281
25.9750	-14.169
26.0000	-13.982
26.0250	-13.795
26.0500	-13.571
26.0750	-13.346
26.1000	-13.160
26.1250	-12.973
26.1500	-12.823
26.1750	-12.748
26.2000	-12.711
26.2250	-12.711
26.2500	-12.748
26.2750	-12.748
26.3000	-12.748
26.3250	-12.748
26.3500	-12.786
26.3750	-12.860
26.4000	-12.935
26.4250	-13.047
26.4500	-13.197
26.4750	-13.346
26.5000	-13.533
26.5250	-13.720
26.5500	-13.907
26.5750	-14.094
26.6000	-14.244
26.6250	-14.356
26.6500	-14.468
26.6750	-14.505
26.7000	-14.505
26.7250	-14.505
26.7500	-14.505
26.7750	-14.505
26.8000	-14.505
26.8250	-14.468
26.8500	-14.468
26.8750	-14.393
26.9000	-14.318
26.9250	-14.169
26.9500	-14.019
26.9750	-13.795
27.0000	-13.571
27.0250	-13.346
27.0500	-13.160
27.0750	-12.973
27.1000	-12.823
27.1250	-12.748
27.1500	-12.748
27.1750	-12.748
27.2000	-12.748
27.2250	-12.748
27.2500	-12.748
27.2750	-12.748
27.3000	-12.786
27.3250	-12.860
27.3500	-12.935
27.3750	-13.047
27.4000	-13.197
27.4250	-13.346
27.4500	-13.533
27.4750	-13.720
27.5000	-13.907
27.5250	-14.094
27.5500	-14.244
27.5750	-14.356
27.6000	-14.468
27.6250	-14.505
27.6500	-14.543
27.6750	-14.543
27.7000	-14.505
27.7250	-14.505
27.7500	-14.505
27.7750	-14.505
