#Linear Position. Run #1
#Time ( s )	Linear Position ( m )
8.8000	6.916
8.8250	6.916
8.8500	6.916
8.8750	6.916
8.9000	6.916
8.9250	6.916
8.9500	6.916
8.9750	6.916
9.0000	6.916
9.0250	6.916
9.0500	6.916
9.0750	6.916
9.1000	6.916
9.1250	6.916
9.1500	6.916
9.1750	6.916
9.2000	6.916
9.2250	6.916
9.2500	6.916
9.2750	6.916
9.3000	6.916
9.3250	6.916
9.3500	6.916
9.3750	6.916
9.4000	6.916
9.4250	6.916
9.4500	6.916
9.4750	6.916
9.5000	6.916
9.5250	6.916
9.5500	6.916
9.5750	6.916
9.6000	6.916
9.6250	6.916
9.6500	6.916
9.6750	6.916
9.7000	6.916
9.7250	6.916
9.7500	6.916
9.7750	6.916
9.8000	6.916
9.8250	6.916
9.8500	6.916
9.8750	6.916
9.9000	6.916
9.9250	6.916
9.9500	6.916
9.9750	6.916
10.0000	6.916
10.0250	6.916
10.0500	6.916
10.0750	6.916
10.1000	6.916
10.1250	6.916
10.1500	6.916
10.1750	6.916
10.2000	6.916
10.2250	6.916
10.2500	6.916
10.2750	6.916
10.3000	6.916
10.3250	6.916
10.3500	6.916
10.3750	6.916
10.4000	6.916
10.4250	6.916
10.4500	6.916
10.4750	6.916
10.5000	6.916
10.5250	6.916
10.5500	6.916
10.5750	6.916
10.6000	6.916
10.6250	6.916
10.6500	6.916
10.6750	6.916
10.7000	6.916
10.7250	6.916
10.7500	6.916
10.7750	6.916
10.8000	6.916
10.8250	6.916
10.8500	6.916
10.8750	6.916
10.9000	6.916
10.9250	6.916
10.9500	6.916
10.9750	6.916
11.0000	6.916
11.0250	6.916
11.0500	6.916
11.0750	6.916
11.1000	6.916
11.1250	6.916
11.1500	6.916
11.1750	6.916
11.2000	6.916
11.2250	6.916
11.2500	6.916
11.2750	6.916
11.3000	6.916
11.3250	6.916
11.3500	6.916
11.3750	6.916
11.4000	6.916
11.4250	6.916
11.4500	6.916
11.4750	6.916
11.5000	6.916
11.5250	6.916
11.5500	6.916
11.5750	6.916
11.6000	6.916
11.6250	6.916
11.6500	6.916
11.6750	6.916
11.7000	6.916
11.7250	6.916
11.7500	6.916
11.7750	6.916
11.8000	6.916
11.8250	6.916
11.8500	6.916
11.8750	6.916
11.9000	6.916
11.9250	6.916
11.9500	6.916
11.9750	6.916
12.0000	6.916
12.0250	6.916
12.0500	6.916
12.0750	6.916
12.1000	6.916
12.1250	6.916
12.1500	6.916
12.1750	6.916
12.2000	6.916
12.2250	6.916
12.2500	6.916
12.2750	6.916
12.3000	6.916
12.3250	6.916
12.3500	6.916
12.3750	6.916
12.4000	6.916
12.4250	6.916
12.4500	6.916
12.4750	6.916
12.5000	6.916
12.5250	6.916
12.5500	6.916
12.5750	6.916
12.6000	6.916
12.6250	6.916
12.6500	6.916
12.6750	6.916
12.7000	6.916
12.7250	6.916
12.7500	6.916
12.7750	6.916
12.8000	6.916
12.8250	6.916
12.8500	6.916
12.8750	6.916
12.9000	6.916
12.9250	6.916
12.9500	6.916
12.9750	6.916
13.0000	6.916
13.0250	6.916
13.0500	6.916
13.0750	6.916
13.1000	6.916
13.1250	6.916
13.1500	6.916
13.1750	6.991
13.2000	6.991
13.2250	6.991
13.2500	7.028
13.2750	7.066
13.3000	7.066
13.3250	7.028
13.3500	6.954
13.3750	6.729
13.4000	6.393
13.4250	6.131
13.4500	6.094
13.4750	6.243
13.5000	6.430
13.5250	6.430
13.5500	6.468
13.5750	6.355
13.6000	6.056
13.6250	5.570
13.6500	4.972
13.6750	4.187
13.7000	3.439
13.7250	2.580
13.7500	1.757
13.7750	1.084
13.8000	0.336
13.8250	-0.374
13.8500	-1.047
13.8750	-1.720
13.9000	-2.355
13.9250	-2.804
13.9500	-3.290
13.9750	-3.664
14.0000	-3.738
14.0250	-3.888
14.0500	-4.262
14.0750	-4.748
14.1000	-5.346
14.1250	-5.944
14.1500	-6.692
14.1750	-7.477
14.2000	-8.225
14.2250	-8.898
14.2500	-9.608
14.2750	-10.131
14.3000	-10.729
14.3250	-11.253
14.3500	-11.888
14.3750	-12.561
14.4000	-13.085
14.4250	-13.608
14.4500	-14.057
14.4750	-14.431
14.5000	-14.543
14.5250	-14.468
14.5500	-14.356
14.5750	-14.281
14.6000	-14.281
14.6250	-14.281
14.6500	-14.468
14.6750	-14.879
14.7000	-15.328
14.7250	-15.739
14.7500	-16.076
14.7750	-16.674
14.8000	-17.347
14.8250	-17.982
14.8500	-18.543
14.8750	-19.104
14.9000	-19.702
14.9250	-20.300
14.9500	-20.823
14.9750	-21.235
15.0000	-21.422
15.0250	-21.459
15.0500	-21.422
15.0750	-21.384
15.1000	-21.384
15.1250	-21.422
15.1500	-21.459
15.1750	-21.496
15.2000	-21.571
15.2250	-21.571
15.2500	-21.571
15.2750	-21.534
15.3000	-21.534
15.3250	-21.534
15.3500	-21.534
15.3750	-21.721
15.4000	-21.982
15.4250	-22.281
15.4500	-22.543
15.4750	-22.767
15.5000	-22.917
15.5250	-23.067
15.5500	-23.104
15.5750	-23.104
15.6000	-23.029
15.6250	-22.917
15.6500	-22.767
15.6750	-22.655
15.7000	-22.618
15.7250	-22.543
15.7500	-22.356
15.7750	-22.244
15.8000	-22.244
15.8250	-22.281
15.8500	-22.281
15.8750	-22.356
15.9000	-22.394
15.9250	-22.394
15.9500	-22.431
15.9750	-22.506
16.0000	-22.618
16.0250	-22.693
16.0500	-22.730
16.0750	-22.730
16.1000	-22.655
16.1250	-22.581
16.1500	-22.431
16.1750	-22.132
16.2000	-21.870
16.2250	-21.758
16.2500	-21.758
16.2750	-21.758
16.3000	-21.833
16.3250	-21.945
16.3500	-22.095
16.3750	-22.207
16.4000	-22.244
16.4250	-22.319
16.4500	-22.319
16.4750	-22.281
16.5000	-22.281
16.5250	-22.319
16.5500	-22.468
16.5750	-22.543
16.6000	-22.468
16.6250	-22.356
16.6500	-22.319
16.6750	-22.132
16.7000	-21.795
16.7250	-21.422
16.7500	-20.936
16.7750	-20.375
16.8000	-19.665
16.8250	-18.655
16.8500	-17.496
16.8750	-16.225
16.9000	-14.917
16.9250	-13.683
16.9500	-12.374
16.9750	-11.029
17.0000	-9.608
17.0250	-8.225
17.0500	-7.028
17.0750	-6.056
17.1000	-5.159
17.1250	-4.299
17.1500	-3.589
17.1750	-3.066
17.2000	-2.766
17.2250	-2.580
17.2500	-2.206
17.2750	-1.757
17.3000	-1.308
17.3250	-0.897
