#Angular Position. Run #6
#Time ( s )	Angular Position ( rad )
6.4250	0.137
6.4500	-0.044
6.4750	-0.225
6.5000	-0.402
6.5250	-0.578
6.5500	-0.746
6.5750	-0.908
6.6000	-1.062
6.6250	-1.208
6.6500	-1.341
6.6750	-1.464
6.7000	-1.574
6.7250	-1.670
6.7500	-1.751
6.7750	-1.817
6.8000	-1.868
6.8250	-1.901
6.8500	-1.918
6.8750	-1.918
6.9000	-1.901
6.9250	-1.868
6.9500	-1.817
6.9750	-1.753
7.0000	-1.671
7.0250	-1.577
7.0500	-1.470
7.0750	-1.349
7.1000	-1.217
7.1250	-1.074
7.1500	-0.924
7.1750	-0.765
7.2000	-0.598
7.2250	-0.429
7.2500	-0.254
7.2750	-0.079
7.3000	0.099
7.3250	0.273
7.3500	0.446
7.3750	0.616
7.4000	0.779
7.4250	0.936
7.4500	1.085
7.4750	1.225
7.5000	1.356
7.5250	1.473
7.5500	1.580
7.5750	1.673
7.6000	1.751
7.6250	1.814
7.6500	1.863
7.6750	1.894
7.7000	1.910
7.7250	1.910
7.7500	1.893
7.7750	1.861
7.8000	1.813
7.8250	1.748
7.8500	1.671
7.8750	1.579
7.9000	1.473
7.9250	1.357
7.9500	1.228
7.9750	1.092
8.0000	0.944
8.0250	0.792
8.0500	0.631
8.0750	0.467
8.1000	0.298
8.1250	0.129
8.1500	-0.042
8.1750	-0.214
8.2000	-0.382
8.2250	-0.547
8.2500	-0.705
8.2750	-0.858
8.3000	-1.004
8.3250	-1.140
8.3500	-1.268
8.3750	-1.382
8.4000	-1.486
8.4250	-1.577
8.4500	-1.654
8.4750	-1.715
8.5000	-1.762
8.5250	-1.794
8.5500	-1.810
8.5750	-1.810
8.6000	-1.794
8.6250	-1.762
8.6500	-1.715
8.6750	-1.654
8.7000	-1.579
8.7250	-1.489
8.7500	-1.387
8.7750	-1.274
8.8000	-1.150
8.8250	-1.015
8.8500	-0.872
8.8750	-0.723
8.9000	-0.565
8.9250	-0.405
8.9500	-0.240
8.9750	-0.075
9.0000	0.093
9.0250	0.258
9.0500	0.421
9.0750	0.580
9.1000	0.735
9.1250	0.884
9.1500	1.024
9.1750	1.158
9.2000	1.280
9.2250	1.392
9.2500	1.492
9.2750	1.580
9.3000	1.654
9.3250	1.715
9.3500	1.761
9.3750	1.791
9.4000	1.808
9.4250	1.808
9.4500	1.792
9.4750	1.762
9.5000	1.717
9.5250	1.659
9.5500	1.585
9.5750	1.500
9.6000	1.401
9.6250	1.291
9.6500	1.170
9.6750	1.041
9.7000	0.905
9.7250	0.760
9.7500	0.609
9.7750	0.454
9.8000	0.295
9.8250	0.135
9.8500	-0.027
9.8750	-0.187
9.9000	-0.346
9.9250	-0.501
9.9500	-0.652
9.9750	-0.796
10.0000	-0.935
10.0250	-1.063
10.0500	-1.184
10.0750	-1.294
10.1000	-1.393
10.1250	-1.478
10.1500	-1.552
10.1750	-1.612
10.2000	-1.657
10.2250	-1.689
10.2500	-1.704
10.2750	-1.707
10.3000	-1.693
10.3250	-1.665
10.3500	-1.623
10.3750	-1.565
10.4000	-1.495
10.4250	-1.412
10.4500	-1.318
10.4750	-1.211
10.5000	-1.095
10.5250	-0.969
10.5500	-0.836
10.5750	-0.694
10.6000	-0.548
10.6250	-0.397
10.6500	-0.242
10.6750	-0.086
10.7000	0.071
10.7250	0.226
10.7500	0.382
10.7750	0.533
10.8000	0.679
10.8250	0.820
10.8500	0.953
10.8750	1.079
10.9000	1.195
10.9250	1.302
10.9500	1.400
10.9750	1.483
11.0000	1.555
11.0250	1.613
11.0500	1.657
11.0750	1.689
11.1000	1.704
11.1250	1.707
11.1500	1.695
11.1750	1.668
11.2000	1.627
11.2250	1.574
11.2500	1.506
11.2750	1.426
11.3000	1.337
11.3250	1.235
11.3500	1.123
11.3750	1.002
11.4000	0.873
11.4250	0.738
11.4500	0.597
11.4750	0.452
11.5000	0.302
11.5250	0.151
11.5500	0.000
11.5750	-0.152
11.6000	-0.302
11.6250	-0.448
11.6500	-0.592
11.6750	-0.729
11.7000	-0.861
11.7250	-0.982
11.7500	-1.098
11.7750	-1.202
11.8000	-1.296
11.8250	-1.379
11.8500	-1.451
11.8750	-1.508
11.9000	-1.554
11.9250	-1.585
11.9500	-1.602
11.9750	-1.605
12.0000	-1.596
12.0250	-1.571
12.0500	-1.533
12.0750	-1.483
12.1000	-1.418
12.1250	-1.341
12.1500	-1.255
12.1750	-1.156
12.2000	-1.049
12.2250	-0.931
12.2500	-0.806
12.2750	-0.675
12.3000	-0.539
12.3250	-0.397
12.3500	-0.251
12.3750	-0.105
12.4000	0.042
12.4250	0.188
12.4500	0.335
12.4750	0.478
12.5000	0.616
12.5250	0.748
12.5500	0.875
12.5750	0.994
12.6000	1.106
12.6250	1.208
12.6500	1.299
12.6750	1.381
12.7000	1.450
12.7250	1.508
12.7500	1.552
12.7750	1.583
12.8000	1.601
12.8250	1.605
12.8500	1.596
12.8750	1.574
12.9000	1.538
12.9250	1.491
12.9500	1.429
12.9750	1.357
13.0000	1.274
13.0250	1.181
13.0500	1.078
13.0750	0.966
13.1000	0.847
13.1250	0.721
13.1500	0.591
13.1750	0.454
13.2000	0.316
13.2250	0.174
13.2500	0.031
13.2750	-0.110
13.3000	-0.251
13.3250	-0.390
13.3500	-0.523
13.3750	-0.653
13.4000	-0.778
13.4250	-0.895
13.4500	-1.004
13.4750	-1.104
13.5000	-1.195
13.5250	-1.275
13.5500	-1.345
13.5750	-1.401
13.6000	-1.445
13.6250	-1.478
13.6500	-1.497
13.6750	-1.503
13.7000	-1.497
13.7250	-1.477
13.7500	-1.444
13.7750	-1.398
13.8000	-1.341
13.8250	-1.272
13.8500	-1.194
13.8750	-1.104
13.9000	-1.005
13.9250	-0.897
13.9500	-0.782
13.9750	-0.660
14.0000	-0.534
14.0250	-0.402
14.0500	-0.265
14.0750	-0.129
14.1000	0.009
14.1250	0.148
14.1500	0.284
14.1750	0.418
14.2000	0.548
14.2250	0.675
14.2500	0.795
14.2750	0.909
14.3000	1.015
14.3250	1.112
14.3500	1.200
14.3750	1.279
14.4000	1.346
14.4250	1.403
14.4500	1.447
14.4750	1.478
14.5000	1.499
14.5250	1.506
14.5500	1.502
14.5750	1.483
14.6000	1.453
14.6250	1.411
14.6500	1.356
14.6750	1.291
14.7000	1.216
14.7250	1.131
14.7500	1.037
14.7750	0.935
14.8000	0.825
14.8250	0.708
14.8500	0.587
14.8750	0.462
14.9000	0.331
14.9250	0.201
14.9500	0.068
14.9750	-0.064
15.0000	-0.196
15.0250	-0.327
15.0500	-0.454
15.0750	-0.578
15.1000	-0.694
15.1250	-0.806
15.1500	-0.909
15.1750	-1.005
15.2000	-1.093
15.2250	-1.170
15.2500	-1.238
15.2750	-1.294
15.3000	-1.340
15.3250	-1.373
15.3500	-1.395
15.3750	-1.403
15.4000	-1.401
15.4250	-1.385
15.4500	-1.357
15.4750	-1.319
15.5000	-1.269
15.5250	-1.208
15.5500	-1.137
15.5750	-1.056
15.6000	-0.964
15.6250	-0.867
15.6500	-0.760
15.6750	-0.649
15.7000	-0.531
15.7250	-0.408
15.7500	-0.283
15.7750	-0.156
15.8000	-0.027
15.8250	0.104
15.8500	0.231
15.8750	0.358
15.9000	0.481
15.9250	0.600
15.9500	0.715
15.9750	0.822
16.0000	0.924
16.0250	1.016
16.0500	1.101
16.0750	1.178
16.1000	1.244
16.1250	1.299
16.1500	1.343
16.1750	1.376
16.2000	1.400
16.2250	1.409
16.2500	1.407
16.2750	1.395
16.3000	1.370
16.3250	1.334
16.3500	1.286
16.3750	1.230
16.4000	1.162
16.4250	1.085
16.4500	1.001
16.4750	0.908
16.5000	0.807
16.5250	0.702
16.5500	0.589
16.5750	0.473
16.6000	0.353
16.6250	0.231
16.6500	0.107
16.6750	-0.017
16.7000	-0.140
16.7250	-0.264
16.7500	-0.383
16.7750	-0.498
16.8000	-0.609
16.8250	-0.715
16.8500	-0.815
16.8750	-0.906
16.9000	-0.991
16.9250	-1.067
16.9500	-1.133
16.9750	-1.188
17.0000	-1.233
17.0250	-1.269
17.0500	-1.293
17.0750	-1.305
17.1000	-1.307
17.1250	-1.296
17.1500	-1.275
17.1750	-1.243
17.2000	-1.200
17.2250	-1.145
17.2500	-1.082
17.2750	-1.010
17.3000	-0.930
17.3250	-0.840
17.3500	-0.743
17.3750	-0.641
17.4000	-0.534
17.4250	-0.421
17.4500	-0.305
17.4750	-0.187
17.5000	-0.068
17.5250	0.053
17.5500	0.173
17.5750	0.291
17.6000	0.407
17.6250	0.520
17.6500	0.628
17.6750	0.730
17.7000	0.826
17.7250	0.916
17.7500	0.997
17.7750	1.071
17.8000	1.136
17.8250	1.191
17.8500	1.236
17.8750	1.271
17.9000	1.294
17.9250	1.308
17.9500	1.312
17.9750	1.302
18.0000	1.283
18.0250	1.253
18.0500	1.214
18.0750	1.164
18.1000	1.104
18.1250	1.037
18.1500	0.961
18.1750	0.878
18.2000	0.787
18.2250	0.691
18.2500	0.589
18.2750	0.482
18.3000	0.372
18.3250	0.259
18.3500	0.145
18.3750	0.030
18.4000	-0.085
18.4250	-0.199
18.4500	-0.311
18.4750	-0.419
18.5000	-0.525
18.5250	-0.624
18.5500	-0.718
18.5750	-0.806
18.6000	-0.888
18.6250	-0.960
18.6500	-1.024
18.6750	-1.081
18.7000	-1.126
18.7250	-1.162
18.7500	-1.189
18.7750	-1.205
18.8000	-1.210
18.8250	-1.205
18.8500	-1.189
18.8750	-1.162
18.9000	-1.126
18.9250	-1.081
18.9500	-1.026
18.9750	-0.963
19.0000	-0.891
19.0250	-0.811
19.0500	-0.724
19.0750	-0.633
19.1000	-0.534
19.1250	-0.432
19.1500	-0.327
19.1750	-0.217
19.2000	-0.107
19.2250	0.005
19.2500	0.116
19.2750	0.226
19.3000	0.335
19.3250	0.440
19.3500	0.542
19.3750	0.639
19.4000	0.730
19.4250	0.817
19.4500	0.895
19.4750	0.966
19.5000	1.029
19.5250	1.084
19.5500	1.129
19.5750	1.166
19.6000	1.191
19.6250	1.206
19.6500	1.213
19.6750	1.211
19.7000	1.197
19.7250	1.173
19.7500	1.140
19.7750	1.098
19.8000	1.048
19.8250	0.988
19.8500	0.922
19.8750	0.847
19.9000	0.767
19.9250	0.680
19.9500	0.587
19.9750	0.492
20.0000	0.391
20.0250	0.289
20.0500	0.182
20.0750	0.077
20.1000	-0.028
20.1250	-0.134
20.1500	-0.239
20.1750	-0.339
20.2000	-0.438
20.2250	-0.533
20.2500	-0.622
20.2750	-0.705
20.3000	-0.782
20.3250	-0.853
20.3500	-0.916
20.3750	-0.969
20.4000	-1.016
20.4250	-1.054
20.4500	-1.082
20.4750	-1.101
20.5000	-1.111
20.5250	-1.111
20.5500	-1.100
20.5750	-1.081
20.6000	-1.051
20.6250	-1.013
20.6500	-0.968
20.6750	-0.913
20.7000	-0.850
20.7250	-0.779
20.7500	-0.704
20.7750	-0.620
20.8000	-0.533
20.8250	-0.440
20.8500	-0.346
20.8750	-0.245
20.9000	-0.145
20.9250	-0.042
20.9500	0.060
20.9750	0.162
21.0000	0.262
21.0250	0.360
21.0500	0.454
21.0750	0.545
21.1000	0.633
21.1250	0.713
21.1500	0.789
21.1750	0.856
21.2000	0.917
21.2250	0.972
21.2500	1.018
21.2750	1.054
21.3000	1.082
21.3250	1.101
21.3500	1.112
21.3750	1.112
21.4000	1.104
21.4250	1.087
21.4500	1.062
21.4750	1.026
21.5000	0.983
21.5250	0.931
21.5500	0.873
21.5750	0.809
21.6000	0.738
21.6250	0.661
21.6500	0.580
21.6750	0.493
21.7000	0.402
21.7250	0.309
21.7500	0.214
21.7750	0.118
21.8000	0.022
21.8250	-0.075
21.8500	-0.171
21.8750	-0.264
21.9000	-0.355
21.9250	-0.443
21.9500	-0.526
21.9750	-0.605
22.0000	-0.679
22.0250	-0.746
22.0500	-0.806
22.0750	-0.859
22.1000	-0.905
22.1250	-0.942
22.1500	-0.972
22.1750	-0.993
22.2000	-1.005
22.2250	-1.010
22.2500	-1.005
22.2750	-0.991
22.3000	-0.969
22.3250	-0.938
22.3500	-0.900
22.3750	-0.853
22.4000	-0.800
22.4250	-0.738
22.4500	-0.672
22.4750	-0.598
22.5000	-0.522
22.5250	-0.440
22.5500	-0.353
22.5750	-0.264
22.6000	-0.174
22.6250	-0.082
22.6500	0.013
22.6750	0.105
22.7000	0.196
22.7250	0.287
22.7500	0.375
22.7750	0.459
22.8000	0.539
22.8250	0.616
22.8500	0.686
22.8750	0.752
22.9000	0.811
22.9250	0.862
22.9500	0.908
22.9750	0.944
23.0000	0.974
23.0250	0.994
23.0500	1.008
23.0750	1.012
23.1000	1.010
23.1250	0.997
23.1500	0.977
23.1750	0.949
23.2000	0.914
23.2250	0.872
23.2500	0.822
23.2750	0.765
23.3000	0.704
23.3250	0.636
23.3500	0.564
23.3750	0.489
23.4000	0.408
23.4250	0.325
23.4500	0.239
23.4750	0.152
23.5000	0.064
23.5250	-0.022
23.5500	-0.108
23.5750	-0.195
23.6000	-0.278
23.6250	-0.360
23.6500	-0.437
23.6750	-0.509
23.7000	-0.578
23.7250	-0.642
23.7500	-0.699
23.7750	-0.751
23.8000	-0.796
23.8250	-0.834
23.8500	-0.864
23.8750	-0.888
23.9000	-0.902
23.9250	-0.909
23.9500	-0.909
23.9750	-0.900
24.0000	-0.884
24.0250	-0.861
24.0500	-0.828
24.0750	-0.790
24.1000	-0.743
24.1250	-0.693
24.1500	-0.635
24.1750	-0.572
24.2000	-0.504
24.2250	-0.432
24.2500	-0.357
24.2750	-0.276
24.3000	-0.195
24.3250	-0.113
24.3500	-0.030
24.3750	0.055
24.4000	0.138
24.4250	0.220
24.4500	0.300
24.4750	0.377
24.5000	0.452
24.5250	0.522
24.5500	0.589
24.5750	0.650
24.6000	0.705
24.6250	0.756
24.6500	0.798
24.6750	0.836
24.7000	0.866
24.7250	0.888
24.7500	0.903
24.7750	0.911
24.8000	0.911
24.8250	0.905
24.8500	0.891
24.8750	0.869
24.9000	0.840
24.9250	0.804
24.9500	0.763
24.9750	0.715
25.0000	0.663
25.0250	0.605
25.0500	0.542
25.0750	0.476
25.1000	0.405
25.1250	0.333
25.1500	0.258
25.1750	0.181
25.2000	0.102
25.2250	0.024
25.2500	-0.053
25.2750	-0.132
25.3000	-0.207
25.3250	-0.281
25.3500	-0.352
25.3750	-0.419
25.4000	-0.482
25.4250	-0.540
25.4500	-0.595
25.4750	-0.644
25.5000	-0.686
25.5250	-0.724
25.5500	-0.756
25.5750	-0.779
25.6000	-0.796
25.6250	-0.806
25.6500	-0.809
25.6750	-0.806
25.7000	-0.795
25.7250	-0.776
25.7500	-0.752
25.7750	-0.721
25.8000	-0.683
25.8250	-0.641
25.8500	-0.592
25.8750	-0.537
25.9000	-0.479
25.9250	-0.416
25.9500	-0.352
25.9750	-0.283
26.0000	-0.210
26.0250	-0.138
26.0500	-0.063
26.0750	0.011
26.1000	0.086
26.1250	0.159
26.1500	0.231
26.1750	0.302
26.2000	0.369
26.2250	0.434
26.2500	0.495
26.2750	0.551
26.3000	0.603
26.3250	0.650
26.3500	0.691
26.3750	0.727
26.4000	0.757
26.4250	0.779
26.4500	0.796
26.4750	0.806
26.5000	0.811
26.5250	0.807
26.5500	0.798
26.5750	0.781
26.6000	0.759
26.6250	0.730
26.6500	0.697
26.6750	0.658
26.7000	0.614
26.7250	0.564
26.7500	0.511
26.7750	0.454
26.8000	0.394
26.8250	0.331
26.8500	0.265
26.8750	0.198
26.9000	0.130
26.9250	0.061
26.9500	-0.008
26.9750	-0.077
27.0000	-0.145
27.0250	-0.209
27.0500	-0.273
27.0750	-0.335
27.1000	-0.391
27.1250	-0.446
27.1500	-0.496
27.1750	-0.542
27.2000	-0.583
27.2250	-0.617
27.2500	-0.647
27.2750	-0.671
27.3000	-0.690
27.3250	-0.701
27.3500	-0.705
27.3750	-0.707
27.4000	-0.699
27.4250	-0.686
27.4500	-0.668
27.4750	-0.644
27.5000	-0.614
27.5250	-0.578
27.5500	-0.537
27.5750	-0.493
27.6000	-0.445
27.6250	-0.391
27.6500	-0.335
27.6750	-0.276
27.7000	-0.214
27.7250	-0.151
27.7500	-0.086
27.7750	-0.022
27.8000	0.044
27.8250	0.108
27.8500	0.171
27.8750	0.232
27.9000	0.294
27.9250	0.352
27.9500	0.407
27.9750	0.457
28.0000	0.504
28.0250	0.547
28.0500	0.586
28.0750	0.620
28.1000	0.647
28.1250	0.671
28.1500	0.688
28.1750	0.699
28.2000	0.705
28.2250	0.705
28.2500	0.699
28.2750	0.688
28.3000	0.671
28.3250	0.649
28.3500	0.620
28.3750	0.589
28.4000	0.551
28.4250	0.511
28.4500	0.465
28.4750	0.418
28.5000	0.366
28.5250	0.313
28.5500	0.256
28.5750	0.198
28.6000	0.140
28.6250	0.080
28.6500	0.019
28.6750	-0.039
28.7000	-0.099
28.7250	-0.157
28.7500	-0.214
28.7750	-0.265
28.8000	-0.317
28.8250	-0.366
28.8500	-0.410
28.8750	-0.452
28.9000	-0.489
28.9250	-0.522
28.9500	-0.548
28.9750	-0.572
29.0000	-0.589
29.0250	-0.600
29.0500	-0.608
29.0750	-0.609
29.1000	-0.605
29.1250	-0.597
29.1500	-0.581
29.1750	-0.562
29.2000	-0.537
29.2250	-0.509
29.2500	-0.476
29.2750	-0.438
29.3000	-0.397
29.3250	-0.352
29.3500	-0.305
29.3750	-0.254
29.4000	-0.203
29.4250	-0.148
29.4500	-0.093
29.4750	-0.036
29.5000	0.019
29.5250	0.075
29.5500	0.130
29.5750	0.184
29.6000	0.237
29.6250	0.287
29.6500	0.335
29.6750	0.380
29.7000	0.421
29.7250	0.460
29.7500	0.495
29.7750	0.525
29.8000	0.550
29.8250	0.572
29.8500	0.587
29.8750	0.598
29.9000	0.605
29.9250	0.606
29.9500	0.603
29.9750	0.595
30.0000	0.583
30.0250	0.565
30.0500	0.543
30.0750	0.517
30.1000	0.487
30.1250	0.452
30.1500	0.416
30.1750	0.375
30.2000	0.333
30.2250	0.287
30.2500	0.240
30.2750	0.192
30.3000	0.143
30.3250	0.093
30.3500	0.041
30.3750	-0.011
30.4000	-0.061
30.4250	-0.110
30.4500	-0.159
30.4750	-0.204
30.5000	-0.250
30.5250	-0.291
30.5500	-0.330
30.5750	-0.366
30.6000	-0.397
30.6250	-0.427
30.6500	-0.452
30.6750	-0.473
30.7000	-0.489
30.7250	-0.501
30.7500	-0.509
30.7750	-0.511
30.8000	-0.511
30.8250	-0.504
30.8500	-0.493
30.8750	-0.478
30.9000	-0.459
30.9250	-0.435
30.9500	-0.408
30.9750	-0.379
31.0000	-0.346
31.0250	-0.308
31.0500	-0.269
31.0750	-0.226
31.1000	-0.184
31.1250	-0.138
31.1500	-0.091
31.1750	-0.044
31.2000	0.003
31.2250	0.050
31.2500	0.097
31.2750	0.143
31.3000	0.187
31.3250	0.229
31.3500	0.270
31.3750	0.309
31.4000	0.346
31.4250	0.377
31.4500	0.408
31.4750	0.434
31.5000	0.457
31.5250	0.476
31.5500	0.490
31.5750	0.501
31.6000	0.507
31.6250	0.509
31.6500	0.509
31.6750	0.503
31.7000	0.493
31.7250	0.479
31.7500	0.462
31.7750	0.441
31.8000	0.416
31.8250	0.390
31.8500	0.358
31.8750	0.325
31.9000	0.291
31.9250	0.253
31.9500	0.214
31.9750	0.174
32.0000	0.132
32.0250	0.090
32.0500	0.047
32.0750	0.005
32.1000	-0.038
32.1250	-0.079
32.1500	-0.119
32.1750	-0.159
32.2000	-0.195
32.2250	-0.231
32.2500	-0.264
32.2750	-0.295
32.3000	-0.322
32.3250	-0.347
32.3500	-0.368
32.3750	-0.386
32.4000	-0.401
32.4250	-0.410
32.4500	-0.418
32.4750	-0.421
32.5000	-0.421
32.5250	-0.416
32.5500	-0.408
32.5750	-0.396
32.6000	-0.382
32.6250	-0.363
32.6500	-0.341
32.6750	-0.316
32.7000	-0.289
32.7250	-0.258
32.7500	-0.226
32.7750	-0.192
32.8000	-0.156
32.8250	-0.118
32.8500	-0.080
32.8750	-0.041
32.9000	-0.002
32.9250	0.038
32.9500	0.077
32.9750	0.115
33.0000	0.151
33.0250	0.187
33.0500	0.221
33.0750	0.253
33.1000	0.283
33.1250	0.309
33.1500	0.335
33.1750	0.357
33.2000	0.375
33.2250	0.391
33.2500	0.404
33.2750	0.413
33.3000	0.418
33.3250	0.419
33.3500	0.419
33.3750	0.415
33.4000	0.407
33.4250	0.394
33.4500	0.380
33.4750	0.363
33.5000	0.342
33.5250	0.320
33.5500	0.295
33.5750	0.269
33.6000	0.239
33.6250	0.207
33.6500	0.176
33.6750	0.143
33.7000	0.110
33.7250	0.075
33.7500	0.039
33.7750	0.005
33.8000	-0.030
33.8250	-0.063
33.8500	-0.096
33.8750	-0.127
33.9000	-0.157
33.9250	-0.185
33.9500	-0.212
33.9750	-0.237
34.0000	-0.259
34.0250	-0.278
34.0500	-0.295
34.0750	-0.309
34.1000	-0.320
34.1250	-0.328
34.1500	-0.335
34.1750	-0.336
34.2000	-0.336
34.2250	-0.333
34.2500	-0.325
34.2750	-0.314
34.3000	-0.302
34.3250	-0.287
34.3500	-0.269
34.3750	-0.248
34.4000	-0.226
34.4250	-0.201
34.4500	-0.174
34.4750	-0.146
34.5000	-0.118
34.5250	-0.086
34.5500	-0.057
34.5750	-0.025
34.6000	0.008
34.6250	0.039
34.6500	0.069
34.6750	0.101
34.7000	0.130
34.7250	0.159
34.7500	0.185
34.7750	0.210
34.8000	0.234
34.8250	0.256
34.8500	0.275
34.8750	0.292
34.9000	0.306
34.9250	0.319
34.9500	0.327
34.9750	0.333
35.0000	0.336
35.0250	0.338
35.0500	0.335
35.0750	0.330
35.1000	0.322
35.1250	0.313
35.1500	0.300
35.1750	0.286
35.2000	0.270
35.2250	0.251
35.2500	0.231
35.2750	0.209
35.3000	0.185
35.3250	0.162
35.3500	0.135
35.3750	0.108
35.4000	0.082
35.4250	0.055
35.4500	0.027
35.4750	0.000
35.5000	-0.027
35.5250	-0.053
35.5500	-0.079
35.5750	-0.104
35.6000	-0.127
35.6250	-0.149
35.6500	-0.170
35.6750	-0.188
35.7000	-0.204
35.7250	-0.220
35.7500	-0.232
35.7750	-0.242
35.8000	-0.250
35.8250	-0.254
35.8500	-0.258
35.8750	-0.259
35.9000	-0.258
35.9250	-0.253
35.9500	-0.247
35.9750	-0.239
36.0000	-0.226
36.0250	-0.214
36.0500	-0.199
36.0750	-0.182
36.1000	-0.163
36.1250	-0.143
36.1500	-0.121
36.1750	-0.099
36.2000	-0.075
36.2250	-0.052
36.2500	-0.028
36.2750	-0.003
36.3000	0.022
36.3250	0.046
36.3500	0.069
36.3750	0.094
36.4000	0.116
36.4250	0.138
36.4500	0.157
36.4750	0.176
36.5000	0.195
36.5250	0.210
36.5500	0.225
36.5750	0.237
