#Angular Position. Run #2
#Time ( s )	Angular Position ( rad )
4.0250	-1.599
4.0500	-1.591
4.0750	-1.585
4.1000	-1.580
4.1250	-1.577
4.1500	-1.577
4.1750	-1.577
4.2000	-1.577
4.2250	-1.577
4.2500	-1.576
4.2750	-1.574
4.3000	-1.571
4.3250	-1.569
4.3500	-1.565
4.3750	-1.560
4.4000	-1.557
4.4250	-1.554
4.4500	-1.552
4.4750	-1.552
4.5000	-1.555
4.5250	-1.557
4.5500	-1.558
4.5750	-1.558
4.6000	-1.557
4.6250	-1.554
4.6500	-1.550
4.6750	-1.549
4.7000	-1.544
4.7250	-1.541
4.7500	-1.539
4.7750	-1.539
4.8000	-1.544
4.8250	-1.550
4.8500	-1.557
4.8750	-1.563
4.9000	-1.569
4.9250	-1.571
4.9500	-1.574
4.9750	-1.574
5.0000	-1.574
5.0250	-1.574
5.0500	-1.574
5.0750	-1.574
5.1000	-1.577
5.1250	-1.582
5.1500	-1.587
5.1750	-1.591
5.2000	-1.594
5.2250	-1.594
5.2500	-1.594
5.2750	-1.593
5.3000	-1.588
5.3250	-1.585
5.3500	-1.582
5.3750	-1.577
5.4000	-1.576
5.4250	-1.574
5.4500	-1.572
5.4750	-1.572
5.5000	-1.572
5.5250	-1.572
5.5500	-1.572
5.5750	-1.572
5.6000	-1.572
5.6250	-1.572
5.6500	-1.574
5.6750	-1.574
5.7000	-1.574
5.7250	-1.572
5.7500	-1.572
5.7750	-1.571
5.8000	-1.571
5.8250	-1.571
5.8500	-1.569
5.8750	-1.569
5.9000	-1.569
5.9250	-1.568
5.9500	-1.568
5.9750	-1.569
6.0000	-1.569
6.0250	-1.571
6.0500	-1.571
6.0750	-1.571
6.1000	-1.571
6.1250	-1.571
6.1500	-1.571
6.1750	-1.571
6.2000	-1.571
6.2250	-1.571
6.2500	-1.571
6.2750	-1.571
6.3000	-1.572
6.3250	-1.572
6.3500	-1.572
6.3750	-1.572
6.4000	-1.572
6.4250	-1.572
6.4500	-1.572
6.4750	-1.572
6.5000	-1.571
6.5250	-1.569
6.5500	-1.569
6.5750	-1.568
6.6000	-1.565
6.6250	-1.565
6.6500	-1.563
6.6750	-1.563
6.7000	-1.561
6.7250	-1.560
6.7500	-1.560
6.7750	-1.560
6.8000	-1.560
6.8250	-1.561
6.8500	-1.563
6.8750	-1.563
6.9000	-1.563
6.9250	-1.563
6.9500	-1.563
6.9750	-1.563
7.0000	-1.563
7.0250	-1.563
7.0500	-1.563
7.0750	-1.563
7.1000	-1.563
7.1250	-1.563
7.1500	-1.563
7.1750	-1.563
7.2000	-1.563
7.2250	-1.563
7.2500	-1.565
7.2750	-1.565
7.3000	-1.565
7.3250	-1.566
7.3500	-1.568
7.3750	-1.569
7.4000	-1.571
7.4250	-1.572
7.4500	-1.574
7.4750	-1.574
7.5000	-1.574
7.5250	-1.574
7.5500	-1.574
7.5750	-1.572
7.6000	-1.572
7.6250	-1.572
7.6500	-1.572
7.6750	-1.572
7.7000	-1.574
7.7250	-1.574
7.7500	-1.574
7.7750	-1.574
7.8000	-1.574
7.8250	-1.574
7.8500	-1.574
7.8750	-1.574
7.9000	-1.576
7.9250	-1.577
7.9500	-1.577
7.9750	-1.579
8.0000	-1.579
8.0250	-1.580
8.0500	-1.580
8.0750	-1.580
8.1000	-1.580
8.1250	-1.580
8.1500	-1.580
8.1750	-1.580
8.2000	-1.580
8.2250	-1.580
8.2500	-1.580
8.2750	-1.580
8.3000	-1.580
8.3250	-1.580
8.3500	-1.582
8.3750	-1.582
8.4000	-1.583
8.4250	-1.583
8.4500	-1.583
8.4750	-1.583
8.5000	-1.583
8.5250	-1.583
8.5500	-1.583
8.5750	-1.583
8.6000	-1.583
8.6250	-1.583
8.6500	-1.583
8.6750	-1.583
8.7000	-1.583
8.7250	-1.583
8.7500	-1.582
8.7750	-1.582
8.8000	-1.582
8.8250	-1.582
8.8500	-1.582
8.8750	-1.582
8.9000	-1.582
8.9250	-1.577
8.9500	-1.568
8.9750	-1.547
9.0000	-1.517
9.0250	-1.473
9.0500	-1.418
9.0750	-1.349
9.1000	-1.271
9.1250	-1.181
9.1500	-1.081
9.1750	-0.972
9.2000	-0.856
9.2250	-0.732
9.2500	-0.603
9.2750	-0.468
9.3000	-0.330
9.3250	-0.188
9.3500	-0.046
9.3750	0.096
9.4000	0.239
9.4250	0.377
9.4500	0.512
9.4750	0.642
9.5000	0.768
9.5250	0.888
9.5500	0.997
9.5750	1.101
9.6000	1.194
9.6250	1.275
9.6500	1.348
9.6750	1.407
9.7000	1.456
9.7250	1.491
9.7500	1.514
9.7750	1.524
9.8000	1.522
9.8250	1.505
9.8500	1.477
9.8750	1.436
9.9000	1.382
9.9250	1.316
9.9500	1.241
9.9750	1.156
10.0000	1.060
10.0250	0.957
10.0500	0.845
10.0750	0.727
10.1000	0.603
10.1250	0.474
10.1500	0.342
10.1750	0.207
10.2000	0.071
10.2250	-0.066
10.2500	-0.203
10.2750	-0.338
10.3000	-0.468
10.3250	-0.595
10.3500	-0.716
10.3750	-0.834
10.4000	-0.942
10.4250	-1.043
10.4500	-1.134
10.4750	-1.217
10.5000	-1.288
10.5250	-1.348
10.5500	-1.396
10.5750	-1.433
10.6000	-1.456
10.6250	-1.469
10.6500	-1.467
10.6750	-1.453
10.7000	-1.426
10.7250	-1.389
10.7500	-1.338
10.7750	-1.277
10.8000	-1.205
10.8250	-1.123
10.8500	-1.030
10.8750	-0.930
10.9000	-0.823
10.9250	-0.708
10.9500	-0.587
10.9750	-0.462
11.0000	-0.333
11.0250	-0.201
11.0500	-0.068
11.0750	0.064
11.1000	0.198
11.1250	0.328
11.1500	0.457
11.1750	0.580
11.2000	0.699
11.2250	0.812
11.2500	0.917
11.2750	1.015
11.3000	1.104
11.3250	1.183
11.3500	1.253
11.3750	1.312
11.4000	1.359
11.4250	1.395
11.4500	1.420
11.4750	1.431
11.5000	1.431
11.5250	1.418
11.5500	1.395
11.5750	1.357
11.6000	1.310
11.6250	1.252
11.6500	1.183
11.6750	1.106
11.7000	1.018
11.7250	0.922
11.7500	0.818
11.7750	0.710
11.8000	0.594
11.8250	0.474
11.8500	0.352
11.8750	0.225
11.9000	0.097
11.9250	-0.031
11.9500	-0.159
11.9750	-0.286
12.0000	-0.408
12.0250	-0.529
12.0500	-0.646
12.0750	-0.754
12.1000	-0.859
12.1250	-0.955
12.1500	-1.041
12.1750	-1.122
12.2000	-1.191
12.2250	-1.249
12.2500	-1.297
12.2750	-1.334
12.3000	-1.359
12.3250	-1.371
12.3500	-1.374
12.3750	-1.363
12.4000	-1.341
12.4250	-1.307
12.4500	-1.263
12.4750	-1.210
12.5000	-1.144
12.5250	-1.068
12.5500	-0.985
12.5750	-0.894
12.6000	-0.795
12.6250	-0.690
12.6500	-0.576
12.6750	-0.462
12.7000	-0.341
12.7250	-0.218
12.7500	-0.094
12.7750	0.031
12.8000	0.156
12.8250	0.278
12.8500	0.397
12.8750	0.515
12.9000	0.628
12.9250	0.735
12.9500	0.834
12.9750	0.928
13.0000	1.013
13.0250	1.089
13.0500	1.158
13.0750	1.214
13.1000	1.261
13.1250	1.297
13.1500	1.323
13.1750	1.337
13.2000	1.340
13.2250	1.332
13.2500	1.312
13.2750	1.280
13.3000	1.238
13.3250	1.186
13.3500	1.125
13.3750	1.054
13.4000	0.975
13.4250	0.888
13.4500	0.793
13.4750	0.693
13.5000	0.587
13.5250	0.476
13.5500	0.361
13.5750	0.245
13.6000	0.126
13.6250	0.006
13.6500	-0.113
13.6750	-0.232
13.7000	-0.349
13.7250	-0.462
13.7500	-0.570
13.7750	-0.674
13.8000	-0.773
13.8250	-0.864
13.8500	-0.949
13.8750	-1.024
13.9000	-1.092
13.9250	-1.148
13.9500	-1.195
13.9750	-1.233
14.0000	-1.260
14.0250	-1.274
14.0500	-1.279
14.0750	-1.274
14.1000	-1.255
14.1250	-1.228
14.1500	-1.189
14.1750	-1.142
14.2000	-1.084
14.2250	-1.016
14.2500	-0.941
14.2750	-0.859
14.3000	-0.768
14.3250	-0.671
14.3500	-0.569
14.3750	-0.462
14.4000	-0.352
14.4250	-0.239
14.4500	-0.124
14.4750	-0.008
14.5000	0.108
14.5250	0.223
14.5500	0.335
14.5750	0.445
14.6000	0.550
14.6250	0.650
14.6500	0.746
14.6750	0.834
14.7000	0.916
14.7250	0.988
14.7500	1.054
14.7750	1.109
14.8000	1.156
14.8250	1.192
14.8500	1.219
14.8750	1.235
14.9000	1.239
14.9250	1.236
14.9500	1.221
14.9750	1.195
15.0000	1.159
15.0250	1.114
15.0500	1.060
15.0750	0.997
15.1000	0.927
15.1250	0.848
15.1500	0.763
15.1750	0.672
15.2000	0.575
15.2250	0.474
15.2500	0.371
15.2750	0.262
15.3000	0.152
15.3250	0.042
15.3500	-0.068
15.3750	-0.179
15.4000	-0.286
15.4250	-0.393
15.4500	-0.493
15.4750	-0.591
15.5000	-0.683
15.5250	-0.771
15.5500	-0.850
15.5750	-0.922
15.6000	-0.986
15.6250	-1.043
15.6500	-1.090
15.6750	-1.128
15.7000	-1.155
15.7250	-1.172
15.7500	-1.180
15.7750	-1.178
15.8000	-1.166
15.8250	-1.142
15.8500	-1.111
15.8750	-1.068
15.9000	-1.018
15.9250	-0.960
15.9500	-0.892
15.9750	-0.818
16.0000	-0.737
16.0250	-0.650
16.0500	-0.558
16.0750	-0.460
16.1000	-0.360
16.1250	-0.256
16.1500	-0.151
16.1750	-0.044
16.2000	0.064
16.2250	0.170
16.2500	0.275
16.2750	0.377
16.3000	0.474
16.3250	0.570
16.3500	0.660
16.3750	0.743
16.4000	0.820
16.4250	0.891
16.4500	0.953
16.4750	1.008
16.5000	1.054
16.5250	1.092
16.5500	1.120
16.5750	1.137
16.6000	1.145
16.6250	1.145
16.6500	1.134
16.6750	1.114
16.7000	1.085
16.7250	1.046
16.7500	0.999
16.7750	0.944
16.8000	0.881
16.8250	0.812
16.8500	0.735
16.8750	0.653
16.9000	0.565
16.9250	0.473
16.9500	0.379
16.9750	0.280
17.0000	0.179
17.0250	0.077
17.0500	-0.025
17.0750	-0.126
17.1000	-0.228
17.1250	-0.325
17.1500	-0.421
17.1750	-0.514
17.2000	-0.600
17.2250	-0.682
17.2500	-0.759
17.2750	-0.828
17.3000	-0.891
17.3250	-0.944
17.3500	-0.991
17.3750	-1.029
17.4000	-1.056
17.4250	-1.074
17.4500	-1.085
17.4750	-1.087
17.5000	-1.079
17.5250	-1.060
17.5500	-1.035
17.5750	-0.999
17.6000	-0.955
17.6250	-0.905
17.6500	-0.847
17.6750	-0.779
17.7000	-0.708
17.7250	-0.628
17.7500	-0.545
17.7750	-0.457
17.8000	-0.366
17.8250	-0.272
17.8500	-0.176
17.8750	-0.077
17.9000	0.020
17.9250	0.119
17.9500	0.217
17.9750	0.311
18.0000	0.404
18.0250	0.492
18.0500	0.576
18.0750	0.655
18.1000	0.729
18.1250	0.796
18.1500	0.856
18.1750	0.909
18.2000	0.955
18.2250	0.991
18.2500	1.019
18.2750	1.040
18.3000	1.051
18.3250	1.054
18.3500	1.048
18.3750	1.032
18.4000	1.008
18.4250	0.975
18.4500	0.936
18.4750	0.888
18.5000	0.833
18.5250	0.771
18.5500	0.704
18.5750	0.630
18.6000	0.551
18.6250	0.468
18.6500	0.383
18.6750	0.292
18.7000	0.201
18.7250	0.108
18.7500	0.014
18.7750	-0.079
18.8000	-0.171
18.8250	-0.262
18.8500	-0.350
18.8750	-0.437
18.9000	-0.518
18.9250	-0.595
18.9500	-0.666
18.9750	-0.734
19.0000	-0.792
19.0250	-0.845
19.0500	-0.891
19.0750	-0.928
19.1000	-0.958
19.1250	-0.979
19.1500	-0.991
19.1750	-0.996
19.2000	-0.991
19.2250	-0.979
19.2500	-0.958
19.2750	-0.930
19.3000	-0.892
19.3250	-0.848
19.3500	-0.798
19.3750	-0.740
19.4000	-0.675
19.4250	-0.606
19.4500	-0.533
19.4750	-0.452
19.5000	-0.371
19.5250	-0.284
19.5500	-0.198
19.5750	-0.107
19.6000	-0.017
19.6250	0.072
19.6500	0.162
19.6750	0.250
19.7000	0.335
19.7250	0.416
19.7500	0.496
19.7750	0.570
19.8000	0.639
19.8250	0.704
19.8500	0.760
19.8750	0.812
19.9000	0.856
19.9250	0.894
19.9500	0.922
19.9750	0.944
20.0000	0.957
20.0250	0.963
20.0500	0.960
20.0750	0.949
20.1000	0.931
20.1250	0.905
20.1500	0.870
20.1750	0.831
20.2000	0.782
20.2250	0.729
20.2500	0.669
20.2750	0.605
20.3000	0.536
20.3250	0.462
20.3500	0.385
20.3750	0.303
20.4000	0.221
20.4250	0.137
20.4500	0.052
20.4750	-0.033
20.5000	-0.118
20.5250	-0.201
20.5500	-0.283
20.5750	-0.363
20.6000	-0.438
20.6250	-0.511
20.6500	-0.578
20.6750	-0.641
20.7000	-0.697
20.7250	-0.748
20.7500	-0.792
20.7750	-0.829
20.8000	-0.859
20.8250	-0.883
20.8500	-0.897
20.8750	-0.903
20.9000	-0.903
20.9250	-0.895
20.9500	-0.880
20.9750	-0.856
21.0000	-0.826
21.0250	-0.790
21.0500	-0.746
21.0750	-0.696
21.1000	-0.639
21.1250	-0.578
21.1500	-0.514
21.1750	-0.443
21.2000	-0.369
21.2250	-0.294
21.2500	-0.215
21.2750	-0.135
21.3000	-0.053
21.3250	0.028
21.3500	0.110
21.3750	0.190
21.4000	0.269
21.4250	0.344
21.4500	0.418
21.4750	0.485
21.5000	0.551
21.5250	0.611
21.5500	0.666
21.5750	0.715
21.6000	0.757
21.6250	0.793
21.6500	0.823
21.6750	0.847
21.7000	0.861
21.7250	0.869
21.7500	0.870
21.7750	0.864
21.8000	0.850
21.8250	0.829
21.8500	0.801
21.8750	0.767
21.9000	0.727
21.9250	0.680
21.9500	0.628
21.9750	0.572
22.0000	0.511
22.0250	0.446
22.0500	0.377
22.0750	0.306
22.1000	0.232
22.1250	0.157
22.1500	0.080
22.1750	0.003
22.2000	-0.074
22.2250	-0.149
22.2500	-0.225
22.2750	-0.295
22.3000	-0.366
22.3250	-0.432
22.3500	-0.495
22.3750	-0.553
22.4000	-0.606
22.4250	-0.655
22.4500	-0.697
22.4750	-0.734
22.5000	-0.763
22.5250	-0.787
22.5500	-0.803
22.5750	-0.812
22.6000	-0.815
22.6250	-0.811
22.6500	-0.800
22.6750	-0.782
22.7000	-0.759
22.7250	-0.727
22.7500	-0.690
22.7750	-0.647
22.8000	-0.598
22.8250	-0.547
22.8500	-0.489
22.8750	-0.427
22.9000	-0.363
22.9250	-0.294
22.9500	-0.225
22.9750	-0.152
23.0000	-0.079
23.0250	-0.005
23.0500	0.069
23.0750	0.140
23.1000	0.212
23.1250	0.281
23.1500	0.347
23.1750	0.412
23.2000	0.471
23.2250	0.528
23.2500	0.578
23.2750	0.625
23.3000	0.666
23.3250	0.701
23.3500	0.730
23.3750	0.752
23.4000	0.768
23.4250	0.778
23.4500	0.781
23.4750	0.778
23.5000	0.768
23.5250	0.751
23.5500	0.729
23.5750	0.699
23.6000	0.666
23.6250	0.625
23.6500	0.581
23.6750	0.533
23.7000	0.479
23.7250	0.423
23.7500	0.361
23.7750	0.298
23.8000	0.232
23.8250	0.165
23.8500	0.097
23.8750	0.028
23.9000	-0.039
23.9250	-0.107
23.9500	-0.176
23.9750	-0.240
24.0000	-0.305
24.0250	-0.364
24.0500	-0.421
24.0750	-0.476
24.1000	-0.525
24.1250	-0.570
24.1500	-0.609
24.1750	-0.644
24.2000	-0.672
24.2250	-0.696
24.2500	-0.713
24.2750	-0.723
24.3000	-0.727
24.3250	-0.727
24.3500	-0.719
24.3750	-0.705
24.4000	-0.685
24.4250	-0.660
24.4500	-0.628
24.4750	-0.594
24.5000	-0.551
24.5250	-0.506
24.5500	-0.456
24.5750	-0.402
24.6000	-0.346
24.6250	-0.286
24.6500	-0.223
24.6750	-0.160
24.7000	-0.094
24.7250	-0.028
24.7500	0.038
24.7750	0.102
24.8000	0.167
24.8250	0.229
24.8500	0.291
24.8750	0.347
24.9000	0.404
24.9250	0.454
24.9500	0.501
24.9750	0.543
25.0000	0.581
25.0250	0.614
25.0500	0.642
25.0750	0.664
25.1000	0.680
25.1250	0.691
25.1500	0.697
25.1750	0.696
25.2000	0.688
25.2250	0.675
25.2500	0.658
25.2750	0.635
25.3000	0.605
25.3250	0.572
25.3500	0.533
25.3750	0.490
25.4000	0.443
25.4250	0.394
25.4500	0.341
25.4750	0.284
25.5000	0.228
25.5250	0.168
25.5500	0.107
25.5750	0.046
25.6000	-0.016
25.6250	-0.077
25.6500	-0.137
25.6750	-0.196
25.7000	-0.253
25.7250	-0.308
25.7500	-0.360
25.7750	-0.408
25.8000	-0.452
25.8250	-0.495
25.8500	-0.531
25.8750	-0.564
25.9000	-0.591
25.9250	-0.613
25.9500	-0.628
25.9750	-0.639
26.0000	-0.646
26.0250	-0.646
26.0500	-0.641
26.0750	-0.630
26.1000	-0.614
26.1250	-0.592
26.1500	-0.565
26.1750	-0.534
26.2000	-0.500
26.2250	-0.459
26.2500	-0.416
26.2750	-0.369
26.3000	-0.320
26.3250	-0.269
26.3500	-0.214
26.3750	-0.157
26.4000	-0.099
26.4250	-0.041
26.4500	0.017
26.4750	0.075
26.5000	0.132
26.5250	0.188
26.5500	0.242
26.5750	0.294
26.6000	0.342
26.6250	0.390
26.6500	0.432
26.6750	0.471
26.7000	0.504
26.7250	0.536
26.7500	0.561
26.7750	0.581
26.8000	0.597
26.8250	0.608
26.8500	0.613
26.8750	0.613
26.9000	0.608
26.9250	0.598
26.9500	0.583
26.9750	0.562
27.0000	0.539
27.0250	0.511
27.0500	0.478
27.0750	0.441
27.1000	0.401
27.1250	0.358
27.1500	0.311
27.1750	0.264
27.2000	0.214
27.2250	0.160
27.2500	0.108
27.2750	0.055
27.3000	0.002
27.3250	-0.053
27.3500	-0.105
27.3750	-0.157
27.4000	-0.207
27.4250	-0.256
27.4500	-0.302
27.4750	-0.346
27.5000	-0.386
27.5250	-0.424
27.5500	-0.457
27.5750	-0.485
27.6000	-0.511
27.6250	-0.531
27.6500	-0.547
27.6750	-0.558
27.7000	-0.564
27.7250	-0.565
27.7500	-0.562
27.7750	-0.554
27.8000	-0.540
27.8250	-0.523
27.8500	-0.501
27.8750	-0.476
27.9000	-0.446
27.9250	-0.412
27.9500	-0.375
27.9750	-0.335
28.0000	-0.291
28.0250	-0.245
28.0500	-0.199
28.0750	-0.149
28.1000	-0.099
28.1250	-0.049
28.1500	0.002
28.1750	0.053
28.2000	0.104
28.2250	0.152
28.2500	0.201
28.2750	0.247
28.3000	0.289
28.3250	0.330
28.3500	0.369
28.3750	0.404
28.4000	0.435
28.4250	0.462
28.4500	0.485
28.4750	0.503
28.5000	0.517
28.5250	0.528
28.5500	0.533
28.5750	0.534
28.6000	0.529
28.6250	0.522
28.6500	0.509
28.6750	0.493
28.7000	0.473
28.7250	0.448
28.7500	0.421
28.7750	0.390
28.8000	0.353
28.8250	0.317
28.8500	0.278
28.8750	0.236
28.9000	0.193
28.9250	0.148
28.9500	0.102
28.9750	0.055
29.0000	0.008
29.0250	-0.038
29.0500	-0.083
29.0750	-0.129
29.1000	-0.173
29.1250	-0.215
29.1500	-0.256
29.1750	-0.294
29.2000	-0.330
29.2250	-0.361
29.2500	-0.390
29.2750	-0.416
29.3000	-0.438
29.3250	-0.457
29.3500	-0.471
29.3750	-0.481
29.4000	-0.487
29.4250	-0.489
29.4500	-0.487
29.4750	-0.481
29.5000	-0.470
29.5250	-0.456
29.5500	-0.437
29.5750	-0.415
29.6000	-0.388
29.6250	-0.360
29.6500	-0.328
29.6750	-0.294
29.7000	-0.256
29.7250	-0.218
29.7500	-0.176
29.7750	-0.135
29.8000	-0.091
29.8250	-0.047
29.8500	-0.003
29.8750	0.041
29.9000	0.083
29.9250	0.126
29.9500	0.167
29.9750	0.207
30.0000	0.245
30.0250	0.280
30.0500	0.313
30.0750	0.342
30.1000	0.371
30.1250	0.394
30.1500	0.415
30.1750	0.430
30.2000	0.443
30.2250	0.451
30.2500	0.456
30.2750	0.457
30.3000	0.454
30.3250	0.446
30.3500	0.435
30.3750	0.421
30.4000	0.402
30.4250	0.380
30.4500	0.355
30.4750	0.328
30.5000	0.297
30.5250	0.265
30.5500	0.231
30.5750	0.195
30.6000	0.157
30.6250	0.118
30.6500	0.077
30.6750	0.038
30.7000	-0.003
30.7250	-0.042
30.7500	-0.082
30.7750	-0.121
30.8000	-0.159
30.8250	-0.195
30.8500	-0.229
30.8750	-0.262
30.9000	-0.291
30.9250	-0.319
30.9500	-0.342
30.9750	-0.363
31.0000	-0.382
31.0250	-0.396
31.0500	-0.407
31.0750	-0.415
31.1000	-0.418
31.1250	-0.419
31.1500	-0.415
31.1750	-0.408
31.2000	-0.397
31.2250	-0.383
31.2500	-0.368
31.2750	-0.347
31.3000	-0.324
31.3250	-0.298
31.3500	-0.269
31.3750	-0.239
31.4000	-0.206
31.4250	-0.173
31.4500	-0.137
31.4750	-0.101
31.5000	-0.063
31.5250	-0.025
31.5500	0.013
31.5750	0.049
31.6000	0.086
31.6250	0.121
31.6500	0.156
31.6750	0.188
31.7000	0.220
31.7250	0.250
31.7500	0.276
31.7750	0.302
31.8000	0.322
31.8250	0.341
31.8500	0.358
31.8750	0.371
31.9000	0.379
31.9250	0.385
31.9500	0.388
31.9750	0.388
32.0000	0.383
32.0250	0.377
32.0500	0.366
32.0750	0.352
