#Linear Position. Run #2
#Time ( s )	Linear Position ( m )
7.9250	-13.010
7.9500	-13.010
7.9750	-13.010
8.0000	-13.010
8.0250	-12.973
8.0500	-12.973
8.0750	-12.973
8.1000	-13.010
8.1250	-13.010
8.1500	-13.010
8.1750	-13.047
8.2000	-13.085
8.2250	-13.160
8.2500	-13.197
8.2750	-13.272
8.3000	-13.346
8.3250	-13.421
8.3500	-13.533
8.3750	-13.608
8.4000	-13.720
8.4250	-13.795
8.4500	-13.907
8.4750	-13.982
8.5000	-14.057
8.5250	-14.132
8.5500	-14.169
8.5750	-14.244
8.6000	-14.281
8.6250	-14.356
8.6500	-14.393
8.6750	-14.431
8.7000	-14.431
8.7250	-14.431
8.7500	-14.431
8.7750	-14.431
8.8000	-14.431
8.8250	-14.431
8.8500	-14.431
8.8750	-14.431
8.9000	-14.431
8.9250	-14.431
8.9500	-14.393
8.9750	-14.393
9.0000	-14.356
9.0250	-14.318
9.0500	-14.244
9.0750	-14.132
9.1000	-14.057
9.1250	-13.945
9.1500	-13.832
9.1750	-13.720
9.2000	-13.608
9.2250	-13.533
9.2500	-13.421
9.2750	-13.346
9.3000	-13.309
9.3250	-13.272
9.3500	-13.197
9.3750	-13.197
9.4000	-13.122
9.4250	-13.085
9.4500	-13.085
9.4750	-13.047
9.5000	-13.047
9.5250	-13.047
9.5500	-13.010
9.5750	-13.010
9.6000	-13.010
9.6250	-13.010
9.6500	-13.010
9.6750	-13.010
9.7000	-13.047
9.7250	-13.047
9.7500	-13.085
9.7750	-13.085
9.8000	-13.160
9.8250	-13.197
9.8500	-13.272
9.8750	-13.346
9.9000	-13.459
9.9250	-13.533
9.9500	-13.683
9.9750	-13.758
10.0000	-13.870
10.0250	-13.945
10.0500	-14.019
10.0750	-14.057
10.1000	-14.132
10.1250	-14.169
10.1500	-14.244
10.1750	-14.281
10.2000	-14.318
10.2250	-14.393
10.2500	-14.431
10.2750	-14.431
10.3000	-14.468
10.3250	-14.468
10.3500	-14.468
10.3750	-14.468
10.4000	-14.468
10.4250	-14.468
10.4500	-14.468
10.4750	-14.468
10.5000	-14.431
10.5250	-14.431
10.5500	-14.393
10.5750	-14.356
10.6000	-14.318
10.6250	-14.244
10.6500	-14.132
10.6750	-14.057
10.7000	-13.945
10.7250	-13.795
10.7500	-13.683
10.7750	-13.571
10.8000	-13.496
10.8250	-13.421
10.8500	-13.384
10.8750	-13.346
10.9000	-13.272
10.9250	-13.234
10.9500	-13.197
10.9750	-13.122
11.0000	-13.085
11.0250	-13.047
11.0500	-13.010
11.0750	-13.010
11.1000	-13.010
11.1250	-13.010
11.1500	-13.010
11.1750	-13.010
11.2000	-13.010
11.2250	-13.010
11.2500	-13.010
11.2750	-13.010
11.3000	-13.047
11.3250	-13.047
11.3500	-13.085
11.3750	-13.122
11.4000	-13.197
11.4250	-13.272
11.4500	-13.346
11.4750	-13.496
11.5000	-13.571
11.5250	-13.683
11.5500	-13.795
11.5750	-13.870
11.6000	-13.945
11.6250	-14.019
11.6500	-14.094
11.6750	-14.132
11.7000	-14.169
11.7250	-14.244
11.7500	-14.281
11.7750	-14.356
11.8000	-14.393
11.8250	-14.431
11.8500	-14.468
11.8750	-14.468
11.9000	-14.468
11.9250	-14.468
11.9500	-14.468
11.9750	-14.468
12.0000	-14.468
12.0250	-14.468
12.0500	-14.468
12.0750	-14.431
12.1000	-14.393
12.1250	-14.356
12.1500	-14.318
12.1750	-14.281
12.2000	-14.206
12.2250	-14.132
12.2500	-14.019
12.2750	-13.907
12.3000	-13.795
12.3250	-13.683
12.3500	-13.571
12.3750	-13.496
12.4000	-13.384
12.4250	-13.346
12.4500	-13.272
12.4750	-13.234
12.5000	-13.197
12.5250	-13.160
12.5500	-13.122
12.5750	-13.085
12.6000	-13.047
12.6250	-13.047
12.6500	-13.010
12.6750	-13.010
12.7000	-13.010
12.7250	-13.010
12.7500	-13.010
12.7750	-13.010
12.8000	-13.010
12.8250	-13.010
12.8500	-13.047
12.8750	-13.047
12.9000	-13.085
12.9250	-13.122
12.9500	-13.160
12.9750	-13.197
13.0000	-13.272
13.0250	-13.384
13.0500	-13.496
13.0750	-13.608
13.1000	-13.720
13.1250	-13.795
13.1500	-13.907
13.1750	-13.982
13.2000	-14.019
13.2250	-14.094
13.2500	-14.132
13.2750	-14.169
13.3000	-14.244
13.3250	-14.281
13.3500	-14.356
13.3750	-14.393
13.4000	-14.431
13.4250	-14.468
13.4500	-14.468
13.4750	-14.468
13.5000	-14.468
13.5250	-14.468
13.5500	-14.468
13.5750	-14.468
13.6000	-14.468
13.6250	-14.468
13.6500	-14.431
13.6750	-14.431
13.7000	-14.393
13.7250	-14.318
13.7500	-14.281
13.7750	-14.169
13.8000	-14.094
13.8250	-13.982
13.8500	-13.870
13.8750	-13.758
13.9000	-13.683
13.9250	-13.571
13.9500	-13.459
13.9750	-13.384
14.0000	-13.346
14.0250	-13.272
14.0500	-13.234
14.0750	-13.197
14.1000	-13.160
14.1250	-13.085
14.1500	-13.047
14.1750	-13.047
14.2000	-13.010
14.2250	-13.010
14.2500	-13.010
14.2750	-12.973
14.3000	-12.973
14.3250	-12.973
