#Angular Position. Run #1
#Time ( s )	Angular Position ( rad )
5.0250	0.999
5.0500	0.997
5.0750	0.988
5.1000	0.969
5.1250	0.944
5.1500	0.911
5.1750	0.870
5.2000	0.823
5.2250	0.771
5.2500	0.713
5.2750	0.649
5.3000	0.580
5.3250	0.507
5.3500	0.432
5.3750	0.353
5.4000	0.273
5.4250	0.190
5.4500	0.107
5.4750	0.025
5.5000	-0.058
5.5250	-0.138
5.5500	-0.217
5.5750	-0.292
5.6000	-0.366
5.6250	-0.435
5.6500	-0.498
5.6750	-0.559
5.7000	-0.613
5.7250	-0.661
5.7500	-0.704
5.7750	-0.738
5.8000	-0.768
5.8250	-0.789
5.8500	-0.804
5.8750	-0.812
5.9000	-0.812
5.9250	-0.806
5.9500	-0.793
5.9750	-0.771
6.0000	-0.745
6.0250	-0.712
6.0500	-0.672
6.0750	-0.628
6.1000	-0.578
6.1250	-0.523
6.1500	-0.465
6.1750	-0.402
6.2000	-0.336
6.2250	-0.269
6.2500	-0.198
6.2750	-0.127
6.3000	-0.053
6.3250	0.017
6.3500	0.091
6.3750	0.160
6.4000	0.229
6.4250	0.295
6.4500	0.360
6.4750	0.419
6.5000	0.476
6.5250	0.529
6.5500	0.576
6.5750	0.619
6.6000	0.657
6.6250	0.688
6.6500	0.713
6.6750	0.734
6.7000	0.746
6.7250	0.754
6.7500	0.756
6.7750	0.751
6.8000	0.738
6.8250	0.721
6.8500	0.699
6.8750	0.671
6.9000	0.638
6.9250	0.600
6.9500	0.558
6.9750	0.512
7.0000	0.462
7.0250	0.408
7.0500	0.353
7.0750	0.295
7.1000	0.236
7.1250	0.174
7.1500	0.113
7.1750	0.050
7.2000	-0.011
7.2250	-0.072
7.2500	-0.132
7.2750	-0.188
7.3000	-0.243
7.3250	-0.297
7.3500	-0.347
7.3750	-0.391
7.4000	-0.434
7.4250	-0.473
7.4500	-0.506
7.4750	-0.534
7.5000	-0.558
7.5250	-0.575
7.5500	-0.589
7.5750	-0.597
7.6000	-0.598
7.6250	-0.597
7.6500	-0.589
7.6750	-0.575
7.7000	-0.558
7.7250	-0.534
7.7500	-0.506
7.7750	-0.474
7.8000	-0.440
7.8250	-0.399
7.8500	-0.358
7.8750	-0.311
7.9000	-0.264
7.9250	-0.214
7.9500	-0.162
7.9750	-0.108
8.0000	-0.055
8.0250	-0.002
8.0500	0.052
8.0750	0.105
8.1000	0.156
8.1250	0.206
8.1500	0.254
8.1750	0.298
8.2000	0.341
8.2250	0.380
8.2500	0.416
8.2750	0.449
8.3000	0.478
8.3250	0.501
8.3500	0.520
8.3750	0.537
8.4000	0.547
8.4250	0.553
8.4500	0.554
8.4750	0.551
8.5000	0.545
8.5250	0.533
8.5500	0.517
8.5750	0.496
8.6000	0.474
8.6250	0.446
8.6500	0.416
8.6750	0.382
8.7000	0.347
8.7250	0.308
8.7500	0.269
8.7750	0.226
8.8000	0.182
8.8250	0.138
8.8500	0.094
8.8750	0.049
8.9000	0.005
8.9250	-0.039
8.9500	-0.083
8.9750	-0.124
9.0000	-0.165
9.0250	-0.203
9.0500	-0.239
9.0750	-0.272
9.1000	-0.303
9.1250	-0.330
9.1500	-0.353
9.1750	-0.374
9.2000	-0.393
9.2250	-0.405
9.2500	-0.415
9.2750	-0.421
9.3000	-0.423
9.3250	-0.423
9.3500	-0.416
9.3750	-0.405
9.4000	-0.393
9.4250	-0.377
9.4500	-0.357
9.4750	-0.335
9.5000	-0.308
9.5250	-0.280
9.5500	-0.248
9.5750	-0.215
9.6000	-0.182
9.6250	-0.146
9.6500	-0.108
9.6750	-0.071
9.7000	-0.031
9.7250	0.008
9.7500	0.047
9.7750	0.085
9.8000	0.121
9.8250	0.157
9.8500	0.192
9.8750	0.225
9.9000	0.254
9.9250	0.283
9.9500	0.308
9.9750	0.331
10.0000	0.352
10.0250	0.369
10.0500	0.382
10.0750	0.393
10.1000	0.399
10.1250	0.404
10.1500	0.404
10.1750	0.401
10.2000	0.394
10.2250	0.386
10.2500	0.374
10.2750	0.358
10.3000	0.341
10.3250	0.322
10.3500	0.300
10.3750	0.275
10.4000	0.248
10.4250	0.221
10.4500	0.192
10.4750	0.162
10.5000	0.130
10.5250	0.099
10.5500	0.068
10.5750	0.035
10.6000	0.003
10.6250	-0.028
10.6500	-0.058
10.6750	-0.088
10.7000	-0.116
10.7250	-0.143
10.7500	-0.168
10.7750	-0.192
10.8000	-0.212
10.8250	-0.231
10.8500	-0.248
10.8750	-0.261
10.9000	-0.273
10.9250	-0.283
10.9500	-0.287
10.9750	-0.291
11.0000	-0.292
11.0250	-0.291
11.0500	-0.284
11.0750	-0.278
11.1000	-0.267
11.1250	-0.254
11.1500	-0.240
11.1750	-0.223
11.2000	-0.204
11.2250	-0.184
11.2500	-0.160
11.2750	-0.137
11.3000	-0.113
11.3250	-0.086
11.3500	-0.060
11.3750	-0.033
11.4000	-0.005
11.4250	0.022
11.4500	0.049
11.4750	0.075
11.5000	0.102
11.5250	0.127
11.5500	0.151
11.5750	0.173
11.6000	0.193
11.6250	0.212
11.6500	0.231
11.6750	0.245
11.7000	0.259
11.7250	0.269
11.7500	0.278
11.7750	0.284
11.8000	0.287
11.8250	0.291
11.8500	0.289
11.8750	0.286
11.9000	0.281
11.9250	0.273
11.9500	0.264
11.9750	0.253
12.0000	0.240
12.0250	0.225
12.0500	0.209
12.0750	0.192
12.1000	0.173
12.1250	0.152
12.1500	0.132
12.1750	0.112
12.2000	0.090
12.2250	0.068
12.2500	0.046
12.2750	0.024
12.3000	0.000
12.3250	-0.020
12.3500	-0.041
12.3750	-0.061
12.4000	-0.080
12.4250	-0.097
12.4500	-0.115
12.4750	-0.130
12.5000	-0.145
12.5250	-0.157
12.5500	-0.167
12.5750	-0.176
12.6000	-0.182
12.6250	-0.187
12.6500	-0.190
12.6750	-0.192
12.7000	-0.192
12.7250	-0.188
12.7500	-0.184
12.7750	-0.178
12.8000	-0.170
12.8250	-0.160
12.8500	-0.148
12.8750	-0.135
12.9000	-0.123
12.9250	-0.108
12.9500	-0.091
12.9750	-0.074
13.0000	-0.057
13.0250	-0.039
13.0500	-0.020
13.0750	-0.002
13.1000	0.017
13.1250	0.036
13.1500	0.055
13.1750	0.072
13.2000	0.090
13.2250	0.105
13.2500	0.121
13.2750	0.135
13.3000	0.149
13.3250	0.160
13.3500	0.171
13.3750	0.179
13.4000	0.187
13.4250	0.193
13.4500	0.196
13.4750	0.199
13.5000	0.199
13.5250	0.199
13.5500	0.198
13.5750	0.193
13.6000	0.188
13.6250	0.182
13.6500	0.174
13.6750	0.167
13.7000	0.157
13.7250	0.148
13.7500	0.135
13.7750	0.124
13.8000	0.110
13.8250	0.097
13.8500	0.083
13.8750	0.069
13.9000	0.055
13.9250	0.041
13.9500	0.027
13.9750	0.013
14.0000	-0.002
14.0250	-0.014
14.0500	-0.027
14.0750	-0.039
14.1000	-0.052
14.1250	-0.063
14.1500	-0.072
14.1750	-0.080
14.2000	-0.090
14.2250	-0.096
14.2500	-0.101
14.2750	-0.105
14.3000	-0.108
14.3250	-0.110
14.3500	-0.110
14.3750	-0.110
14.4000	-0.108
14.4250	-0.105
14.4500	-0.102
14.4750	-0.096
14.5000	-0.090
14.5250	-0.083
14.5500	-0.075
14.5750	-0.066
14.6000	-0.057
14.6250	-0.046
14.6500	-0.036
14.6750	-0.025
14.7000	-0.014
14.7250	-0.002
14.7500	0.009
14.7750	0.022
14.8000	0.033
14.8250	0.044
14.8500	0.055
14.8750	0.066
14.9000	0.075
14.9250	0.085
14.9500	0.093
14.9750	0.101
15.0000	0.107
15.0250	0.113
15.0500	0.118
15.0750	0.123
15.1000	0.124
15.1250	0.126
15.1500	0.126
15.1750	0.126
15.2000	0.126
15.2250	0.124
15.2500	0.121
15.2750	0.118
15.3000	0.113
15.3250	0.108
15.3500	0.104
15.3750	0.097
15.4000	0.093
15.4250	0.085
15.4500	0.079
15.4750	0.072
15.5000	0.064
15.5250	0.057
15.5500	0.049
15.5750	0.041
15.6000	0.035
15.6250	0.027
15.6500	0.019
15.6750	0.011
15.7000	0.005
15.7250	-0.003
15.7500	-0.009
15.7750	-0.016
15.8000	-0.020
15.8250	-0.027
15.8500	-0.030
15.8750	-0.035
15.9000	-0.038
15.9250	-0.041
15.9500	-0.042
15.9750	-0.044
16.0000	-0.046
16.0250	-0.046
16.0500	-0.046
16.0750	-0.044
16.1000	-0.041
16.1250	-0.039
16.1500	-0.036
16.1750	-0.033
16.2000	-0.028
16.2250	-0.025
16.2500	-0.020
16.2750	-0.016
16.3000	-0.009
16.3250	-0.005
16.3500	0.002
16.3750	0.008
16.4000	0.013
16.4250	0.019
16.4500	0.025
16.4750	0.031
16.5000	0.036
16.5250	0.042
16.5500	0.047
16.5750	0.052
16.6000	0.055
16.6250	0.060
16.6500	0.063
16.6750	0.066
16.7000	0.068
16.7250	0.069
16.7500	0.071
16.7750	0.071
16.8000	0.071
16.8250	0.071
16.8500	0.071
16.8750	0.069
16.9000	0.068
16.9250	0.066
16.9500	0.064
16.9750	0.063
17.0000	0.061
17.0250	0.058
17.0500	0.055
17.0750	0.053
17.1000	0.050
17.1250	0.049
17.1500	0.046
17.1750	0.042
17.2000	0.039
17.2250	0.036
17.2500	0.035
17.2750	0.031
17.3000	0.028
17.3250	0.025
17.3500	0.024
17.3750	0.020
17.4000	0.017
17.4250	0.016
17.4500	0.014
17.4750	0.011
17.5000	0.009
17.5250	0.008
17.5500	0.006
17.5750	0.005
17.6000	0.005
17.6250	0.003
17.6500	0.003
17.6750	0.003
17.7000	0.003
17.7250	0.003
17.7500	0.003
17.7750	0.003
17.8000	0.003
17.8250	0.005
17.8500	0.005
17.8750	0.006
17.9000	0.008
17.9250	0.009
17.9500	0.011
17.9750	0.013
18.0000	0.014
18.0250	0.016
18.0500	0.017
18.0750	0.020
18.1000	0.022
18.1250	0.024
18.1500	0.025
18.1750	0.027
18.2000	0.028
18.2250	0.028
18.2500	0.030
18.2750	0.030
18.3000	0.031
18.3250	0.031
18.3500	0.033
18.3750	0.033
18.4000	0.033
18.4250	0.033
18.4500	0.033
18.4750	0.033
18.5000	0.033
18.5250	0.033
18.5500	0.033
18.5750	0.033
18.6000	0.033
18.6250	0.033
18.6500	0.033
18.6750	0.031
18.7000	0.031
18.7250	0.031
18.7500	0.031
18.7750	0.031
18.8000	0.031
18.8250	0.031
18.8500	0.031
18.8750	0.031
18.9000	0.031
18.9250	0.031
18.9500	0.031
18.9750	0.031
19.0000	0.031
19.0250	0.031
19.0500	0.031
19.0750	0.031
19.1000	0.031
19.1250	0.031
19.1500	0.031
19.1750	0.030
19.2000	0.030
19.2250	0.030
19.2500	0.030
19.2750	0.030
19.3000	0.030
19.3250	0.030
19.3500	0.030
19.3750	0.030
19.4000	0.030
19.4250	0.030
19.4500	0.030
19.4750	0.030
19.5000	0.030
19.5250	0.030
19.5500	0.030
19.5750	0.030
19.6000	0.030
19.6250	0.030
19.6500	0.030
19.6750	0.030
19.7000	0.030
19.7250	0.030
19.7500	0.030
19.7750	0.030
19.8000	0.030
19.8250	0.030
19.8500	0.030
19.8750	0.030
19.9000	0.030
19.9250	0.030
19.9500	0.030
19.9750	0.030
20.0000	0.030
20.0250	0.030
20.0500	0.030
20.0750	0.030
20.1000	0.030
20.1250	0.030
20.1500	0.030
20.1750	0.030
20.2000	0.030
20.2250	0.030
20.2500	0.030
20.2750	0.030
20.3000	0.030
20.3250	0.030
20.3500	0.030
20.3750	0.030
20.4000	0.030
20.4250	0.030
20.4500	0.030
20.4750	0.030
20.5000	0.030
20.5250	0.030
20.5500	0.030
20.5750	0.030
20.6000	0.030
20.6250	0.030
20.6500	0.030
20.6750	0.030
20.7000	0.028
20.7250	0.028
20.7500	0.028
20.7750	0.028
20.8000	0.028
20.8250	0.028
20.8500	0.028
20.8750	0.028
20.9000	0.028
20.9250	0.028
20.9500	0.028
20.9750	0.028
21.0000	0.028
21.0250	0.028
21.0500	0.028
21.0750	0.028
21.1000	0.028
21.1250	0.028
21.1500	0.028
21.1750	0.028
21.2000	0.028
21.2250	0.028
21.2500	0.028
21.2750	0.028
21.3000	0.028
21.3250	0.028
21.3500	0.028
21.3750	0.028
21.4000	0.028
21.4250	0.028
21.4500	0.028
21.4750	0.028
21.5000	0.028
21.5250	0.028
21.5500	0.028
21.5750	0.028
21.6000	0.028
21.6250	0.028
21.6500	0.028
21.6750	0.028
21.7000	0.028
21.7250	0.028
21.7500	0.028
21.7750	0.028
21.8000	0.028
21.8250	0.028
21.8500	0.028
21.8750	0.028
21.9000	0.028
21.9250	0.028
21.9500	0.028
21.9750	0.028
22.0000	0.028
22.0250	0.028
22.0500	0.028
22.0750	0.028
22.1000	0.028
22.1250	0.028
22.1500	0.028
22.1750	0.028
22.2000	0.028
22.2250	0.028
22.2500	0.028
22.2750	0.028
22.3000	0.028
22.3250	0.028
22.3500	0.028
22.3750	0.028
22.4000	0.028
22.4250	0.028
22.4500	0.028
22.4750	0.028
22.5000	0.028
22.5250	0.028
22.5500	0.028
22.5750	0.028
22.6000	0.028
22.6250	0.028
22.6500	0.028
22.6750	0.028
22.7000	0.028
22.7250	0.028
22.7500	0.028
22.7750	0.028
22.8000	0.028
22.8250	0.028
22.8500	0.028
22.8750	0.028
22.9000	0.028
22.9250	0.028
22.9500	0.028
22.9750	0.028
23.0000	0.028
23.0250	0.028
23.0500	0.028
23.0750	0.028
23.1000	0.028
23.1250	0.028
23.1500	0.028
23.1750	0.028
23.2000	0.028
23.2250	0.028
23.2500	0.028
23.2750	0.028
23.3000	0.028
23.3250	0.028
23.3500	0.028
23.3750	0.028
23.4000	0.028
23.4250	0.028
23.4500	0.028
23.4750	0.028
23.5000	0.028
23.5250	0.028
23.5500	0.028
23.5750	0.028
23.6000	0.028
23.6250	0.028
23.6500	0.028
23.6750	0.028
23.7000	0.028
23.7250	0.028
23.7500	0.028
23.7750	0.028
23.8000	0.028
23.8250	0.028
23.8500	0.028
23.8750	0.028
23.9000	0.028
23.9250	0.028
23.9500	0.028
23.9750	0.028
24.0000	0.028
24.0250	0.028
24.0500	0.028
24.0750	0.028
24.1000	0.028
24.1250	0.028
24.1500	0.028
24.1750	0.028
24.2000	0.028
24.2250	0.028
24.2500	0.028
24.2750	0.028
24.3000	0.028
24.3250	0.028
24.3500	0.028
24.3750	0.028
24.4000	0.028
24.4250	0.028
24.4500	0.028
24.4750	0.028
24.5000	0.028
24.5250	0.028
24.5500	0.028
24.5750	0.028
24.6000	0.028
24.6250	0.028
24.6500	0.028
24.6750	0.028
24.7000	0.028
24.7250	0.028
24.7500	0.028
24.7750	0.028
24.8000	0.028
24.8250	0.028
24.8500	0.028
24.8750	0.028
24.9000	0.028
24.9250	0.028
24.9500	0.028
24.9750	0.028
25.0000	0.028
25.0250	0.028
25.0500	0.028
25.0750	0.028
25.1000	0.028
25.1250	0.028
25.1500	0.028
25.1750	0.028
25.2000	0.028
25.2250	0.028
25.2500	0.028
25.2750	0.028
25.3000	0.028
25.3250	0.028
25.3500	0.028
25.3750	0.028
25.4000	0.028
25.4250	0.028
25.4500	0.028
25.4750	0.028
25.5000	0.028
25.5250	0.028
25.5500	0.028
25.5750	0.028
25.6000	0.028
25.6250	0.028
25.6500	0.028
25.6750	0.028
25.7000	0.028
25.7250	0.028
25.7500	0.028
25.7750	0.028
25.8000	0.028
25.8250	0.028
25.8500	0.028
25.8750	0.028
25.9000	0.028
25.9250	0.028
25.9500	0.028
25.9750	0.028
26.0000	0.028
26.0250	0.028
26.0500	0.028
26.0750	0.028
26.1000	0.028
26.1250	0.028
26.1500	0.028
26.1750	0.028
26.2000	0.028
26.2250	0.028
26.2500	0.028
26.2750	0.028
26.3000	0.028
26.3250	0.028
26.3500	0.028
26.3750	0.028
26.4000	0.028
26.4250	0.028
26.4500	0.028
26.4750	0.028
26.5000	0.028
26.5250	0.028
26.5500	0.028
26.5750	0.028
26.6000	0.028
26.6250	0.028
26.6500	0.028
26.6750	0.028
26.7000	0.028
26.7250	0.028
26.7500	0.028
26.7750	0.028
26.8000	0.028
26.8250	0.028
26.8500	0.028
26.8750	0.028
26.9000	0.028
26.9250	0.028
26.9500	0.028
26.9750	0.028
27.0000	0.028
27.0250	0.028
27.0500	0.028
27.0750	0.028
27.1000	0.028
27.1250	0.028
27.1500	0.028
27.1750	0.028
27.2000	0.028
27.2250	0.028
27.2500	0.028
27.2750	0.028
27.3000	0.028
27.3250	0.028
27.3500	0.028
27.3750	0.028
27.4000	0.028
27.4250	0.028
27.4500	0.028
27.4750	0.028
27.5000	0.028
27.5250	0.028
27.5500	0.028
27.5750	0.028
27.6000	0.028
27.6250	0.028
27.6500	0.028
27.6750	0.028
27.7000	0.028
27.7250	0.028
27.7500	0.028
27.7750	0.028
27.8000	0.027
27.8250	0.027
27.8500	0.027
27.8750	0.027
27.9000	0.027
27.9250	0.027
27.9500	0.027
27.9750	0.027
28.0000	0.027
28.0250	0.027
28.0500	0.027
28.0750	0.027
28.1000	0.027
28.1250	0.027
28.1500	0.027
28.1750	0.027
28.2000	0.027
28.2250	0.027
28.2500	0.027
28.2750	0.027
28.3000	0.027
28.3250	0.027
28.3500	0.027
28.3750	0.027
28.4000	0.027
28.4250	0.027
28.4500	0.027
28.4750	0.027
28.5000	0.027
28.5250	0.027
28.5500	0.027
28.5750	0.027
28.6000	0.027
28.6250	0.027
28.6500	0.027
28.6750	0.027
28.7000	0.027
28.7250	0.027
28.7500	0.027
28.7750	0.027
28.8000	0.027
28.8250	0.027
28.8500	0.027
28.8750	0.027
28.9000	0.027
28.9250	0.027
28.9500	0.027
28.9750	0.027
29.0000	0.027
29.0250	0.027
29.0500	0.027
29.0750	0.027
29.1000	0.027
29.1250	0.027
29.1500	0.027
29.1750	0.027
29.2000	0.027
29.2250	0.027
29.2500	0.027
29.2750	0.027
29.3000	0.027
29.3250	0.027
29.3500	0.027
29.3750	0.027
29.4000	0.027
29.4250	0.027
29.4500	0.027
29.4750	0.027
29.5000	0.027
29.5250	0.027
29.5500	0.027
29.5750	0.027
29.6000	0.027
29.6250	0.027
29.6500	0.027
29.6750	0.027
29.7000	0.027
29.7250	0.027
