0	98
20	81
40	67
60	69
80	86
100	105
120	123
140	140
160	156
180	168
200	177
220	183
240	182
260	179
280	172
300	160
320	147
340	132
360	116
380	99
400	85
420	72
440	62
460	65
480	71
500	80
520	90
540	102
560	114
580	127
600	137
620	147
640	155
660	160
680	161
700	160
720	155
740	147
760	141
780	132
800	128
820	121
840	110
860	104
880	98
900	90
920	82
940	76
960	73
980	73
1000	76
1020	80
1040	87
1060	95
1080	105
1100	115
1120	124
1140	133
1160	141
1180	146
1200	150
1220	151
1240	150
1260	147
1280	142
1300	134
1320	127
1340	119
1360	115
1380	111
1400	102
1420	94
1440	89
1460	84
1480	82
1500	82
1520	88
1540	93
1560	100
1580	107
1600	115
1620	122
1640	129
1660	136
1680	140
1700	143
1720	144
1740	143
1760	140
1780	137
1800	131
1820	125
1840	118
1860	111
1880	105
1900	101
1920	98
1940	97
1960	98
1980	101
2000	105
2020	110
2040	117
2060	123
2080	130
2100	136
2120	140
2140	146
2160	149
2180	150
2200	151
2220	149
2240	146
2260	142
2280	137
2300	131
2320	126
2340	120
2360	115
2380	110
2400	107
2420	104
2440	104
2460	104
2480	107
2500	110
2520	114
2540	118
2560	124
2580	129
2600	134
2620	138
2640	141
2660	145
2680	145
2700	144
2720	142
2740	139
2760	134
2780	129
2800	125
2820	121
2840	117
2860	113
2880	110
2900	108
2920	108
2940	109
2960	111
2980	114
3000	116
3020	120
3040	124
3060	129
3080	132
3100	136
3120	138
3140	140
3160	141
3180	141
3200	140
3220	138
3240	136
3260	133
3280	129
3300	125
3320	122
3340	118
3360	116
3380	113
3400	112
3420	112
3440	113
3460	114
3480	116
3500	118
3520	121
3540	125
3560	128
3580	131
3600	137
3620	138
3640	138
3660	138
3680	137
3700	136
3720	133
3740	131
3760	128
3780	125
3800	123
3820	120
3840	117
3860	116
3880	115
3900	115
3920	116
